dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,2.234639
cuda,LearningToPaint,96,0.715786
cuda,Super_SloMo,6,1.839336
cuda,alexnet,128,0.200664
cuda,attention_is_all_you_need_pytorch,256,1.905221
cuda,dcgan,32,0.216283
cuda,demucs,4,0.312835
cuda,densenet121,4,3.665292
cuda,dlrm,1024,0.487062
cuda,drq,1,0.361456
cuda,fastNLP_Bert,6,2.249527
cuda,hf_Albert,8,1.793633
cuda,hf_Bart,4,2.502390
cuda,hf_Bert,4,2.256911
cuda,hf_DistilBert,8,1.045852
cuda,hf_GPT2,4,2.190920
cuda,hf_Reformer,4,2.081776
cuda,hf_T5,8,3.179236
cuda,lennard_jones,1000,0.161272
cuda,mnasnet1_0,32,1.478139
cuda,mobilenet_v2,96,1.551242
cuda,mobilenet_v2_quantized_qat,96,2.457470
cuda,mobilenet_v3_large,32,1.609515
cuda,nvidia_deeprecommender,256,0.230523
cuda,pytorch_CycleGAN_and_pix2pix,1,0.642493
cuda,pytorch_struct,200,0.343658
cuda,resnet152,32,4.386151
cuda,resnet18,16,0.680355
cuda,resnet50,32,1.577792
cuda,resnet50_quantized_qat,32,2.337791
cuda,resnext50_32x4d,8,1.549598
cuda,shufflenet_v2_x1_0,128,1.733403
cuda,soft_actor_critic,256,0.234828
cuda,speech_transformer,32,2.739342
cuda,squeezenet1_1,32,0.343974
cuda,tacotron2,64,6.582525
cuda,timm_efficientdet,1,22.059244
cuda,timm_efficientnet,32,2.614418
cuda,timm_nfnet,128,2.865164
cuda,timm_regnet,32,3.364638
cuda,timm_resnest,32,0.963096
cuda,timm_vision_transformer,8,1.254227
cuda,timm_vovnet,32,2.053322
cuda,tts_angular,64,0.189202
cuda,vgg16,64,0.262832
cuda,yolov3,16,3.897059
