dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,4,1.842910
cuda,AlbertForQuestionAnswering,4,1.850009
cuda,BartForCausalLM,4,1.906995
cuda,BartForConditionalGeneration,2,4.839663
cuda,BertForMaskedLM,16,2.293504
cuda,BertForQuestionAnswering,16,2.297685
cuda,BlenderbotForCausalLM,4,3.607839
cuda,BlenderbotSmallForCausalLM,64,1.311007
cuda,BlenderbotSmallForConditionalGeneration,64,3.182256
cuda,CamemBert,16,2.298391
cuda,DebertaForMaskedLM,4,6.165766
cuda,DebertaForQuestionAnswering,8,5.932823
cuda,DebertaV2ForQuestionAnswering,2,9.040261
cuda,DistilBertForMaskedLM,128,1.032142
cuda,DistilBertForQuestionAnswering,256,1.047537
cuda,DistillGPT2,16,1.160688
cuda,ElectraForCausalLM,32,2.307806
cuda,ElectraForQuestionAnswering,64,2.322697
cuda,GPT2ForSequenceClassification,4,2.214792
cuda,GoogleFnet,16,1.335210
cuda,LayoutLMForMaskedLM,16,2.628765
cuda,LayoutLMForSequenceClassification,16,2.614130
cuda,M2M100ForConditionalGeneration,16,4.331744
cuda,MBartForCausalLM,4,1.884298
cuda,MBartForConditionalGeneration,2,5.069690
cuda,MT5ForConditionalGeneration,16,4.776172
cuda,MegatronBertForCausalLM,4,4.941468
cuda,MegatronBertForQuestionAnswering,8,4.934706
cuda,OPTForCausalLM,2,1.941450
cuda,PLBartForCausalLM,8,1.072043
cuda,PLBartForConditionalGeneration,4,2.557396
cuda,PegasusForCausalLM,32,1.934372
cuda,PegasusForConditionalGeneration,32,4.989155
cuda,RobertaForCausalLM,16,2.347289
cuda,RobertaForQuestionAnswering,16,2.332504
cuda,Speech2Text2ForCausalLM,256,1.111626
cuda,T5ForConditionalGeneration,4,3.295475
cuda,T5Small,4,3.319371
cuda,TrOCRForCausalLM,32,1.860303
cuda,XGLMForCausalLM,8,4.000157
cuda,YituTechConvBert,16,3.358397
