dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,18.755680,15.841965,7.876969,2.440593,10.727628,4.592721,1.739908,0.296783,10.606291,5.641362
cuda,Background_Matting,4,17.546641,15.335118,7.872623,2.883900,10.996783,5.378339,2.789885,0.256057,6.118232
cuda,LearningToPaint,96,7.440045,6.593791,3.599766,1.001796,4.461477,1.508091,0.620798,0.085122,1.908518
cuda,Super_SloMo,6,17.591969,15.453947,8.985765,3.066801,11.194340,5.404378,2.231280,0.147714,5.524830
cuda,alexnet,128,2.784548,2.589383,2.216956,0.183470,3.517841,0.764026,0.394325,0.016745,1.491194
cuda,attention_is_all_you_need_pytorch,256,20.220693,17.565509,9.310963,2.395521,12.395182,5.074061,1.901077,0.348174,11.602720,5.868955
cuda,dcgan,32,2.819333,2.640974,2.122931,0.191759,2.670140,0.203095,0.091996,0.014004,0.747625
cuda,demucs,4,2.495909,1.816146,1.612119,0.128625,1.477073,0.165655,0.081929,0.013269
cuda,densenet121,4,45.160949,39.947651,20.132761,8.247544,24.299698,13.865499,4.705746,0.736738,12.702513
cuda,dlrm,1024,1.664922,1.491131,1.064606,0.161301,2.028531,0.347534,0.114265,0.014843,1.132864
cuda,drq,1,3.121705,2.818961,2.391283,0.132974,3.366047,0.160188,0.083649,0.016914,1.117682
cuda,fastNLP_Bert,6,19.445719,16.140278,8.956541,2.141523,12.211552,4.167208,1.723857,0.290577,5.361646,5.510760
cuda,functorch_dp_cifar10,64,6.860005,6.207686,3.590964,1.218452,6.383215,2.434805,0.733362,0.068796,4.056326,0.577080
cuda,hf_Albert,8,11.657890,10.110795,4.516653,1.671761,7.857488,3.320989,1.184760,0.153940,3.844366,5.091186
cuda,hf_Bart,4,24.099520,20.405169,11.109048,2.981353,14.988878,5.405970,2.149577,0.416818,3.528955,7.238990
cuda,hf_Bert,4,16.725057,13.664952,6.523279,2.134609,9.440401,3.828059,1.877197,0.294575,1.886570,5.157837
cuda,hf_Bert_large,4,31.668645,25.466804,11.099346,4.310069,15.764078,7.712186,3.089090,0.723304,1.623422,9.484565
cuda,hf_DistilBert,8,9.964914,8.549647,4.961098,1.090606,6.922823,2.060387,1.110595,0.128749,4.855414,3.108257
cuda,hf_GPT2,4,17.579168,14.577066,8.158659,2.555298,10.237690,3.394910,1.537472,0.253546,4.072635,4.729589
cuda,hf_GPT2_large,4,46.854156,38.187330,18.939638,7.145884,24.002337,11.629955,4.374846,1.183080,2.792919,13.248704
cuda,hf_Longformer,2,62.281788,53.565661,32.104997,6.456665,39.786563,17.758615,5.882394,0.439758,4.484163,14.467333
cuda,hf_Reformer,4,13.048395,10.803056,8.732813,0.877566,9.434558,1.494182,0.687070,0.063772,3.612788,1.622304
cuda,hf_T5,8,20.635163,17.307141,8.574219,2.214181,11.754748,4.638937,1.796828,0.335236,5.837065,5.732611
cuda,hf_T5_large,2,78.223861,62.780761,28.687777,8.903503,42.016310,21.579060,6.746366,2.719017,24.324883,23.431136
