dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,12.319893,8.397981
cuda,beit_base_patch16_224,64,7.206860,4.423896
cuda,botnet26t_256,128,5.655021,3.512214
cuda,cait_m36_384,4,26.591111,16.576376
cuda,coat_lite_mini,128,6.448078,4.244207
cuda,convit_base,64,7.788714,5.114278
cuda,convmixer_768_32,32,6.789225,5.364371
cuda,convnext_base,64,9.957041,5.662696
cuda,crossvit_9_240,128,10.525850,6.953644
cuda,cspdarknet53,64,9.905322,5.856596
cuda,deit_base_distilled_patch16_224,64,5.767009,3.720372
cuda,dla102,128,13.948116,9.351358
cuda,dm_nfnet_f0,128,9.795990,5.810814
cuda,dpn107,32,18.179870,11.461710
cuda,eca_botnext26ts_256,128,6.302761,4.047248
cuda,eca_halonext26ts,128,6.439555,4.148080
cuda,ese_vovnet19b_dw,128,4.095000,2.313012
cuda,fbnetc_100,128,9.120356,5.385809
cuda,fbnetv3_b,128,15.848466,9.704818
cuda,gernet_l,128,8.413626,5.015025
cuda,ghostnet_100,128,14.043155,8.592971
cuda,gluon_inception_v3,128,12.402115,8.468774
cuda,gluon_xception65,32,17.016030,11.331012
cuda,gmixer_24_224,128,10.076550,6.547338
cuda,gmlp_s16_224,128,9.428656,5.909530
cuda,hrnet_w18,128,35.239717,28.189601
cuda,inception_v3,128,12.459927,8.516066
cuda,jx_nest_base,32,12.592953,8.181028
cuda,lcnet_050,128,4.695834,2.834114
cuda,mixer_b16_224,128,4.578646,2.731800
cuda,mixnet_l,128,14.206058,8.432386
cuda,mnasnet_100,128,7.304788,4.368497
cuda,mobilenetv2_100,128,7.561641,4.603422
cuda,mobilenetv3_large_100,128,7.717951,4.712756
cuda,mobilevit_s,64,9.647923,6.032685
cuda,nfnet_l0,128,9.691146,5.998781
cuda,pit_b_224,64,6.522153,4.267308
cuda,pnasnet5large,16,24.101215,18.558145
cuda,poolformer_m36,64,11.326003,6.728822
cuda,regnety_002,128,7.810106,4.710434
cuda,repvgg_a2,128,8.372568,5.034205
cuda,res2net101_26w_4s,64,25.255033,17.450259
cuda,res2net50_14w_8s,128,23.148765,16.267692
cuda,res2next50,128,12.176289,8.493743
cuda,resmlp_12_224,128,4.085450,2.307484
cuda,resnest101e,64,22.921571,14.919605
cuda,rexnet_100,128,10.115196,6.231893
cuda,sebotnet33ts_256,64,6.584106,4.681445
cuda,selecsls42b,128,5.552431,3.731280
cuda,spnasnet_100,128,9.297591,5.459436
cuda,swin_base_patch4_window7_224,64,15.885476,10.399133
cuda,swsl_resnext101_32x16d,32,13.667858,9.099152
cuda,tf_efficientnet_b0,128,9.337424,5.644066
cuda,tf_mixnet_l,128,14.558939,8.463318
cuda,tinynet_a,128,10.893698,6.674619
cuda,tnt_s_patch16_224,128,13.559011,8.862530
cuda,twins_pcpvt_base,64,18.721287,11.777992
cuda,visformer_small,128,5.594253,3.737565
cuda,vit_base_patch16_224,64,5.647125,3.650626
cuda,volo_d1_224,64,10.023905,6.720157
cuda,xcit_large_24_p8_224,5,24.069636,15.200894
