dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.8470,191.5387,13.7804,0.8518
cuda,beit_base_patch16_224,64,0.9514,142.4241,8.8118,0.8933
cuda,botnet26t_256,128,0.8485,122.3829,6.2096,0.8585
cuda,cait_m36_384,4,0.9609,174.4216,31.5648,0.8485
cuda,coat_lite_mini,128,0.9909,116.8552,8.4583,0.9155
cuda,convit_base,64,0.9950,182.6724,9.1338,0.8274
cuda,convmixer_768_32,32,0.9538,310.6327,8.1172,0.9787
cuda,convnext_base,64,0.9879,123.4104,11.8940,0.8926
cuda,crossvit_9_240,128,0.9864,111.0558,13.1648,0.8664
cuda,cspdarknet53,64,0.7800,116.2952,11.0221,0.8249
cuda,deit_base_distilled_patch16_224,64,0.9898,95.3979,7.0616,0.8934
cuda,dla102,128,0.8020,223.1307,15.5579,0.8992
cuda,dm_nfnet_f0,128,0.9906,132.6032,10.8628,0.8703
cuda,dpn107,32,0.7861,135.3845,20.0408,0.8614
cuda,eca_botnext26ts_256,128,0.7251,151.3939,7.1176,0.7670
cuda,eca_halonext26ts,128,0.7330,155.2481,7.2314,0.7716
cuda,ese_vovnet19b_dw,128,0.8370,78.6645,4.6044,0.8534
cuda,fbnetc_100,128,0.7406,113.1250,9.9827,0.8465
cuda,fbnetv3_b,128,0.7664,150.5328,18.0917,0.7806
cuda,gernet_l,128,0.7891,95.8648,9.0499,0.8288
cuda,ghostnet_100,128,0.7584,122.2519,15.4693,0.8662
cuda,gluon_inception_v3,128,0.8523,191.0628,13.6096,0.8518
cuda,gluon_xception65,32,0.8069,121.6264,18.3361,0.8664
cuda,gmixer_24_224,128,0.8727,137.8001,13.2388,0.9593
cuda,gmlp_s16_224,128,0.9883,138.0278,12.0168,0.9655
cuda,hrnet_w18,128,0.6439,449.4871,40.5455,0.9176
cuda,inception_v3,128,0.8512,189.7811,13.7714,0.8518
cuda,jx_nest_base,32,0.9870,120.3308,14.3133,0.8686
cuda,lcnet_050,128,0.7316,41.6851,5.3764,0.7570
cuda,mixer_b16_224,128,0.9943,119.3035,5.8637,0.9344
cuda,mixnet_l,128,0.8151,224.9236,16.6279,0.8423
cuda,mnasnet_100,128,0.7456,89.6260,7.9301,0.8676
cuda,mobilenetv2_100,128,0.7300,88.2601,8.4099,0.7633
cuda,mobilenetv3_large_100,128,0.7628,82.5648,8.7740,0.8390
cuda,mobilevit_s,64,0.7411,118.4237,11.3609,0.7649
cuda,nfnet_l0,128,0.8036,131.5694,10.8572,0.8000
cuda,pit_b_224,64,0.9926,155.5628,8.0874,0.7837
cuda,pnasnet5large,16,0.8539,242.6907,28.5527,0.9935
cuda,poolformer_m36,64,0.9913,150.4450,12.6371,0.9238
cuda,regnety_002,128,0.7730,54.2806,8.7733,0.7887
cuda,repvgg_a2,128,0.7532,99.8948,9.0819,0.7561
cuda,res2net101_26w_4s,64,0.7517,135.5295,28.2458,0.8887
cuda,res2net50_14w_8s,128,0.7751,188.3973,25.1406,0.8972
cuda,res2next50,128,0.8140,170.8948,13.3060,0.8992
cuda,resmlp_12_224,128,0.9899,69.1604,5.0361,0.9382
cuda,resnest101e,64,0.8420,196.6878,26.1953,0.9701
cuda,rexnet_100,128,0.7212,121.9883,11.5826,0.7841
cuda,sebotnet33ts_256,64,0.7675,104.8636,7.6167,0.7117
cuda,selecsls42b,128,0.7981,78.7577,5.9599,0.8548
cuda,spnasnet_100,128,0.7414,97.8534,9.7847,0.8793
cuda,swin_base_patch4_window7_224,64,0.9395,156.1668,19.2163,0.8926
cuda,swsl_resnext101_32x16d,32,0.8118,147.2767,15.0386,0.8060
cuda,tf_efficientnet_b0,128,0.6887,127.1690,10.8264,0.7674
cuda,tf_mixnet_l,128,0.8230,232.7265,16.3718,0.8536
cuda,tinynet_a,128,0.6733,106.4635,12.5126,0.7857
cuda,tnt_s_patch16_224,128,0.9950,365.8796,16.3736,0.9664
cuda,twins_pcpvt_base,64,0.8866,147.3945,23.5656,0.9039
cuda,visformer_small,128,0.9332,105.4814,6.2711,0.9039
cuda,vit_base_patch16_224,64,0.9922,121.7192,6.9280,0.8932
cuda,volo_d1_224,64,0.9708,138.2258,11.7976,0.9331
cuda,xcit_large_24_p8_224,5,0.7704,160.0058,28.5981,0.8048
