,Compiler,torchbench,huggingface,timm_models
eager,eager,1.94,2.55,2.30
aot_eager,aot_eager,8.04,12.73,11.51
aot_cudagraphs,aot_cudagraphs,6.98,0.0,52.51
aot_nvfuser,aot_nvfuser,27.44,0.0,71.07
inductor,inductor,139.38,117.39,262.93
