dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,gernet_l,128,3.153983,49.520168,2.142067,104.247889,2.990827,1.353785,0.243106,0.811588,57.798579
cuda,ghostnet_100,128,4.703759,154.657148,3.576066,317.384542,8.038220,3.293363,0.528836,1.206837,167.694752
cuda,gluon_inception_v3,128,3.337108,100.888766,4.652574,210.290666,8.848969,3.824225,0.601761,1.375421,115.627280
cuda,gluon_xception65,32,4.435280,57.372673,4.788322,116.736506,6.517895,2.901609,0.700396,1.420908,65.823710
cuda,gmixer_24_224,64,2.539493,39.357184,2.262109,75.813729,5.699928,2.200325,0.372460,28.236823,67.099977
cuda,gmlp_s16_224,64,2.247909,50.256981,3.959886,91.666282,8.522568,2.864741,0.382238,28.606185,74.157933
cuda,hrnet_w18,2,12.636113,82.414982,11.284349,210.088948,20.708523,6.272696,2.854327,3.580709,144.185069
cuda,inception_v3,128,3.429136,100.914294,4.697359,210.261267,8.884941,3.854345,0.621414,1.420149,115.661211
cuda,jx_nest_base,32,2.776144,101.285214,5.232478,248.911904,10.713120,3.749731,0.559454,83.569117,237.016287
cuda,lcnet_050,128,1.433837,59.169585,1.662737,107.925548,2.935834,1.172089,0.139241,0.580696,51.076672
cuda,mixer_b16_224,64,1.123133,44.493553,2.280669,81.105895,3.300559,1.503580,0.142773,12.183989,51.174557
cuda,mixnet_l,64,7.127337,159.718110,3.614723,328.854677,7.431285,3.045074,0.553068,1.633383,174.571578
cuda,mnasnet_100,128,2.506776,81.051750,2.124527,153.664372,3.883183,1.611317,0.228613,0.768412,75.611667
cuda,mobilenetv2_100,128,2.585456,78.194833,2.481642,144.228459,3.768298,1.599254,0.244286,0.778056,69.411121
cuda,mobilenetv3_large_100,128,2.538104,100.908951,2.728405,198.722405,4.298973,1.880130,0.277914,0.737585,101.395904
cuda,mobilevit_s,32,3.044232,172.440918,5.547350,323.002868,14.521409,6.452285,0.352482,101.419278,257.670110
cuda,nfnet_l0,64,2.604689,47.465151,2.332488,105.356557,4.297048,1.408305,0.263338,3.398866,63.768923
cuda,pit_b_224,64,1.672267,69.591600,2.614382,144.499387,3.830528,1.505648,0.230648,0.280422,77.912887
cuda,pnasnet5large,16,9.193978,125.619604,9.162511,259.450032,19.514997,7.148822,1.911156,3.013961,146.482874
cuda,poolformer_m36,64,3.065830,83.684566,6.840872,155.978070,14.740594,4.351654,0.664509,2.528220,82.439220
cuda,regnety_002,128,2.511149,65.879150,2.352700,134.322167,3.419214,1.542381,0.261179,0.820820,71.731502
cuda,repvgg_a2,128,3.148300,40.671124,2.138337,98.689274,3.333430,1.190666,0.224061,1.163965,61.436598
cuda,res2net101_26w_4s,64,6.684674,72.876999,7.418160,158.114797,14.125413,5.192945,1.601124,2.339459,95.356406
cuda,res2net50_14w_8s,2,5.832392,63.966090,5.883999,175.066073,11.264804,3.770595,0.879347,1.789318,119.094061
cuda,res2next50,2,3.209227,56.075081,3.075027,143.948370,6.328010,2.432551,0.383768,1.068237,92.195651
cuda,resmlp_12_224,128,0.997309,31.342254,1.404391,87.980016,2.153298,1.012482,0.125502,14.161208,72.439148
cuda,resnest101e,32,6.592113,96.928492,5.979329,203.108593,11.699610,4.352142,1.110664,42.343146,154.852551
cuda,rexnet_100,128,3.310867,191.437561,3.403536,369.140399,6.239932,2.416770,0.318503,1.045021,182.311329
cuda,sebotnet33ts_256,64,2.656049,130.545052,4.027833,277.867062,8.696122,2.959305,0.250568,100.335856,251.805424
cuda,selecsls42b,128,1.434889,66.282763,2.060999,142.201435,4.236885,1.815473,0.187996,0.614947,78.680223
cuda,spnasnet_100,128,3.205474,87.607751,2.530721,170.586961,4.097923,1.859377,0.299710,0.767643,86.408106
cuda,swin_base_patch4_window7_224,64,4.441174,162.176812,6.995815,342.002325,14.794534,5.326565,0.594920,100.278804,287.360541
cuda,swsl_resnext101_32x16d,32,3.711779,37.067664,3.623032,79.323743,5.610524,1.941763,0.452527,1.295775,47.387636
cuda,tf_efficientnet_b0,128,2.885297,104.297022,2.752603,216.341260,5.521075,2.179123,0.324001,0.942890,115.878577
cuda,tf_mixnet_l,64,7.329648,128.992765,3.275623,293.725851,7.115597,3.256395,0.555603,1.268477,169.795568
cuda,tinynet_a,128,3.484816,101.462222,3.112621,214.544927,6.313578,2.381153,0.397998,1.031772,117.678649
cuda,tnt_s_patch16_224,64,3.189408,51.574750,4.958240,114.396739,8.082028,2.910876,0.621211,29.347725,97.355270
cuda,twins_pcpvt_base,32,5.052061,168.773430,6.723262,361.065211,13.068238,4.785323,1.190028,276.461653,475.780936
cuda,visformer_small,128,1.462996,87.450520,2.897296,164.863037,3.270051,1.215541,0.187153,37.143883,117.561041
cuda,vit_base_patch16_224,64,1.440319,24.027022,2.053236,60.363491,2.765832,1.899910,0.202039,8.832008,47.318479
cuda,volo_d1_224,64,2.250786,84.012210,4.310790,163.102799,7.701661,2.856049,0.411920,38.910937,122.488650
cuda,xcit_large_24_p8_224,5,5.589343,96.042854,9.034403,191.680105,16.222456,5.646449,1.541929,62.181977,167.989462
