dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.602415,84.297948,2.788244,99.689308,4.284698,1.486586,0.289628,0.000013,18.321870
cuda,Background_Matting,4,1.861140,40.095750,1.969332,86.351863,4.683605,1.954439,0.204697,0.493909,48.813496
cuda,LearningToPaint,96,0.770236,31.365841,0.857763,62.978386,1.118236,0.734982,0.076044,0.300244,32.813500
cuda,Super_SloMo,6,1.818013,58.983192,2.297784,99.814533,4.622842,1.749501,0.110316,0.434904,43.825077
cuda,alexnet,128,0.133039,13.550592,0.190956,26.946182,0.430104,0.187951,0.014013,0.144072,13.738066
cuda,attention_is_all_you_need_pytorch,256,2.098248,99.955392,2.471900,131.102738,4.117943,1.728368,0.338114,19.863367,53.618178
cuda,dcgan,32,0.145574,10.463753,0.178002,19.468369,0.182215,0.076733,0.012099,0.133990,9.325443
cuda,demucs,4,0.268486
cuda,densenet121,4,4.384927,177.080727,5.710376,335.116418,13.353203,3.973253,0.637730,1.097682,165.125772
cuda,drq,1,0.225230,13.262966,0.131479,24.009861,0.146563,0.073973,0.014331,0.308874,11.197900
cuda,fastNLP_Bert,6,2.568457,81.203392,2.241197,101.374099,4.094758,1.611059,0.285330,13.217068,35.750182
cuda,functorch_dp_cifar10,64,0.547480,24.862517,1.142598,65.659428,2.259595,0.667154,0.072490,16.509200,58.497684
cuda,hf_Albert,8,1.973341,16.496290,1.855031,45.627433,2.535392,1.068459,0.145493,22.265645,53.572754
cuda,hf_Bart,4,2.943679,51.656676,2.961446,104.000871,4.856625,1.866757,0.385567,20.556598,76.019169
cuda,hf_Bert,4,2.504257,35.273404,2.675714,52.353440,3.183112,1.422379,0.284294,1.845773,21.721416
cuda,hf_BigBird,2,10.517191,15.470567,1.925914,30.960498,2.611782,1.287910,0.210041,10.317018,27.863447
cuda,hf_DistilBert,8,1.155756,20.053430,1.525227,38.642841,1.699179,0.770787,0.119941,8.586380,28.763354
cuda,hf_GPT2,4,2.394620,69.622760,2.063301,88.607920,3.221868,1.360545,0.228218,10.509875,31.659442
cuda,hf_Reformer,4,3.150424,42.389637,0.764654,50.635767,1.202372,0.633749,0.064630,9.606981,18.678499
cuda,hf_T5,8,2.994887,77.614350,2.301302,115.214415,4.122770,1.474373,0.279142,13.304597,53.343070
cuda,hf_T5_large,2,16.476694,333.065296,8.530858,423.748677,20.739855,5.665096,2.071427,26.975127,126.733263
cuda,lennard_jones,1000,0.102521,4.075301,0.073595,7.512527,0.071014,0.045362,0.006619,0.113813,3.630042
cuda,mnasnet1_0,32,1.722920,73.373019,1.996770,143.507851,3.217709,1.404770,0.210564,11.882260,84.110834
cuda,mobilenet_v2,96,1.944325,74.796957,2.423782,137.272123,3.667508,1.509859,0.237884,0.421626,65.425896
cuda,mobilenet_v3_large,32,1.842010,73.752008,2.490259,150.710459,3.749980,2.163266,0.241761,13.377942,92.933876
cuda,nvidia_deeprecommender,256,0.190865,5.766957,0.121064,13.807930,0.118761,0.064395,0.009669,1.617090,9.786547
cuda,pytorch_CycleGAN_and_pix2pix,1,0.646931,17.158583,0.870090,37.733022,1.801584,0.771664,0.073328,0.207732,21.700943
cuda,pytorch_stargan,16,0.709564,11.192827,0.700804,35.840713,0.832382,0.327741,0.054928,107.539644,132.930583
cuda,pytorch_struct,200,0.280222,11.034781,0.194949,32.959131,0.233163,0.136969,0.021991,92.644522,114.777522
cuda,pytorch_unet,1,0.852741,36.219322,0.914341,65.075320,1.894228,0.687022,0.076082,0.253289,30.067226
cuda,resnet18,16,0.737024,33.671008,0.888153,71.177903,1.688637,0.628154,0.071616,12.518231,50.953521
cuda,resnet50,32,1.851505,37.490401,2.246449,78.375295,2.908057,1.258075,0.210921,0.411609,43.647532
cuda,resnext50_32x4d,8,1.873321,39.108924,2.142365,89.994183,2.541816,1.571545,0.196206,14.226641,67.357619
cuda,shufflenet_v2_x1_0,128,2.057978,48.903982,2.378539,97.555318,4.329216,2.025024,0.314526,0.454309,51.819740
cuda,soft_actor_critic,256,0.137872,5.899356,0.070675,11.822035,0.070578,0.040639,0.006466,0.313265,6.313724
cuda,squeezenet1_1,32,0.299956,19.300460,0.356963,44.236352,0.706758,0.386415,0.039775,0.177334,25.488015
cuda,timm_efficientdet,1,23.083784,203.788901,9.833812,450.550424,18.750306,5.668532,1.312707,322.961684,580.018348
cuda,timm_efficientnet,32,2.786663,90.996705,2.617228,192.163523,5.096289,1.869253,0.304075,0.430085,104.346796
cuda,timm_nfnet,128,2.796082,42.501392,5.811495,88.763358,6.273876,1.773716,0.256235,0.736525,53.010578
cuda,timm_regnet,32,3.717559,47.726873,2.731386,104.748799,3.802916,2.454196,0.358130,0.526009,60.752691
cuda,timm_resnest,32,1.000121,62.022405,1.261653,118.451869,3.080879,1.240247,0.099712,54.412443,112.157646
cuda,timm_vision_transformer,8,1.442727,32.085404,2.143175,78.502452,3.033657,1.307828,0.202117,79.958022,128.610885
cuda,timm_vision_transformer_large,8,4.698024,31.795404,6.809951,86.326813,10.375733,4.000463,1.133676,56.316298,117.972536
cuda,timm_vovnet,32,2.138367,44.839490,1.946164,116.995151,3.991920,1.579416,0.165500,0.324336,74.508652
cuda,tts_angular,64,0.152548,1.883629,0.045177,3.749151,0.027078,0.014056,0.001403,0.109510,2.022848
cuda,vgg16,64,0.220242,16.852435,0.272799,33.800433,0.660541,0.281394,0.024238,0.214955,17.448431
cuda,yolov3,16,4.227171,87.991473,4.547073,851.516823,16.505141,5.615328,0.354119,34.591974,802.828036
