dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,18.469849,15.597481,7.971899,2.413815,10.790915,4.953342,1.686562,0.283749,10.317074,5.556314
cuda,Background_Matting,4,17.034165,14.871439,7.715085,2.912683,10.791380,5.610881,2.427674,0.244962,6.094614
cuda,LearningToPaint,96,7.253654,6.415974,3.534291,0.995804,4.381838,1.562751,0.608302,0.082866,1.892327
cuda,Super_SloMo,6,16.841207,14.992280,8.641275,2.833182,11.159034,5.652588,2.184822,0.142233,5.621965
cuda,alexnet,128,2.626355,2.431901,2.067805,0.187576,3.360008,0.782022,0.394220,0.016393,1.486730
cuda,attention_is_all_you_need_pytorch,256,20.103231,17.394747,9.320254,2.410453,12.398763,5.182442,1.868623,0.340640,12.587981,5.876395
cuda,dcgan,32,2.601660,2.425732,1.926133,0.191013,2.447997,0.207397,0.087797,0.013491,0.721336
cuda,demucs,4,2.379418,1.700126,1.501869,0.126930,1.368284,0.167710,0.080283,0.012568
cuda,densenet121,4,44.556204,39.338237,20.553948,8.049309,24.914958,14.142351,5.318057,0.712349,12.706667
cuda,dlrm,1024,1.677488,1.507997,1.098184,0.162089,2.009305,0.351399,0.112831,0.014251,1.080363
cuda,drq,1,3.141943,2.827204,2.390520,0.138320,3.359844,0.166459,0.084466,0.016776,1.117007
cuda,fastNLP_Bert,6,18.835182,15.552166,8.685164,2.121644,11.886203,4.199857,1.677142,0.277934,5.469762,5.432902
cuda,functorch_dp_cifar10,64,6.629549,5.982094,3.454262,1.325872,5.910869,2.299188,0.712400,0.066057,3.827024,0.643598
cuda,hf_Albert,8,11.927136,10.304840,4.431570,1.662475,7.727861,3.326432,1.151544,0.144103,3.984075,5.037060
cuda,hf_Bart,4,23.315269,19.715049,10.767967,2.900781,14.596822,5.405797,2.054841,0.398275,3.446746,6.866988
cuda,hf_Bert,4,16.850923,13.748600,6.593560,2.129318,9.444228,4.139484,1.587435,0.280926,1.870395,5.088078
cuda,hf_Bert_large,4,31.626273,24.888905,11.309015,4.317938,16.043588,7.939633,3.034767,0.696290,1.774587,9.263589
cuda,hf_DistilBert,8,9.767977,8.368673,4.873661,1.082380,6.797926,2.309435,0.852300,0.125891,4.764230,3.061774
cuda,hf_GPT2,4,17.265326,14.293373,7.996053,2.279109,10.053781,3.421376,1.480929,0.242825,3.991209,4.692288
cuda,hf_GPT2_large,4,46.235762,36.749510,18.005192,6.636771,23.926951,11.893548,4.332913,1.143812,2.711074,13.246025
cuda,hf_Longformer,2,59.542103,50.886622,31.604690,6.783846,38.752391,17.612541,5.644655,0.426671,4.437111,14.270541
cuda,hf_Reformer,4,12.860375,10.604213,8.566612,0.879367,9.228019,1.514701,0.665295,0.061657,3.623167,1.583648
cuda,hf_T5,8,19.985569,16.676418,8.265424,2.402476,12.323224,4.620971,1.583943,0.329464,5.877687,6.586081
cuda,hf_T5_large,2,77.233417,61.415677,28.126863,10.288924,41.200649,23.021340,6.037113,2.696077,24.411207,24.604095
cuda,lennard_jones,1000,1.828904,1.686641,1.443733,0.037083,1.981573,0.090549,0.041586,0.007660,0.579416
cuda,mnasnet1_0,32,17.115126,15.124410,8.120206,2.389931,9.532171,4.369916,1.636373,0.228096,4.084919,2.791430
cuda,mobilenet_v2,96,19.202934,17.147542,9.303037,2.926840,9.631856,4.360180,1.782022,0.263010,4.009585
cuda,mobilenet_v3_large,32,18.056708,15.872611,8.421034,2.891877,10.170588,4.496331,1.777436,0.262176,4.930679,31.988251
cuda,nvidia_deeprecommender,256,2.258690,2.069560,1.663095,0.126308,2.736966,0.120285,0.061866,0.010679,1.207545,0.395754
cuda,phlippe_densenet,128,18.164302,15.787006,8.514291,2.863570,10.236330,4.601987,2.070246,0.252297,4.884459
cuda,phlippe_resnet,128,6.768303,5.956598,3.298005,1.057787,4.101963,1.116003,0.578588,0.078849,1.903579
cuda,pytorch_CycleGAN_and_pix2pix,1,6.706164,5.992409,3.157616,1.015821,5.346750,2.101018,0.729726,0.071790,3.248268
cuda,pytorch_stargan,16,7.133657,6.391787,3.431253,1.007642,4.607812,1.330405,0.445366,0.064945,37.282772,2.229463
cuda,pytorch_struct,200,3.312940,2.977350,2.308859,0.163346,3.679234,0.243538,0.279042,0.023133,18.651808,1.546136
cuda,pytorch_unet,1,8.810148,7.650673,4.266293,1.223907,5.685428,2.277481,1.101453,0.090067,2.693719
cuda,resnet152,32,45.321469,38.960768,17.074604,7.633868,17.755761,10.150257,3.685666,1.012740,9.391151,2.768682
cuda,resnet18,16,7.577769,6.777042,4.076446,1.325848,5.201850,1.770267,0.724245,0.079302,2.493134,2.336624
cuda,resnet50,32,16.576672,14.520049,7.383616,2.785726,8.393416,3.867002,1.492717,0.233375,4.077554,2.461039
cuda,resnext50_32x4d,8,16.110017,14.027322,6.776577,2.340760,8.192847,3.475097,1.851949,0.215848,4.043742,2.391616
cuda,shufflenet_v2_x1_0,128,19.211732,16.895561,8.524644,2.754131,10.670985,5.103298,2.647321,0.319244,5.027281
cuda,soft_actor_critic,256,2.405916,2.230303,2.009430,0.060670,2.868967,0.066366,0.037794,0.007311,0.924787
cuda,speech_transformer,32,22.591024,18.841599,9.102839,2.706175,13.034915,5.133353,2.174420,0.309441,6.779976
cuda,squeezenet1_1,32,3.864512,3.339928,2.513765,0.468020,4.261577,1.349391,0.620708,0.047205,2.231977
cuda,timm_efficientdet,1,70.744830,55.991779,25.542314,13.494454,33.925296,18.741813,6.010434,1.518942,44.411384,22.335264
cuda,timm_efficientnet,32,20.731944,17.351997,9.012130,3.368930,11.054380,5.155615,2.070661,0.321199,5.753678,38.815725
cuda,timm_nfnet,128,20.012159,15.921405,7.059454,3.719627,10.881036,5.664248,2.061241,0.308358,7.686476
cuda,timm_regnet,32,22.681173,18.067652,8.367516,3.655819,9.947178,4.787060,1.846179,0.377599,5.390654,22.319160
cuda,timm_resnest,32,10.909880,9.632542,6.172622,1.476053,8.747650,3.526611,1.353878,0.113072,44.425430,4.106668
cuda,timm_vision_transformer,8,11.915963,9.784168,5.116602,1.547865,8.191917,3.233067,1.347311,0.198819,19.927255,4.700073
cuda,timm_vision_transformer_large,8,35.622870,28.508803,12.776939,5.703846,19.042895,10.265762,4.075649,1.118623,12.003455,12.234511
cuda,timm_vovnet,32,14.019516,11.820274,6.516818,1.950513,8.871828,4.197910,1.581137,0.168964,4.556661,2.298587
cuda,tts_angular,64,1.917371,1.706193,1.540179,0.066131,2.004731,0.063204,0.033248,0.004421,0.534569
cuda,vgg16,64,2.896755,2.566017,1.998314,0.265899,3.291672,1.000914,0.357502,0.028762,1.570552
cuda,yolov3,16,25.479273,22.149999,11.575612,3.961380,14.305506,6.777797,2.970643,0.403638,4.372241,7.154886
