dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,22.177953,20.202551,17.343375,11.808310,1.634076,21.836333,3.161695,1.446209,0.154389,7.482222,11.801075
cuda,AlbertForQuestionAnswering,4,20.753005,18.761311,15.806803,10.199754,1.594196,19.106591,3.123040,1.435062,0.152083,3.624585,10.641632
cuda,BartForCausalLM,4,22.813878,19.505373,16.413953,10.413245,1.630081,17.914818,2.605810,1.919301,0.201947,1.840883,9.295085
cuda,BartForConditionalGeneration,2,39.260319,32.662779,29.640858,14.014016,4.373324,21.592873,7.714776,3.842488,1.068424,0.438974,12.668005
cuda,BertForMaskedLM,16,23.202945,19.451992,16.435201,9.866806,1.704215,17.372265,3.398191,1.615318,0.276394,6.326200,9.375094
cuda,BertForQuestionAnswering,16,23.113530,19.367848,16.289372,9.465341,1.694063,16.040305,3.183839,1.604324,0.275907,6.040022,8.430164
cuda,BlenderbotForCausalLM,4,30.723142,24.551213,21.586125,10.006553,3.407897,18.423798,5.444672,3.364890,0.394246,8.817792,12.138876
cuda,BlenderbotSmallForCausalLM,64,16.800025,14.476545,11.371085,7.236437,1.120040,14.299313,2.099754,1.353170,0.137898,2.427620,8.294624
cuda,BlenderbotSmallForConditionalGeneration,64,27.327341,22.342774,19.771168,9.236809,2.977957,15.042523,4.864257,2.607081,0.579089,2.256777,9.048178
cuda,CamemBert,16,23.231600,19.187191,15.990714,9.338877,1.700744,15.259696,3.206249,1.615329,0.275831,5.053301,7.783341
cuda,DebertaForMaskedLM,4,27.031854,21.950274,18.707829,12.752846,1.655526,21.438366,3.522280,1.938369,0.269518,3.182737,10.588101
cuda,DebertaForQuestionAnswering,8,25.267646,20.333569,17.503196,11.107801,1.655590,19.566533,3.537306,1.777273,0.271883,2.989839,10.357058
cuda,DebertaV2ForMaskedLM,1,37.499692,27.632213,24.544782,13.421102,2.101541,20.812828,3.925567,2.349798,0.518224,1.352188,9.938293
cuda,DebertaV2ForQuestionAnswering,2,35.461290,25.631753,22.481774,11.389628,2.896828,18.956372,4.651354,2.883731,0.535084,10.905363
cuda,DistilBertForMaskedLM,128,14.530099,13.079137,9.928203,6.631150,0.950720,10.674735,1.591409,1.051414,0.118357,8.330147,5.077323
cuda,DistilBertForQuestionAnswering,256,14.596705,13.156936,10.003621,6.657492,0.942029,11.082895,1.803334,1.096112,0.113588,10.209368,5.451199
cuda,DistillGPT2,16,13.533112,12.019541,8.863245,5.683484,1.035023,9.696522,1.949141,0.897374,0.105980,2.056829,5.142729
cuda,ElectraForCausalLM,32,27.759063,23.928543,20.681587,13.762677,1.759959,26.804752,3.445376,1.707747,0.292766,12.863771,14.969074
cuda,ElectraForQuestionAnswering,64,23.189276,19.461613,16.426757,9.888201,1.741491,19.927392,3.250159,1.846799,0.283401,6.747473,11.943798
cuda,GPT2ForSequenceClassification,4,20.151080,16.978718,14.020057,8.102417,2.315320,11.231048,3.082818,1.594310,0.241486,1.471570,5.598451
cuda,GoogleFnet,16,16.358875,14.534751,11.624059,8.385227,1.254821,15.593026,1.839327,0.908203,0.118818,2.097579,8.567347
cuda,LayoutLMForMaskedLM,16,24.982389,21.334395,18.304844,11.517349,1.756859,19.728028,3.229518,1.887903,0.280379,6.360425,10.134301
cuda,LayoutLMForSequenceClassification,16,24.783397,21.166966,18.091657,11.168743,1.741047,20.067124,3.189060,1.656970,0.277282,8.666693,10.804551
cuda,M2M100ForConditionalGeneration,16,45.864717,36.733094,33.638176,17.467149,4.074086,29.795386,7.504861,4.604906,0.594703,21.470010,16.807740
cuda,MBartForCausalLM,4,22.715389,19.550707,16.421899,10.215794,1.697016,17.203258,2.909547,1.773436,0.203050,1.842643,8.847683
cuda,MBartForConditionalGeneration,2,40.722515,34.183351,31.179963,15.680929,4.430744,23.196032,8.013735,3.932712,1.052140,0.407174,12.643586
cuda,MT5ForConditionalGeneration,16,39.157664,33.767210,30.686481,18.651069,3.181104,28.273868,4.738204,2.254087,0.395499,75.563248,13.452641
cuda,MegatronBertForCausalLM,4,38.144441,30.129034,27.170700,14.579299,3.740465,22.745705,6.874312,3.235615,0.716038,11.835131,12.225642
cuda,MegatronBertForQuestionAnswering,8,38.691680,30.432593,27.416998,14.583621,3.709780,23.121339,6.813323,3.185847,0.713223,9.776203,12.570849
cuda,MobileBertForMaskedLM,64,51.884184,38.433286,35.397669,14.463124,5.065889,30.928166,9.415339,5.660595,2.396354,41.388485,22.518669
cuda,MobileBertForQuestionAnswering,128,53.187279,39.555941,36.489243,14.879370,5.117738,33.182237,9.541984,5.714038,2.421243,34.442385,23.976164
cuda,OPTForCausalLM,2,19.684034,16.558882,13.591560,7.738062,1.662227,14.600672,2.980368,2.061168,0.205670,1.577605,8.871698
cuda,PLBartForCausalLM,8,18.305308,16.421053,13.279051,9.969080,0.926470,16.001570,1.692264,0.924689,0.107746,1.591713,7.048434
cuda,PLBartForConditionalGeneration,4,29.888368,25.127225,22.025012,13.847991,2.239813,22.110607,4.108851,2.357052,0.285363,2.192915,10.717963
cuda,PegasusForCausalLM,32,21.700599,18.416216,15.412326,9.219355,1.914960,15.879490,2.696052,1.749155,0.210150,2.308860,8.742663
cuda,PegasusForConditionalGeneration,32,38.967331,35.198348,31.977282,16.594752,4.679842,25.130466,7.216525,3.930443,0.727699,1.870709,13.607919
cuda,RobertaForCausalLM,16,25.361964,21.570497,18.424044,11.791457,1.730576,17.236204,3.520523,1.649743,0.274148,5.430717,7.340293
cuda,RobertaForQuestionAnswering,16,23.055876,19.270267,16.152930,9.475641,1.715085,14.164429,3.413843,1.604467,0.272661,4.722705,6.571107
cuda,Speech2Text2ForCausalLM,256,16.002494,14.251589,11.543211,8.489895,0.803719,13.269043,1.650913,0.895865,0.109209,3.829637,5.669714
cuda,T5ForConditionalGeneration,4,30.032355,26.173588,22.938031,14.664544,2.154184,21.323660,3.904027,1.673101,0.263605,11.126806,9.029300
cuda,T5Small,4,30.177049,26.273901,22.980788,14.607912,2.123840,21.083821,3.865170,1.664534,0.263257,11.124199,8.813575
cuda,TrOCRForCausalLM,32,22.420942,19.015014,16.133353,10.039923,1.597083,16.403181,2.666780,1.930725,0.204132,1.586393,8.126138
cuda,XGLMForCausalLM,8,34.917191,28.911068,25.817446,13.326258,3.962445,22.807118,6.213495,3.953190,0.427423,5.230350,13.796537
cuda,XLNetLMHeadModel,8,55.131354,47.354650,44.250648,24.220245,6.150240,31.330699,16.156747,5.417236,0.509176,3.813764,14.045141
cuda,YituTechConvBert,16,31.245967,25.570140,22.298970,12.470113,3.225317,23.865496,4.945103,2.864356,0.465701,16.469356,14.866423
