dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,16.975359,15.275346,6.915246,2.667143,10.287725,4.189115,1.601249,0.314347,9.003643,6.153006
cuda,Background_Matting,4,15.917907,14.946456,7.673038,3.052031,10.972423,5.837006,2.433810,0.277043,6.451436
cuda,LearningToPaint,96,7.231652,6.785523,3.629481,1.156445,4.315904,1.392656,0.649286,0.095897,2.121393
cuda,Super_SloMo,6,17.535315,16.246193,8.776573,3.164532,11.665106,6.128267,2.262885,0.143612,6.147637
cuda,alexnet,128,2.254963,2.166073,1.748813,0.233309,3.101728,0.930254,0.283203,0.016198,1.592646
cuda,attention_is_all_you_need_pytorch,256,18.067764,16.628020,7.947607,2.561919,10.460016,4.335639,1.746446,0.364083,9.558325,5.196767
cuda,dcgan,32,2.148753,2.058145,1.532116,0.213079,2.158967,0.220043,0.088931,0.013834,0.848058
cuda,demucs,4,0.278005
cuda,densenet121,4,41.251914,38.887658,19.221025,7.462978,24.590994,14.384986,4.549172,0.758400,13.716341
cuda,dlrm,1024,1.918374,1.728036,1.188653,0.180965,2.144879,0.378175,0.125293,0.015867,1.145403
cuda,drq,1,2.641562,2.443853,1.909220,0.155852,3.016449,0.172758,0.089082,0.016173,1.271660
cuda,fastNLP_Bert,6,17.724778,15.900618,8.243454,2.342488,11.072508,3.614017,1.636860,0.299275,4.325176,5.536567
cuda,functorch_dp_cifar10,64,6.099561,5.849485,3.299602,1.520385,5.744376,2.137567,0.685920,0.073883,4.008500,3.389397
cuda,hf_Albert,8,12.641076,11.079339,3.903813,1.986928,7.127260,3.223725,1.135513,0.148468,5.298466,3.108904
cuda,hf_Bart,4,21.071223,19.040154,8.542588,3.053853,12.880661,4.661987,1.960796,0.407262,4.135396,7.520646
cuda,hf_Bert,4,14.721673,12.919783,5.173814,2.040264,7.948216,3.489460,1.477005,0.293265,4.911505,0.419448
cuda,hf_DistilBert,8,7.816024,7.063093,3.165663,1.227813,5.249680,1.780282,0.794989,0.122181,3.361601,1.889219
cuda,hf_GPT2,4,13.710657,11.950355,5.106161,2.210871,7.887560,3.375984,1.386237,0.259167,5.080534,1.825713
cuda,hf_GPT2_large,4,41.827894,36.138603,15.240348,7.856747,22.566797,11.295890,4.098802,1.282157,15.453598,1.520496
cuda,hf_Longformer,2,134.730926,127.779369,108.195678,7.772200,114.288486,92.966372,4.566068,0.422716,0.728480,14.179071
cuda,hf_Reformer,4,12.409120,10.453569,8.678662,0.784293,9.396811,1.402188,0.619109,0.056221,3.161187,1.539228
cuda,hf_T5,8,18.479474,15.990667,7.145729,2.638798,10.737485,4.111675,1.570318,0.295274,5.764643,6.356963
cuda,hf_T5_large,2,70.932501,58.920843,23.165897,10.304743,38.119026,21.105748,5.961517,2.340474,23.750257,25.758418
cuda,lennard_jones,1000,1.411128,1.336374,1.010106,0.079013,1.578725,0.074602,0.047044,0.007055,0.652346
cuda,mnasnet1_0,32,16.109058,15.213020,7.946892,3.090445,9.547980,4.156665,1.742392,0.267385,4.792090,2.826411
cuda,mobilenet_v2,96,17.627967,16.688267,8.821063,3.098042,10.105682,4.941791,1.904329,0.314657,4.492086
cuda,mobilenet_v3_large,32,17.145048,16.174209,8.282075,3.069556,10.868480,4.893180,1.870805,0.289701,5.763156,29.917430
cuda,nvidia_deeprecommender,256,1.960686,1.831325,1.361833,0.143295,2.458131,0.129057,0.074790,0.010916,1.246432,0.431275
cuda,pytorch_CycleGAN_and_pix2pix,1,6.334071,5.945828,2.903399,1.192713,5.051059,2.057079,0.722998,0.081842,3.384637
cuda,pytorch_stargan,16,6.806962,6.421869,3.416323,1.115155,4.695942,1.374677,0.426575,0.065596,37.755942,2.437759
cuda,pytorch_struct,200,2.293153,2.096191,1.262722,0.195430,2.707015,0.246037,0.138187,0.023679,1.652237,15.049139
cuda,pytorch_unet,1,8.042875,7.555634,4.084869,1.362553,5.990905,2.673764,0.919197,0.100808,3.317305
cuda,resnet152,32,42.818175,39.962069,17.271161,9.388357,18.113656,10.228211,3.779016,1.147841,10.856740,2.495963
cuda,resnet18,16,7.448377,7.061460,4.310692,1.265102,5.385243,2.012749,0.763965,0.088794,2.380098,2.615149
cuda,resnet50,32,15.620352,14.661945,7.098547,2.689598,8.576404,3.828823,1.545130,0.262759,4.268828,2.512939
cuda,resnext50_32x4d,8,14.611835,13.650261,6.094379,2.824706,7.804717,3.332388,1.499711,0.228399,4.642965,3.147028
cuda,shufflenet_v2_x1_0,128,17.564568,16.486146,8.437802,3.485702,10.276834,4.914948,2.462950,0.385371,5.438320
cuda,soft_actor_critic,256,2.080359,1.946163,1.662461,0.072514,2.636706,0.073713,0.042414,0.006828,1.051406
cuda,speech_transformer,32,20.401446,17.990014,8.252630,2.584388,12.518249,4.483230,2.143604,0.306762,7.168221
cuda,squeezenet1_1,32,3.559988,3.370606,2.386130,0.518250,4.072699,1.654073,0.638017,0.046494,2.220358
cuda,timm_efficientdet,1,66.560750,56.608986,25.353610,13.562501,36.435215,20.907508,6.130770,1.537600,45.337552,25.077531
cuda,timm_efficientnet,32,19.614176,17.704808,8.799954,3.488480,11.707267,5.538906,2.127907,0.335750,6.521089,38.985760
cuda,timm_nfnet,128,17.668592,15.507979,6.063274,3.828961,12.124644,5.163083,2.101019,0.282800,10.028343,0.662889
cuda,timm_regnet,32,20.487316,18.101147,7.638716,3.895687,10.347360,4.757846,2.246155,0.376523,6.748478,20.583688
cuda,timm_resnest,32,10.694351,10.129892,6.425775,1.499185,9.138677,3.409280,1.372854,0.114503,42.097732,4.262173
cuda,timm_vision_transformer,8,11.054594,10.097176,4.593940,2.280015,10.118957,2.630938,1.316520,0.215229,14.152337,7.894280
cuda,timm_vision_transformer_large,8,32.907263,29.832297,11.464879,6.809634,27.180523,10.200579,4.019472,1.264630,11.019423,22.765756
cuda,timm_vovnet,32,13.845444,12.149436,6.480407,2.233173,9.446016,4.224752,1.629103,0.188980,5.276951,2.153998
cuda,tts_angular,64,1.187058,1.076659,0.966532,0.048950,1.482619,0.027775,0.014608,0.001527,0.567069
cuda,vgg16,64,2.669080,2.541944,1.867911,0.466968,3.005701,0.888431,0.376291,0.028547,1.615497
cuda,yolov3,16,24.294731,22.593950,11.413883,4.852203,14.032680,7.224154,2.672464,0.432115,7.625048
