dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,12.896341,11.302047,4.012145,2.053975,8.920601,3.456451,1.131448,0.148559,1.508545,8.567801,0.789523
cuda,AlbertForQuestionAnswering,4,13.048406,11.435084,4.006175,2.019518,8.608465,2.928082,1.125796,0.144387,0.921509,7.632813,0.413888
cuda,AllenaiLongformerBase,4,134.039839,126.790704,107.856024,7.501270,113.470103,91.409291,4.601702,0.427502,17.491704,0.665956,30.968469
cuda,BartForCausalLM,4,15.672292,14.147280,6.341469,1.949458,9.610628,3.082141,1.368353,0.276080,2.294311,2.415029,7.611174
cuda,BartForConditionalGeneration,2,38.287061,34.183552,14.507334,5.657854,19.951936,8.674581,3.449613,1.037651,1.040622,1.266782,12.398107
cuda,BertForMaskedLM,16,14.947614,12.992751,5.231785,2.075512,8.026798,3.531336,1.491315,0.301469,1.781573,6.757866,1.443565
cuda,BertForQuestionAnswering,16,15.031605,13.220365,5.201535,2.044755,7.838807,3.508446,1.479334,0.289367,1.367803,6.151340,1.019014
cuda,BlenderbotSmallForCausalLM,64,10.040193,8.990666,3.673859,1.313598,6.096405,2.021513,0.995494,0.170311,2.699876,6.501411,2.399400
cuda,BlenderbotSmallForConditionalGeneration,64,25.004091,22.364181,9.076852,3.652840,13.429417,5.685981,2.466349,0.600239,2.148128,1.954792,10.330963
cuda,CamemBert,16,15.090940,13.034757,5.196076,2.104994,7.920917,3.545620,1.492134,0.298369,0.710145,5.641452,0.329493
cuda,DebertaForMaskedLM,4,30.184553,24.466315,15.130401,3.119043,19.085393,4.716159,2.273930,0.353646,14.996211,0.952512,22.321697
cuda,DebertaForQuestionAnswering,8,30.194880,24.421628,15.092445,3.100074,18.999760,4.693488,2.266679,0.352831,16.215482,1.830528,23.475231
cuda,DebertaV2ForMaskedLM,1,44.821776,34.840639,18.604924,3.878601,23.900912,5.788801,3.137920,0.624552,35.476980,1.532607,45.071794
cuda,DebertaV2ForQuestionAnswering,2,44.631851,34.564790,18.231692,4.440505,23.629242,6.603151,3.466495,0.627660,35.150812,0.551236,45.404281
cuda,DistilBertForMaskedLM,128,8.366765,7.579702,3.420509,1.088918,5.266433,1.829340,0.798000,0.124860,1.388110,4.376695,1.139509
cuda,DistilBertForQuestionAnswering,256,8.386688,7.582783,3.401366,1.081625,5.355180,1.847540,0.812594,0.120481,0.798522,3.891222,0.549317
cuda,DistillGPT2,16,8.767271,7.844302,4.192271,1.201307,6.183380,1.828821,0.779268,0.114143,2.146151,2.328028,5.387074
cuda,ElectraForCausalLM,32,17.026555,15.121420,7.022498,2.092367,10.657498,3.690766,1.535770,0.301053,3.191730,2.581777,9.025486
cuda,ElectraForQuestionAnswering,64,15.476166,13.604467,5.328910,2.094593,7.984851,3.563850,1.509558,0.292274,1.670870,6.524752,1.308468
cuda,GPT2ForSequenceClassification,4,14.060638,12.258282,5.243634,2.533880,7.696464,3.149065,1.396923,0.255171,1.749397,6.830952,1.391194
cuda,LayoutLMForMaskedLM,16,15.450958,13.172483,5.232952,2.112602,8.103758,3.600070,1.501817,0.301582,1.807680,6.895280,1.441547
cuda,LayoutLMForSequenceClassification,16,15.808441,13.416711,5.342310,2.104289,9.435085,4.295930,1.728136,0.303862,6.394952,12.694749,5.990519
cuda,M2M100ForConditionalGeneration,16,38.006891,33.663430,13.899163,5.131586,22.536205,8.675658,3.894241,0.894697,4.759815,12.251322,18.978495
