dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,17.249077,15.555689,7.048203,2.705633,10.241943,4.084234,1.605090,0.318053,0.000006,8.989848,6.013730
cuda,Background_Matting,4,16.035496,15.063295,7.694903,3.111637,10.986263,5.892782,2.431210,0.281535,0.481860,6.992453
cuda,LearningToPaint,96,6.981622,6.574927,3.592865,1.119035,4.306549,1.381596,0.643708,0.094133,0.249156,2.125563
cuda,Super_SloMo,6,16.698820,15.511577,8.560956,3.078221,11.303844,5.998185,2.234257,0.142119,0.381253,6.296105
cuda,alexnet,128,2.219932,2.131555,1.718909,0.230624,2.947832,0.810079,0.284654,0.016047,0.133555,1.599574
cuda,attention_is_all_you_need_pytorch,256,17.929141,16.508488,7.834844,2.563531,10.278103,4.263796,1.750169,0.362616,0.397476,9.632912,5.528040
cuda,dcgan,32,2.152806,2.062392,1.533814,0.213017,2.153832,0.219515,0.089012,0.013821,0.107681,0.949236
cuda,demucs,4,0.288920
cuda,densenet121,4,40.703829,38.390591,19.077963,7.428931,24.577202,14.412824,4.592210,0.755490,0.890894,14.106179
cuda,dlrm,1024,1.935194,1.746336,1.196321,0.177744,2.154487,0.380795,0.125766,0.016009,0.118470,1.262799
cuda,drq,1,2.683112,2.490782,1.958686,0.151496,3.023210,0.171496,0.086153,0.015675,0.381700,1.606803
cuda,fastNLP_Bert,6,18.009342,16.171395,8.458962,2.165441,11.491281,3.851757,1.650330,0.304313,0.825692,4.341549,6.128767
cuda,functorch_dp_cifar10,64,6.254984,5.999514,3.405848,1.380137,5.883193,2.168093,0.694502,0.074742,3.419188,7.320405,3.261076
cuda,hf_Albert,8,12.921286,11.335995,4.016548,2.007558,7.225049,3.187965,1.150178,0.149320,3.369793,8.678709,2.991135
cuda,hf_Bart,4,21.233536,19.199427,8.662587,2.764058,12.913792,4.619756,1.938333,0.409326,3.214960,4.018910,10.365779
cuda,hf_Bert,4,14.894757,13.067879,5.150567,2.064730,7.881647,3.511050,1.484182,0.294917,0.778594,5.675083,0.419644
cuda,hf_DistilBert,8,7.969267,7.206424,3.299070,1.257782,5.198520,1.595725,0.801130,0.123357,2.110501,5.318895,1.853532
cuda,hf_GPT2,4,13.848262,12.075582,5.104250,2.219152,7.837346,3.379307,1.379189,0.255892,2.342770,7.387734,2.004882
cuda,hf_Longformer,2,194.391926,187.444988,168.836859,7.441954,174.336585,153.013856,4.566823,0.417387,17.419698,0.736971,30.717343
cuda,hf_Reformer,4,11.902645,10.137773,8.368445,0.785287,9.048936,1.210810,0.614597,0.055436,2.376607,3.129961,3.883215
cuda,hf_T5,8,18.382272,15.910547,7.113209,2.352370,10.959932,4.393811,1.551629,0.294459,2.747556,5.925744,9.075650
cuda,hf_T5_large,2,70.322106,58.574573,23.274180,9.157911,39.109207,20.842007,5.934134,2.283850,4.355781,23.782273,29.855140
cuda,lennard_jones,1000,1.381468,1.311121,0.991153,0.075474,1.554625,0.073421,0.046186,0.006903,0.098713,0.742455
cuda,mnasnet1_0,32,15.794438,14.919776,7.820528,2.770611,9.735331,4.096220,2.043827,0.261012,2.749815,7.539222,2.502546
cuda,mobilenet_v2,96,17.693289,16.748652,8.871064,3.053607,9.768061,4.613140,1.862189,0.311558,0.389210,4.454551
cuda,mobilenet_v3_large,32,17.300789,16.311653,8.287900,3.109043,10.753129,4.843899,1.866228,0.290140,30.222259,35.910683,29.962915
cuda,nvidia_deeprecommender,256,1.808407,1.678823,1.214128,0.145216,2.284824,0.126297,0.077508,0.010563,0.577640,1.800504,0.446483
cuda,pytorch_CycleGAN_and_pix2pix,1,6.301978,5.909418,2.855744,1.206578,5.005061,1.889355,0.727540,0.077883,0.155730,3.556316
cuda,pytorch_stargan,16,6.733461,6.351318,3.362666,1.114327,4.453762,1.207073,0.431235,0.064514,20.378197,40.941565,22.626735
cuda,pytorch_struct,200,2.253688,2.064542,1.244357,0.187697,2.674664,0.235939,0.134977,0.022791,19.028590,20.658964,18.881027
cuda,pytorch_unet,1,7.988979,7.517017,4.073628,1.348209,5.996703,2.481177,0.921314,0.100639,0.195292,3.516334
cuda,resnet152,32,42.620713,39.867356,17.183382,8.584448,18.673039,10.890975,3.769351,1.123046,3.587532,14.309462,2.542318
cuda,resnet18,16,7.409355,7.022641,4.268996,1.256398,5.290220,1.983806,0.759043,0.089245,2.891508,5.210117,2.698799
cuda,resnet50,32,15.509312,14.558386,7.086532,2.686781,8.875125,3.827555,1.836719,0.257199,2.780506,7.361923,2.550632
cuda,resnext50_32x4d,8,14.496120,13.545997,6.030056,2.546803,7.924709,3.553543,1.494313,0.226815,3.132861,7.682791,2.794796
cuda,shufflenet_v2_x1_0,128,17.485430,16.411174,8.375293,3.108283,10.418001,5.111182,2.431851,0.386730,0.386549,5.658399
cuda,soft_actor_critic,256,2.027339,1.893465,1.614852,0.070700,2.577067,0.070852,0.042358,0.006749,0.317122,1.355413
cuda,speech_transformer,32,20.835082,18.721356,8.759297,2.975928,12.804431,4.770239,2.169517,0.304345,0.139419,7.295573
cuda,squeezenet1_1,32,3.561689,3.372789,2.390908,0.514035,3.976092,1.515610,0.629414,0.046193,0.156131,2.270782
cuda,timm_efficientdet,1,67.160850,57.195574,25.763542,12.713391,37.769994,22.195577,6.176863,1.613074,35.003243,47.596977,60.192229
cuda,timm_efficientnet,32,19.567045,17.658704,8.781772,3.477494,11.700288,5.534750,2.123370,0.341372,38.523404,45.052633,38.201815
cuda,timm_nfnet,128,17.879419,15.704383,6.122786,3.882892,12.162881,5.217557,2.123556,0.287186,1.143569,11.212113,0.666977
cuda,timm_regnet,32,20.520457,18.130737,7.642742,3.600822,10.269568,5.074344,1.864889,0.373278,21.352170,27.733330,20.790490
cuda,timm_resnest,32,10.800952,10.227558,6.467741,1.517506,9.210718,3.467618,1.388321,0.115576,31.074625,41.813850,35.391016
cuda,timm_vision_transformer,8,10.854958,9.916964,4.482764,1.856352,9.954244,2.859979,1.323117,0.215874,11.873436,15.021579,19.278886
cuda,timm_vision_transformer_large,8,32.742657,29.657985,11.334108,6.128081,29.275175,10.674707,3.968803,1.239279,10.822582,10.978375,35.149802
cuda,timm_vovnet,32,13.494648,12.048102,6.402542,2.216536,9.296866,4.255709,1.623226,0.188144,2.783673,7.977677,2.542733
