dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,0.935277
cuda,beit_base_patch16_224,64,1.063936
cuda,botnet26t_256,128,0.931959
cuda,cait_m36_384,2,2.394494
cuda,coat_lite_mini,128,1.014163
cuda,convmixer_768_32,32,0.700765
cuda,convnext_base,32,1.124403
cuda,crossvit_9_240,64,1.125427
cuda,cspdarknet53,64,1.282077
cuda,deit_base_distilled_patch16_224,64,0.798751
cuda,densenet121,64,2.223371
cuda,dla102,64,1.036342
cuda,dm_nfnet_f0,128,1.668360
cuda,dpn107,32,2.173833
cuda,eca_botnext26ts_256,64,0.881179
cuda,eca_halonext26ts,64,0.926321
cuda,ese_vovnet19b_dw,128,0.696894
cuda,fbnetc_100,128,1.161137
cuda,fbnetv3_b,128,1.786856
cuda,gernet_l,128,1.153216
cuda,ghostnet_100,128,0.894246
cuda,gluon_inception_v3,128,0.909665
cuda,gluon_senet154,32,2.349496
cuda,gluon_xception65,32,1.058012
cuda,gmixer_24_224,64,1.024299
cuda,gmlp_s16_224,64,0.949379
cuda,hrnet_w18,2,3.621820
cuda,inception_v3,128,0.907782
cuda,jx_nest_base,32,1.327288
cuda,lcnet_050,128,0.685382
cuda,mixer_b16_224,64,0.660901
cuda,mixnet_l,64,3.558254
cuda,mnasnet_100,128,0.936039
cuda,mobilenetv2_100,128,0.943193
cuda,mobilenetv3_large_100,128,0.934464
cuda,mobilevit_s,32,1.145806
cuda,nfnet_l0,64,1.384063
cuda,pit_b_224,64,0.862718
cuda,pnasnet5large,16,2.894926
cuda,poolformer_m36,64,1.433351
cuda,regnety_002,128,0.997486
cuda,repvgg_a2,128,1.122482
cuda,res2net101_26w_4s,64,1.873830
cuda,res2net50_14w_8s,2,1.613084
cuda,res2next50,2,0.964334
cuda,resmlp_12_224,128,0.655011
cuda,resnest101e,32,2.134720
cuda,resnet18,128,0.468865
cuda,rexnet_100,128,1.144611
cuda,sebotnet33ts_256,64,1.076221
cuda,selecsls42b,128,0.578637
cuda,spnasnet_100,128,1.136289
cuda,swin_base_patch4_window7_224,64,2.115641
cuda,swsl_resnext101_32x16d,32,1.021391
cuda,tf_efficientnet_b0,128,1.128953
cuda,tf_mixnet_l,64,3.743640
cuda,tinynet_a,128,1.251573
cuda,tnt_s_patch16_224,64,1.374012
cuda,twins_pcpvt_base,32,1.958598
cuda,visformer_small,128,0.747877
cuda,vit_base_patch16_224,64,0.786863
cuda,volo_d1_224,64,1.119232
