dev,name,batch_size,speedup,start_latency,peak_memory
cuda,BERT_pytorch,16,0.8667,6.2316,5.2842
cuda,Background_Matting,4,1.0173,4.3731,6.7315
cuda,LearningToPaint,96,1.0073,1.4594,1.0439
cuda,Super_SloMo,6,0.9977,3.8766,4.9682
cuda,alexnet,128,0.9939,0.6201,3.1132
cuda,attention_is_all_you_need_pytorch,256,0.9417,6.2507,5.6699
cuda,dcgan,32,0.9220,0.5317,0.1461
cuda,densenet121,4,0.9417,9.9513,0.6351
cuda,dlrm,2048,0.9672,0.9062,11.1852
cuda,drq,1,0.8465,0.6457,0.1529
cuda,fastNLP_Bert,6,0.9093,5.4748,6.1944
cuda,hf_Albert,8,0.9958,5.2795,5.5978
cuda,hf_Bart,4,0.8152,7.1676,9.4725
cuda,hf_Bert,4,0.9127,5.0005,6.8687
cuda,hf_BigBird,2,0.7997,11.9193,9.4122
cuda,hf_DistilBert,8,0.9592,2.5909,6.2190
cuda,hf_GPT2,4,0.9791,5.0430,9.6065
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.9960,2.1273,1.0546
cuda,hf_T5,8,0.9634,10.5263,18.8159
cuda,mnasnet1_0,32,1.0144,3.1798,1.0212
cuda,mobilenet_v2,96,1.0014,2.9632,5.1574
cuda,mobilenet_v3_large,32,1.0224,3.4683,1.1045
cuda,moco,32,0.9956,2.3315,3.1183
cuda,nvidia_deeprecommender,256,0.9846,0.4758,10.4289
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9221,2.2241,0.7438
cuda,pytorch_stargan,16,1.0419,2.0667,0.9240
cuda,pytorch_struct,200,0.8112,0.8260,0.7913
cuda,pytorch_unet,1,0.9955,1.5997,2.8103
cuda,resnet18,16,1.0046,1.4409,0.7916
cuda,resnet50,32,1.0129,3.4619,2.7222
cuda,resnext50_32x4d,8,0.9890,3.4690,1.5731
cuda,shufflenet_v2_x1_0,128,0.9967,3.8221,1.7670
cuda,soft_actor_critic,256,0.7785,0.3958,0.0549
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,0.9758,1.3902,0.5698
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,0.8933,29.6070,1.3483
cuda,timm_efficientnet,32,0.8751,5.0049,2.1048
cuda,timm_nfnet,128,0.9978,6.7538,10.4464
cuda,timm_regnet,32,1.0211,6.4661,5.7420
cuda,timm_resnest,32,1.0160,2.0580,1.7044
cuda,timm_vision_transformer,8,0.8937,3.6011,1.2704
cuda,timm_vovnet,32,1.0288,3.0196,2.6459
cuda,tts_angular,64,0.9618,0.5176,0.6152
cuda,vgg16,64,0.9986,0.9921,10.2367
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,16,0.9709,11.1205,7.9268
