,Compiler,torchbench,huggingface,timm_models
eager,eager,3.25,4.31,3.91
aot_eager,aot_eager,8.21,11.86,11.43
inductor,inductor,28.28,38.43,41.50
inductor_no_cudagraphs,inductor_no_cudagraphs,27.66,32.72,40.34
