dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.8907,254.3377,12.4070,0.8558
cuda,beit_base_patch16_224,64,0.9599,134.3124,7.4218,0.9247
cuda,botnet26t_256,128,0.8993,166.6327,5.6477,0.8403
cuda,cait_m36_384,4,0.9890,220.1323,25.9538,0.8877
cuda,coat_lite_mini,128,0.9970,191.4943,6.5202,0.8740
cuda,convit_base,64,0.9963,197.5664,7.4980,0.8644
cuda,convmixer_768_32,32,0.9801,372.3673,6.8529,0.9855
cuda,convnext_base,64,0.9939,264.8414,10.2394,0.8971
cuda,crossvit_9_240,128,0.9889,95.5651,10.4667,0.8619
cuda,cspdarknet53,64,0.8337,149.8757,9.9329,0.8525
cuda,deit_base_distilled_patch16_224,64,0.9941,120.7235,5.6941,0.9135
cuda,dla102,128,0.8817,305.8257,14.1605,0.9113
cuda,dm_nfnet_f0,128,0.9949,206.7108,9.5953,0.8778
cuda,dpn107,32,0.8905,205.9111,18.3356,0.9017
cuda,eca_botnext26ts_256,128,0.7195,223.6144,6.4206,0.7658
cuda,eca_halonext26ts,128,0.7262,229.7099,6.5638,0.7671
cuda,ese_vovnet19b_dw,128,0.8917,109.2972,4.1198,0.8854
cuda,fbnetc_100,128,0.8232,144.8789,9.2361,0.8502
cuda,fbnetv3_b,128,0.8293,189.3229,15.9032,0.7822
cuda,gernet_l,128,0.9015,178.5799,8.2513,0.7787
cuda,ghostnet_100,128,0.7818,146.6358,14.0493,0.8768
cuda,gluon_inception_v3,128,0.8880,255.0393,12.1950,0.8558
cuda,gluon_xception65,32,0.8894,205.7513,16.6309,0.9253
cuda,gmixer_24_224,128,0.8300,176.5265,10.2037,0.9653
cuda,gmlp_s16_224,128,0.9933,152.6641,9.4249,0.9743
cuda,hrnet_w18,128,0.7287,572.3807,35.5694,0.9265
cuda,inception_v3,128,0.8902,254.3278,12.3895,0.8558
cuda,jx_nest_base,32,0.9884,122.2140,12.4083,0.8751
cuda,lcnet_050,128,0.7673,47.7530,4.6103,0.7525
cuda,mixer_b16_224,128,0.9960,160.4583,4.6633,0.9521
cuda,mixnet_l,128,0.8314,293.3831,14.1343,0.8439
cuda,mnasnet_100,128,0.8137,117.1784,7.3149,0.9005
cuda,mobilenetv2_100,128,0.8219,115.0089,7.8195,0.7616
cuda,mobilenetv3_large_100,128,0.8184,101.0468,7.8068,0.8574
cuda,mobilevit_s,64,0.7136,160.8850,9.5568,0.7658
cuda,nfnet_l0,128,0.7851,224.7112,9.4740,0.8195
cuda,pit_b_224,64,0.9942,159.7110,6.2674,0.7764
cuda,pnasnet5large,16,0.9404,307.5593,23.4552,1.0120
cuda,poolformer_m36,64,0.9915,176.5734,11.1548,0.9381
cuda,regnety_002,128,0.7852,58.5143,7.6192,0.8089
cuda,repvgg_a2,128,0.8666,141.5423,8.2653,0.7894
cuda,res2net101_26w_4s,64,0.8617,176.9123,24.8833,0.9126
cuda,res2net50_14w_8s,128,0.8642,265.7456,22.7270,0.8997
cuda,res2next50,128,0.8864,233.2961,11.9671,0.9095
cuda,resmlp_12_224,128,0.9922,71.8489,4.2474,0.9352
cuda,resnest101e,64,0.8972,255.8584,22.7260,0.9415
cuda,rexnet_100,128,0.7308,158.9902,10.5622,0.7840
cuda,sebotnet33ts_256,64,0.7644,146.2063,6.6833,0.7111
cuda,selecsls42b,128,0.8610,104.2281,5.4031,0.8779
cuda,spnasnet_100,128,0.8070,126.3965,9.0646,0.9087
cuda,swin_base_patch4_window7_224,64,0.9660,244.3299,16.4987,0.9083
cuda,swsl_resnext101_32x16d,32,0.9099,241.4449,13.4735,0.8514
cuda,tf_efficientnet_b0,128,0.7165,182.7430,9.3479,0.7680
cuda,tf_mixnet_l,128,0.8358,302.9693,14.4134,0.8560
cuda,tinynet_a,128,0.7015,151.6496,10.8602,0.7780
cuda,tnt_s_patch16_224,128,0.9969,471.4317,13.2521,0.9721
cuda,twins_pcpvt_base,64,0.9847,136.2102,18.1430,0.9056
cuda,visformer_small,128,0.9480,135.5939,5.5106,0.9236
cuda,vit_base_patch16_224,64,0.9950,120.6116,5.4476,0.9115
cuda,volo_d1_224,64,0.9736,157.6251,9.6214,0.9111
cuda,xcit_large_24_p8_224,5,0.9523,142.2370,23.7578,0.8576
