dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,2,1.478191,2.544302
cuda,AlbertForQuestionAnswering,2,1.442496,2.549878
cuda,AllenaiLongformerBase,1,4.850589,8.994160
cuda,BartForCausalLM,2,1.352044,2.199864
cuda,BartForConditionalGeneration,1,4.275976,5.389535
cuda,BertForMaskedLM,64,1.595393,2.206734
cuda,BertForQuestionAnswering,64,1.598185,2.196036
cuda,BigBird,1,8.024633,2.119540
cuda,BlenderbotSmallForCausalLM,64,1.004002,1.412116
cuda,BlenderbotSmallForConditionalGeneration,32,2.802162,3.738795
cuda,CamemBert,1,1.602512,2.191632
cuda,DebertaForMaskedLM,4,3.571692,3.150481
cuda,DebertaForQuestionAnswering,4,3.431515,3.254138
cuda,DistilBertForMaskedLM,16,0.754731,1.119703
cuda,DistilBertForQuestionAnswering,32,0.765609,1.115111
cuda,DistillGPT2,1,0.888263,1.046373
cuda,ElectraForCausalLM,1,1.660348,2.220857
cuda,ElectraForQuestionAnswering,64,1.605470,2.231842
cuda,GPT2ForSequenceClassification,4,1.644858,2.130363
cuda,LayoutLMForMaskedLM,16,1.715151,2.236725
cuda,LayoutLMForSequenceClassification,16,1.722659,2.259152
cuda,M2M100ForConditionalGeneration,2,4.164575,5.681252
cuda,MBartForCausalLM,16,1.369046,2.192772
cuda,MBartForConditionalGeneration,8,4.226190,5.529515
cuda,MT5ForConditionalGeneration,2,4.978354,5.422709
cuda,MegatronBertForCausalLM,2,3.254445,4.578972
cuda,MegatronBertForQuestionAnswering,8,3.304233,4.614769
cuda,MobileBertForMaskedLM,16,7.811218,12.597841
cuda,MobileBertForQuestionAnswering,32,7.876764,12.498415
cuda,OPTForCausalLM,4,1.445634,2.312972
cuda,PLBartForCausalLM,16,0.778717,1.054658
cuda,PLBartForConditionalGeneration,8,2.373120,2.708174
cuda,PegasusForCausalLM,8,1.390446,2.207080
cuda,PegasusForConditionalGeneration,4,4.225065,5.475919
cuda,RobertaForCausalLM,4,1.603293,2.247841
cuda,RobertaForQuestionAnswering,64,1.603451,2.199126
cuda,Speech2Text2ForCausalLM,64,0.842384,1.124856
cuda,T5ForConditionalGeneration,4,3.631319,3.870960
cuda,T5Small,1,3.736446,3.620794
cuda,TrOCRForCausalLM,8,1.328249,2.131635
cuda,XGLMForCausalLM,1,2.643496,4.586333
cuda,XLNetLMHeadModel,4,4.176577,10.137769
cuda,YituTechConvBert,1,2.252774,3.644410
