dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,2,1.427225,3.453393
cuda,AlbertForQuestionAnswering,2,1.420935,3.400715
cuda,AllenaiLongformerBase,1,4.758816,11.245775
cuda,BartForCausalLM,2,1.350226,3.182942
cuda,BartForConditionalGeneration,1,4.331567,8.082843
cuda,BertForMaskedLM,64,1.588107,3.183791
cuda,BertForQuestionAnswering,64,1.608646,3.200421
cuda,BigBird,1,7.833660,3.796942
cuda,BlenderbotSmallForCausalLM,64,0.971114,2.073076
cuda,BlenderbotSmallForConditionalGeneration,32,3.037754,5.276094
cuda,CamemBert,1,1.591666,3.236173
cuda,DebertaForMaskedLM,4,3.468267,7.057026
cuda,DebertaForQuestionAnswering,4,3.416394,6.867757
cuda,DistilBertForMaskedLM,16,0.777875,1.789977
cuda,DistilBertForQuestionAnswering,32,0.768998,1.698611
cuda,DistillGPT2,1,0.891728,1.511765
cuda,ElectraForCausalLM,1,1.612581,3.235741
cuda,ElectraForQuestionAnswering,64,1.636728,3.281368
cuda,GPT2ForSequenceClassification,4,1.657407,3.125494
cuda,LayoutLMForMaskedLM,16,1.692542,3.197847
cuda,LayoutLMForSequenceClassification,16,1.721973,3.245934
cuda,M2M100ForConditionalGeneration,2,4.353730,8.186425
cuda,MBartForCausalLM,16,1.350555,3.130792
cuda,MBartForConditionalGeneration,8,4.370359,8.167091
cuda,MT5ForConditionalGeneration,2,5.211287,7.453648
cuda,MegatronBertForCausalLM,2,3.297895,6.777580
cuda,MegatronBertForQuestionAnswering,8,3.248175,6.595731
cuda,MobileBertForMaskedLM,16,7.901648,17.500833
cuda,MobileBertForQuestionAnswering,32,7.890113,17.645067
cuda,OPTForCausalLM,4,1.474734,3.199293
cuda,PLBartForCausalLM,16,0.784548,1.637126
cuda,PLBartForConditionalGeneration,8,2.381169,4.135733
cuda,PegasusForCausalLM,8,1.386946,3.158319
cuda,PegasusForConditionalGeneration,4,4.117137,8.334698
cuda,RobertaForCausalLM,4,1.587042,3.233166
cuda,RobertaForQuestionAnswering,64,1.616535,3.204288
cuda,Speech2Text2ForCausalLM,64,0.841782,1.685763
cuda,T5ForConditionalGeneration,4,3.638465,5.695409
cuda,T5Small,1,3.799995,5.241367
cuda,TrOCRForCausalLM,8,1.318532,3.059060
cuda,XGLMForCausalLM,1,2.642819,6.836425
cuda,XLNetLMHeadModel,4,4.114592,14.918079
cuda,YituTechConvBert,1,2.314974,5.411341
