dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BERT_pytorch,16,1.753522,4.059190
cuda,Background_Matting,4,0.819508,1.496257
cuda,LearningToPaint,96,0.540596,0.608623
cuda,Super_SloMo,6,1.031909,2.332047
cuda,alexnet,128,0.345471,0.246000
cuda,attention_is_all_you_need_pytorch,256,1.515341,4.264677
cuda,dcgan,32,0.334950,0.223343
cuda,densenet121,4,1.977472,5.296303
cuda,dlrm,2048,0.573840,0.335373
cuda,drq,1,0.380701,0.272707
cuda,fastNLP_Bert,6,1.681193,3.354822
cuda,hf_Albert,8,1.306178,3.398179
cuda,hf_Bart,4,2.304034,4.117895
cuda,hf_Bert,4,1.581890,3.321521
cuda,hf_BigBird,2,7.978135,3.573824
cuda,hf_DistilBert,8,0.764615,1.721386
cuda,hf_GPT2,4,1.684145,3.144412
cuda,hf_Longformer,2,4.739993,11.131424
cuda,hf_T5,8,4.034033,5.365871
cuda,mnasnet1_0,32,0.868187,1.523753
cuda,mobilenet_v2,96,0.842163,1.827158
cuda,moco,32,2.020174,0.232396
cuda,nvidia_deeprecommender,256,0.339441,0.229880
cuda,pytorch_CycleGAN_and_pix2pix,1,0.528450,1.004762
cuda,pytorch_stargan,16,0.562996,1.079276
cuda,pytorch_struct,200,0.406991,0.416107
cuda,pytorch_unet,1,0.581089,0.695172
cuda,resnet18,16,0.546867,0.744390
cuda,resnet50,32,0.885444,1.573125
cuda,resnext50_32x4d,8,0.886478,1.582499
cuda,shufflenet_v2_x1_0,128,0.992801,1.920861
cuda,squeezenet1_1,32,0.465953,0.614293
cuda,tacotron2,64,12.541177,7.398431
cuda,timm_efficientnet,32,1.408005,2.396167
cuda,timm_nfnet,128,1.991001,3.733830
cuda,timm_regnet,32,1.825402,2.960826
cuda,timm_resnest,32,0.637772,1.024199
cuda,timm_vision_transformer,8,0.983011,2.538392
cuda,timm_vovnet,32,1.041893,1.392638
cuda,tts_angular,64,0.461056,0.138419
cuda,vgg16,64,0.392953,0.372399
