dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AllenaiLongformerBase,1,10.651815
cuda,BartForCausalLM,2,2.714803
cuda,BertForMaskedLM,64,5.639610
cuda,BertForQuestionAnswering,64,5.515160
cuda,BigBird,1,10.090099
cuda,BlenderbotSmallForCausalLM,64,1.853433
cuda,BlenderbotSmallForConditionalGeneration,32,6.173222
cuda,CamemBert,1,5.486474
cuda,DebertaForMaskedLM,4,4.400276
cuda,DebertaForQuestionAnswering,4,4.433996
cuda,DistilBertForMaskedLM,16,1.325042
cuda,DistilBertForQuestionAnswering,32,1.382149
cuda,DistillGPT2,1,1.961033
cuda,ElectraForCausalLM,1,5.561291
cuda,ElectraForQuestionAnswering,64,5.656428
cuda,LayoutLMForMaskedLM,16,5.921618
cuda,LayoutLMForSequenceClassification,16,5.729786
cuda,MBartForCausalLM,16,2.739121
cuda,MBartForConditionalGeneration,8,11.692711
cuda,MT5ForConditionalGeneration,2,14.160170
cuda,MegatronBertForCausalLM,2,17.632202
cuda,MegatronBertForQuestionAnswering,8,17.714756
cuda,MobileBertForMaskedLM,16,69.257467
cuda,MobileBertForQuestionAnswering,32,69.683624
cuda,OPTForCausalLM,4,3.000549
cuda,PLBartForCausalLM,16,1.427810
cuda,PLBartForConditionalGeneration,8,4.395403
cuda,PegasusForCausalLM,8,2.792410
cuda,PegasusForConditionalGeneration,4,7.551266
cuda,RobertaForCausalLM,4,5.544248
cuda,RobertaForQuestionAnswering,64,5.594931
cuda,Speech2Text2ForCausalLM,64,1.359672
cuda,T5ForConditionalGeneration,4,8.238382
cuda,T5Small,1,8.256016
cuda,TrOCRForCausalLM,8,2.805143
cuda,YituTechConvBert,1,9.242595
