dev,name,batch_size,speedup
cuda,adv_inception_v3,128,0.8542
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,128,0.8284
cuda,cait_m36_384,2,1.1917
cuda,coat_lite_mini,128,0.8520
cuda,convit_base,32,0.8325
cuda,convmixer_768_32,32,0.9257
cuda,convnext_base,32,0.7883
cuda,crossvit_9_240,64,0.8884
cuda,cspdarknet53,64,0.8142
cuda,deit_base_distilled_patch16_224,64,0.8011
cuda,densenet121,64,1.1142
cuda,dla102,64,0.8282
cuda,dm_nfnet_f0,128,0.8779
cuda,dpn107,32,0.8203
cuda,eca_botnext26ts_256,64,0.6836
cuda,eca_halonext26ts,64,0.6851
cuda,ecaresnet101d,64,0.8273
cuda,ese_vovnet19b_dw,128,0.7943
cuda,fbnetc_100,128,0.8545
cuda,fbnetv3_b,128,0.8706
cuda,gernet_l,128,0.8362
cuda,ghostnet_100,128,0.9546
cuda,gluon_inception_v3,128,0.8535
cuda,gluon_senet154,32,1.1059
cuda,gluon_xception65,32,0.7627
cuda,gmixer_24_224,64,0.7143
cuda,gmlp_s16_224,64,0.7786
cuda,hardcorenas_a,128,0.8484
cuda,hrnet_w18,2,2.4629
cuda,inception_v3,128,0.8529
cuda,jx_nest_base,32,0.8006
cuda,lcnet_050,128,1.0199
cuda,legacy_senet154,32,1.0352
cuda,mixer_b16_224,64,0.7959
cuda,mixnet_l,64,0.8695
cuda,mnasnet_100,128,0.8492
cuda,mobilenetv2_100,128,0.7747
cuda,mobilenetv3_large_100,128,0.8814
cuda,mobilevit_s,0,0.0000
cuda,nasnetalarge,16,0.9035
cuda,nfnet_l0,64,0.8403
cuda,pit_b_224,0,0.0000
cuda,pnasnet5large,16,0.8450
cuda,poolformer_m36,64,0.8035
cuda,regnety_002,128,1.2363
cuda,repvgg_a2,128,0.8684
cuda,res2net101_26w_4s,64,0.9638
cuda,res2net50_14w_8s,2,2.3004
cuda,res2next50,2,2.2664
cuda,resmlp_12_224,128,0.7819
cuda,resnest101e,32,1.1555
cuda,resnet18,128,0.8468
cuda,rexnet_100,128,0.7337
cuda,sebotnet33ts_256,64,0.7020
cuda,selecsls42b,128,0.8468
cuda,spnasnet_100,128,0.8441
cuda,swin_base_patch4_window7_224,0,0.0000
cuda,swsl_resnext101_32x16d,32,0.8209
cuda,tf_efficientnet_b0,128,0.6969
cuda,tf_mixnet_l,64,0.8676
cuda,tinynet_a,128,0.7128
cuda,tnt_s_patch16_224,64,0.8728
cuda,twins_pcpvt_base,32,1.2943
cuda,visformer_small,128,0.8382
cuda,vit_base_patch16_224,64,0.8378
cuda,volo_d1_224,64,0.8508
cuda,xcit_large_24_p8_224,5,1.0474
