dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,2.501671
cuda,botnet26t_256,128,2.565096
cuda,cait_m36_384,2,9.532297
cuda,coat_lite_mini,128,2.250431
cuda,convit_base,32,1.040874
cuda,convmixer_768_32,32,1.383843
cuda,convnext_base,32,3.547845
cuda,crossvit_9_240,64,3.469793
cuda,cspdarknet53,64,5.489763
cuda,deit_base_distilled_patch16_224,64,1.661995
cuda,densenet121,64,13.891733
cuda,dla102,64,2.952418
cuda,dm_nfnet_f0,128,10.127277
cuda,dpn107,32,14.365716
cuda,eca_botnext26ts_256,64,2.889431
cuda,eca_halonext26ts,64,3.080398
cuda,ecaresnet101d,64,4.978708
cuda,ese_vovnet19b_dw,128,1.480390
cuda,fbnetc_100,128,3.946663
cuda,fbnetv3_b,128,7.787755
cuda,gernet_l,128,4.538745
cuda,ghostnet_100,128,2.138654
cuda,gluon_inception_v3,128,2.430610
cuda,gluon_senet154,32,10.309687
cuda,gluon_xception65,32,2.528667
cuda,gmixer_24_224,64,3.071159
cuda,gmlp_s16_224,64,2.755569
cuda,hardcorenas_a,128,1.947918
cuda,hrnet_w18,2,20.490627
cuda,inception_v3,128,2.471243
cuda,jx_nest_base,32,4.818407
cuda,lcnet_050,128,1.377514
cuda,legacy_senet154,32,6.594289
cuda,mixer_b16_224,64,1.356850
cuda,mixnet_l,64,10.442851
cuda,mnasnet_100,128,2.855503
cuda,mobilenetv2_100,128,2.815281
cuda,mobilenetv3_large_100,128,2.848188
cuda,nasnetalarge,16,31.489412
cuda,nfnet_l0,64,6.231546
cuda,pnasnet5large,16,24.150279
cuda,poolformer_m36,64,6.215501
cuda,regnety_002,128,3.814355
cuda,repvgg_a2,128,4.457292
cuda,res2net101_26w_4s,64,6.369972
cuda,res2net50_14w_8s,2,4.441017
cuda,res2next50,2,2.401744
cuda,resmlp_12_224,128,1.230922
cuda,resnest101e,32,8.819640
cuda,resnet18,128,0.558696
cuda,rexnet_100,128,4.532451
cuda,sebotnet33ts_256,64,4.013977
cuda,selecsls42b,128,0.896353
cuda,spnasnet_100,128,3.883626
cuda,swsl_resnext101_32x16d,32,2.718309
cuda,tf_efficientnet_b0,128,4.001187
cuda,tf_mixnet_l,64,14.113004
cuda,tinynet_a,128,4.484441
cuda,tnt_s_patch16_224,64,4.445502
cuda,twins_pcpvt_base,32,6.957304
cuda,visformer_small,128,1.566914
cuda,vit_base_patch16_224,64,1.656964
cuda,volo_d1_224,64,3.340885
cuda,xcit_large_24_p8_224,5,7.811596
