dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,3.615719
cuda,Background_Matting,4,0.932100
cuda,LearningToPaint,96,0.594587
cuda,Super_SloMo,6,1.413443
cuda,alexnet,128,0.384389
cuda,attention_is_all_you_need_pytorch,256,3.131562
cuda,dcgan,32,0.352844
cuda,demucs,4,0.723459
cuda,densenet121,4,4.355646
cuda,dlrm,2048,0.644002
cuda,drq,1,0.456918
cuda,hf_Albert,8,2.162374
cuda,hf_Bart,4,4.067580
cuda,hf_Bert,4,5.599983
cuda,hf_BigBird,2,10.175590
cuda,hf_DistilBert,8,1.207978
cuda,hf_GPT2,4,4.819429
cuda,hf_Longformer,2,10.821877
cuda,hf_Reformer,4,2.541112
cuda,mnasnet1_0,32,0.884424
cuda,mobilenet_v2,96,0.897228
cuda,mobilenet_v3_large,32,1.093417
cuda,moco,32,2.294618
cuda,nvidia_deeprecommender,256,0.366457
cuda,pytorch_stargan,16,0.574587
cuda,pytorch_struct,200,0.456074
cuda,pytorch_unet,1,0.675818
cuda,resnet18,16,0.567348
cuda,resnet50,32,1.061485
cuda,resnext50_32x4d,8,1.063101
cuda,shufflenet_v2_x1_0,128,1.224617
cuda,soft_actor_critic,256,0.343855
cuda,squeezenet1_1,32,0.541814
cuda,tacotron2,64,17.146298
cuda,timm_efficientnet,32,3.337733
cuda,timm_regnet,32,6.772001
cuda,timm_resnest,32,0.755530
cuda,timm_vision_transformer,8,1.525032
cuda,timm_vovnet,32,2.396289
cuda,tts_angular,64,0.514986
cuda,vgg16,64,0.432259
