dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,dcgan,32,0.350000
cuda,demucs,4,0.706412
cuda,densenet121,4,4.355056
cuda,dlrm,2048,0.643270
cuda,drq,1,0.452966
cuda,hf_Albert,8,2.147970
cuda,hf_Bart,4,4.055912
cuda,hf_Bert,4,5.466744
cuda,hf_BigBird,2,10.221780
cuda,hf_DistilBert,8,1.256828
cuda,hf_GPT2,4,4.799783
cuda,hf_Longformer,2,10.809330
cuda,hf_T5,8,8.038477
cuda,mnasnet1_0,32,0.885873
cuda,mobilenet_v2,96,0.897084
cuda,moco,32,2.298099
cuda,nvidia_deeprecommender,256,0.397450
cuda,pytorch_stargan,16,0.571650
cuda,pytorch_unet,1,0.676861
cuda,resnet18,16,0.572920
cuda,resnet50,32,1.124181
cuda,resnext50_32x4d,8,1.124720
cuda,soft_actor_critic,256,0.346153
cuda,squeezenet1_1,32,0.567376
cuda,timm_efficientnet,32,3.358670
cuda,timm_regnet,32,6.762358
cuda,timm_vision_transformer,8,1.539289
cuda,timm_vovnet,32,2.450597
cuda,tts_angular,64,0.521153
cuda,vgg16,64,0.427955
