dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,2.449777
cuda,beit_base_patch16_224,64,2.425397
cuda,botnet26t_256,128,2.655857
cuda,cait_m36_384,2,9.541169
cuda,convmixer_768_32,32,1.385085
cuda,convnext_base,32,3.538737
cuda,cspdarknet53,64,5.436546
cuda,densenet121,64,13.894795
cuda,dla102,64,2.972096
cuda,dm_nfnet_f0,128,10.037359
cuda,dpn107,32,14.196306
cuda,eca_botnext26ts_256,64,2.812600
cuda,eca_halonext26ts,64,3.040967
cuda,ecaresnet101d,64,5.017185
cuda,ese_vovnet19b_dw,128,1.482860
cuda,fbnetv3_b,128,7.886188
cuda,gernet_l,128,4.571706
cuda,gluon_inception_v3,128,2.491687
cuda,gluon_senet154,32,10.572063
cuda,gluon_xception65,32,2.531794
cuda,gmlp_s16_224,64,2.772675
cuda,inception_v3,128,2.457439
cuda,lcnet_050,128,1.380949
cuda,mobilenetv3_large_100,128,2.844225
cuda,nfnet_l0,64,6.349380
cuda,regnety_002,128,3.844762
cuda,res2net101_26w_4s,64,6.296827
cuda,res2net50_14w_8s,2,4.431142
cuda,res2next50,2,2.401282
cuda,resnet18,128,0.565670
cuda,sebotnet33ts_256,64,3.916401
cuda,selecsls42b,128,0.902794
cuda,swin_base_patch4_window7_224,64,9.638367
cuda,swsl_resnext101_32x16d,32,2.744147
cuda,tf_efficientnet_b0,128,3.982815
cuda,tinynet_a,128,4.473418
cuda,vit_base_patch16_224,64,1.730583
