dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,3.630154
cuda,Background_Matting,4,0.933492
cuda,LearningToPaint,96,0.596932
cuda,Super_SloMo,6,1.409713
cuda,alexnet,128,0.375970
cuda,attention_is_all_you_need_pytorch,256,2.997528
cuda,dcgan,32,0.361169
cuda,demucs,4,0.712081
cuda,densenet121,4,4.340758
cuda,dlrm,2048,0.637114
cuda,drq,1,0.470108
cuda,hf_Albert,8,2.141288
cuda,hf_Bart,4,4.091125
cuda,hf_Bert,4,5.490556
cuda,hf_BigBird,2,10.242585
cuda,hf_DistilBert,8,1.196818
cuda,hf_GPT2,4,4.812227
cuda,hf_Longformer,2,10.683830
cuda,hf_Reformer,4,2.196448
cuda,hf_T5,8,8.070276
cuda,mnasnet1_0,32,0.894887
cuda,mobilenet_v2,96,0.897001
cuda,mobilenet_v3_large,32,1.099979
cuda,moco,32,2.293023
cuda,nvidia_deeprecommender,256,0.376274
cuda,pytorch_stargan,16,0.574885
cuda,pytorch_struct,200,0.451628
cuda,pytorch_unet,1,0.678127
cuda,resnet18,16,0.572513
cuda,resnet50,32,1.065423
cuda,resnext50_32x4d,8,1.050106
cuda,shufflenet_v2_x1_0,128,1.286896
cuda,soft_actor_critic,256,0.341644
cuda,squeezenet1_1,32,0.544570
cuda,tacotron2,64,16.977778
cuda,timm_efficientnet,32,3.327744
cuda,timm_regnet,32,6.773777
cuda,timm_resnest,32,0.756037
cuda,timm_vision_transformer,8,1.522448
cuda,timm_vovnet,32,2.419645
cuda,tts_angular,64,0.519411
cuda,vgg16,64,0.435312
