dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,BERT_pytorch,16,3.393025,0.000615
cuda,Background_Matting,4,2.655937,0.000448
cuda,LearningToPaint,96,1.041171,0.000197
cuda,Super_SloMo,6,2.147045,0.000303
cuda,alexnet,128,0.348667,0.000103
cuda,attention_is_all_you_need_pytorch,256,3.213536,0.000505
cuda,dcgan,32,0.307819,0.000083
cuda,demucs,4,0.965920,0.000265
cuda,densenet121,4,6.552915,0.000799
cuda,dlrm,1024,0.293098,0.000059
cuda,drq,1,0.496999,0.000130
cuda,fastNLP_Bert,6,3.749109,0.000657
cuda,functorch_dp_cifar10,64,0.884202,0.000189
cuda,hf_Albert,8,1.778838,0.000288
cuda,hf_Bart,4,6.815240,0.000887
cuda,hf_Bert,4,4.626156,0.000587
cuda,hf_Bert_large,4,9.625957,0.001134
cuda,hf_BigBird,2,10.307293,0.002585
cuda,hf_DistilBert,8,1.817337,0.000324
cuda,hf_GPT2,4,3.105036,0.000877
cuda,hf_GPT2_large,4,11.309743,0.001522
cuda,hf_Longformer,2,9.627376,0.004601
cuda,hf_Reformer,4,2.427349,0.000699
cuda,hf_T5,8,4.443766,0.000667
cuda,hf_T5_large,2,19.271428,0.002084
cuda,lennard_jones,1000,0.274421,0.000069
cuda,mnasnet1_0,32,2.356966,0.000374
cuda,mobilenet_v2,96,2.511414,0.000408
cuda,mobilenet_v2_quantized_qat,96,3.091600,0.000424
cuda,mobilenet_v3_large,32,2.663673,0.000433
cuda,moco,32,24.918868,0.661680
cuda,nvidia_deeprecommender,256,0.339008,0.000082
cuda,phlippe_densenet,128,2.495433,0.000385
cuda,phlippe_resnet,128,1.013629,0.000189
cuda,pytorch_CycleGAN_and_pix2pix,1,0.874076,0.000175
cuda,pytorch_stargan,16,0.926666,0.000171
cuda,pytorch_struct,200,0.515406,0.000127
cuda,pytorch_unet,1,1.224465,0.000209
cuda,resnet152,32,9.097969,0.001041
cuda,resnet18,16,1.028394,0.000179
cuda,resnet50,32,2.479532,0.000411
cuda,resnet50_quantized_qat,32,3.036649,0.000390
cuda,resnext50_32x4d,8,2.500664,0.000424
cuda,shufflenet_v2_x1_0,128,2.721361,0.000426
cuda,soft_actor_critic,256,0.306336,0.000094
cuda,speech_transformer,32,4.560001,0.000918
cuda,squeezenet1_1,32,0.742857,0.000179
cuda,timm_efficientdet,1,18.323295,0.001819
cuda,timm_efficientnet,32,4.171246,0.000663
cuda,timm_nfnet,128,4.701084,0.000696
cuda,timm_regnet,32,5.170495,0.000865
cuda,timm_resnest,32,1.396433,0.000331
cuda,timm_vision_transformer,8,2.353017,0.000420
cuda,timm_vision_transformer_large,8,9.844603,0.001282
cuda,timm_vovnet,32,2.545207,0.000478
cuda,torchrec_dlrm,32,1.272448,0.000202
cuda,tts_angular,64,0.303952,0.000107
cuda,vgg16,64,0.520667,0.000131
cuda,yolov3,16,4.200567,0.000512
