dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,20.717037,18.887127,16.194063,10.469519,1.634447,19.247709,3.037926,1.458753,0.157897,1.954065,10.520128
cuda,AlbertForQuestionAnswering,4,20.644464,18.823132,16.178959,10.519473,1.591562,17.619376,3.019958,1.357441,0.154590,1.516490,8.996179
cuda,BartForCausalLM,4,25.571284,21.556927,18.804069,12.169445,2.032203,18.343423,3.596675,1.717047,0.233010,1.803247,8.346415
cuda,BartForConditionalGeneration,2,49.213247,37.765161,34.899521,17.544747,5.949071,23.150376,8.679454,3.969150,1.162240,0.478812,11.868392
cuda,BertForMaskedLM,16,25.349910,20.614726,17.895057,11.066084,2.153623,17.701054,3.321765,1.615620,0.309075,6.128397,9.321848
cuda,BertForQuestionAnswering,16,27.487550,22.618503,19.309387,11.852620,2.017098,17.582939,3.336602,1.640465,0.305711,5.803278,8.304215
cuda,BlenderbotForCausalLM,4,37.486211,28.933747,26.129238,13.148513,4.363159,20.965431,6.277441,3.351332,0.452039,6.565039,12.445045
cuda,BlenderbotSmallForCausalLM,64,20.033819,17.026244,13.957491,9.491248,1.254569,17.753429,2.131975,1.361665,0.161594,2.088046,9.765784
cuda,BlenderbotSmallForConditionalGeneration,64,33.299108,26.493967,23.494861,12.195211,3.314653,18.383682,5.801483,2.682282,0.625281,1.409245,9.952928
cuda,CamemBert,16,26.485363,21.652595,18.814074,11.567058,2.010506,16.694386,3.369729,1.644220,0.308559,4.940746,7.504988
cuda,DebertaForMaskedLM,4,29.099889,23.520541,20.677479,13.909865,1.806839,22.165185,3.619076,1.756048,0.280597,2.385726,10.258497
cuda,DebertaForQuestionAnswering,8,29.253271,23.846908,21.053103,14.366692,1.958694,23.088025,3.587893,1.742591,0.278465,2.993110,10.874925
cuda,DebertaV2ForMaskedLM,1,43.868500,31.589359,28.690739,16.754742,2.868851,23.309023,4.936521,2.449003,0.565163,1.843852,9.788997
cuda,DebertaV2ForQuestionAnswering,2,41.590534,29.558266,26.662961,14.617162,3.419932,21.377193,5.399980,3.177741,0.572177,10.541002
cuda,DistilBertForMaskedLM,128,16.156047,14.343561,11.610868,7.875281,1.258741,12.363683,1.805300,0.882503,0.132110,4.508914,5.814154
cuda,DistilBertForQuestionAnswering,256,16.381582,14.603989,11.859776,8.097589,1.035616,12.397256,2.074611,0.886285,0.127149,3.573540,5.402052
cuda,DistillGPT2,16,15.483376,13.797408,11.119165,7.630712,1.075167,11.661699,1.905925,0.863999,0.117206,2.069933,5.164803
