dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,pytorch_stargan,16,0.651471,2.123804,0.982904,3.446648,0.951229,0.327557,0.047842,20.092542,22.435390,19.922055
cuda,pytorch_struct,200,0.287976,1.186592,0.184524,2.514205,0.242750,0.138128,0.023644,15.111702,16.635106,14.963580
cuda,pytorch_unet,1,0.679790,2.836425,1.102614,4.112044,1.630101,0.629834,0.074006,0.224806,2.640252
cuda,resnet152,32,4.829099,12.254981,10.627985,15.729716,9.109875,3.092860,0.917087,3.709415,18.108778,2.469023
cuda,resnet18,16,0.681206,3.459231,1.234208,4.629308,1.568350,0.633092,0.073031,2.938047,5.382936,2.697944
cuda,resnet50,32,1.655186,5.149860,2.744498,7.486067,3.160143,1.284107,0.209112,2.799989,7.979339,2.516830
cuda,resnext50_32x4d,8,1.762179,4.480748,2.639164,6.897392,3.040798,1.283286,0.192650,3.062434,8.213548,2.697210
cuda,shufflenet_v2_x1_0,128,1.836787,6.161175,2.964643,8.773261,4.245723,2.093286,0.293315,0.386667,6.066511
cuda,soft_actor_critic,256,0.142331,1.464275,0.069326,2.362610,0.069249,0.040572,0.006630,0.274817,1.247746
cuda,speech_transformer,32,3.160817,8.188013,2.842916,13.457406,4.968970,2.290712,0.316892,0.149828,8.394247,7.186903
cuda,squeezenet1_1,32,0.317162,2.193617,0.497475,3.007046,0.879608,0.394232,0.041474,0.175956,1.502144
cuda,timm_efficientdet,1,23.286787,19.513411,16.130985,33.463933,19.106108,5.985918,1.280029,33.019322,43.098058,63.573711
cuda,timm_efficientnet,32,2.708708,6.880291,3.656967,10.448591,4.585082,1.914010,0.291580,3.090253,10.441176,2.498073
cuda,timm_nfnet,128,3.006171,7.797384,7.280843,10.300240,5.776864,1.778801,0.258026,0.753621,10.729965
cuda,timm_regnet,32,3.587191,6.224818,4.295387,9.296167,4.586953,1.682369,0.344432,3.170448,10.684363,2.492760
cuda,timm_resnest,32,0.914735,5.024747,1.453275,7.976777,3.121402,1.273945,0.098817,14.099563,25.457565,18.553203
cuda,timm_vision_transformer,8,1.539537,4.879437,2.477919,10.609686,3.535107,1.339287,0.233669,11.924012,15.112554,20.231866
cuda,timm_vision_transformer_large,8,5.058010,13.382238,9.664257,22.915964,12.151660,4.087587,1.351438,10.875432,10.477344,30.798091
cuda,timm_vovnet,32,2.057675,5.039897,2.168091,8.068643,3.762118,1.450838,0.157010,3.099030,8.370216,2.812285
cuda,tts_angular,64,0.113041,0.874377,0.044792,1.364045,0.026385,0.013886,0.001376,0.094135,0.630671
cuda,vgg16,64,0.217378,1.827799,0.336650,2.874017,0.684580,0.411364,0.026986,0.184937,1.578922
cuda,yolov3,16,4.052512,34.890161,5.378514,377.891385,14.924714,5.177458,0.345993,0.766157,349.291314
