,Compiler,torchbench,huggingface,timm_models
eager,eager,1.00x,1.01x,1.00x
aot_eager,aot_eager,1.01x,1.00x,1.00x
aot_cudagraphs,aot_cudagraphs,1.22x,1.13x,1.00x
nvprims_nvfuser,nvprims_nvfuser,1.02x,1.04x,1.09x
inductor,inductor,1.87x,1.73x,1.40x
inductor_no_cudagraphs,inductor_no_cudagraphs,1.37x,1.52x,1.35x
