dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.8532,188.8364,13.3652,0.3342
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,128,0.8095,128.4394,9.8690,0.3308
cuda,cait_m36_384,0,0.0000
cuda,coat_lite_mini,128,0.8470,137.1014,8.3466,0.3514
cuda,convit_base,64,0.8329,217.7128,9.6702,0.3333
cuda,convmixer_768_32,32,0.9232,321.1167,10.3396,0.3455
cuda,convnext_base,64,0.8007,151.7247,11.2546,0.3509
cuda,crossvit_9_240,128,0.8379,130.6228,13.4709,0.3347
cuda,cspdarknet53,64,0.7553,119.9937,18.7844,0.3241
cuda,deit_base_distilled_patch16_224,64,0.7975,118.1029,7.3794,0.3590
cuda,dla102,128,0.8389,213.3219,15.1033,0.3362
cuda,dm_nfnet_f0,128,0.8802,149.1748,10.6929,0.3556
cuda,dpn107,32,0.7504,142.9534,39.7398,0.3531
cuda,eca_botnext26ts_256,128,0.6718,163.8255,10.3876,0.2669
cuda,eca_halonext26ts,128,0.6787,167.8400,11.5687,0.2673
cuda,ese_vovnet19b_dw,128,0.7676,86.1141,6.6557,0.3273
cuda,fbnetc_100,128,0.7927,105.7782,17.6241,0.3307
cuda,fbnetv3_b,128,0.7732,149.0516,28.3976,0.3151
cuda,gernet_l,128,0.7694,98.5478,15.4171,0.3443
cuda,ghostnet_100,128,0.8892,107.8389,14.6424,0.3370
cuda,gluon_inception_v3,128,0.8536,189.1576,13.2891,0.3343
cuda,gluon_xception65,32,0.7544,129.6576,18.0303,0.3349
cuda,gmixer_24_224,128,0.7225,166.3535,13.7733,0.3052
cuda,gmlp_s16_224,128,0.7866,173.3511,12.0575,0.3561
cuda,hrnet_w18,128,0.8611,346.0568,56.8885,0.3347
cuda,inception_v3,128,0.8539,188.2962,13.5949,0.3342
cuda,jx_nest_base,32,0.7963,149.4500,15.6400,0.3399
cuda,lcnet_050,128,0.8444,38.7435,7.6119,0.3361
cuda,mixer_b16_224,128,0.8024,147.7170,5.9233,0.3472
cuda,mixnet_l,128,0.7941,230.3907,26.3087,0.2716
cuda,mnasnet_100,128,0.7882,84.8852,13.2010,0.3349
cuda,mobilenetv2_100,128,0.7051,91.3491,13.5701,0.3109
cuda,mobilenetv3_large_100,128,0.7817,80.5302,13.2705,0.3302
cuda,mobilevit_s,64,0.6568,133.5464,15.4149,0.2733
cuda,nfnet_l0,128,0.7124,148.7231,10.6505,0.2680
cuda,pit_b_224,64,0.8220,188.5042,8.5352,0.3260
cuda,pnasnet5large,16,0.8522,258.8648,41.7597,0.3632
cuda,poolformer_m36,64,0.8027,185.8263,12.2538,0.3413
cuda,regnety_002,128,1.1198,47.0018,13.0595,0.3403
cuda,repvgg_a2,128,0.7998,94.1535,15.4753,0.3407
cuda,res2net101_26w_4s,64,0.9591,126.7358,28.3034,0.3336
cuda,res2net50_14w_8s,128,0.8117,180.3522,24.4511,0.3232
cuda,res2next50,128,0.8323,166.2532,12.6765,0.3202
cuda,resmlp_12_224,128,0.7816,87.5144,5.0201,0.2624
cuda,resnest101e,64,0.8118,199.8098,27.3075,0.3473
cuda,rexnet_100,128,0.6901,127.3235,17.0963,0.2849
cuda,sebotnet33ts_256,64,0.6796,118.3769,13.2208,0.3213
cuda,selecsls42b,128,0.8421,74.7196,5.8459,0.3528
cuda,spnasnet_100,128,0.7771,93.4227,16.8716,0.3343
cuda,swin_base_patch4_window7_224,0,0.0000
cuda,swsl_resnext101_32x16d,32,0.7915,147.9384,15.5568,0.3676
cuda,tf_efficientnet_b0,128,0.6626,132.0958,17.6255,0.2664
cuda,tf_mixnet_l,128,0.7953,240.9617,26.7344,0.2875
cuda,tinynet_a,128,0.6531,110.9803,19.8340,0.2764
cuda,tnt_s_patch16_224,0,0.0000
cuda,twins_pcpvt_base,64,1.0266,138.8866,26.2034,0.3403
cuda,visformer_small,128,0.8417,116.7189,6.2373,0.3469
cuda,vit_base_patch16_224,64,0.8315,145.0847,7.9026,0.3594
cuda,volo_d1_224,64,0.8460,159.2379,12.0857,0.3421
cuda,xcit_large_24_p8_224,0,0.0000
