dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.0001,1.4586,0.9998
cuda,AlbertForQuestionAnswering,4,1.0001,1.3101,1.0000
cuda,AllenaiLongformerBase,1,0.9459,6.7894,0.9977
cuda,BartForCausalLM,4,1.0006,1.3015,1.0000
cuda,BartForConditionalGeneration,2,1.0051,3.5058,1.0000
cuda,BertForMaskedLM,64,0.9995,1.5932,0.9996
cuda,BertForQuestionAnswering,128,1.0000,1.5895,1.0008
cuda,BigBird,1,0.9897,8.2351,1.0008
cuda,BlenderbotSmallForCausalLM,64,1.0022,0.8463,0.9996
cuda,BlenderbotSmallForConditionalGeneration,64,1.0060,2.1897,0.9999
cuda,CamemBert,1,1.0414,1.6730,0.9989
cuda,DebertaForMaskedLM,4,0.9091,5.0148,0.9982
cuda,DebertaForQuestionAnswering,8,0.9922,5.1337,0.9754
cuda,DistilBertForMaskedLM,64,1.0007,0.5928,1.0000
cuda,DistilBertForQuestionAnswering,64,0.9998,0.6918,1.0004
cuda,DistillGPT2,1,1.0309,0.7706,0.9963
cuda,ElectraForCausalLM,32,1.0002,1.7389,0.9974
cuda,ElectraForQuestionAnswering,64,1.0005,1.7198,1.0016
cuda,GPT2ForSequenceClassification,4,1.0011,1.5389,0.9675
cuda,LayoutLMForMaskedLM,16,1.0001,2.0929,0.9999
cuda,LayoutLMForSequenceClassification,16,1.0005,2.0685,1.0040
cuda,M2M100ForConditionalGeneration,8,1.0923,3.2545,1.0094
cuda,MBartForCausalLM,32,1.0015,1.2556,1.0000
cuda,MBartForConditionalGeneration,16,1.0141,3.5779,1.0000
cuda,MT5ForConditionalGeneration,8,1.0214,3.7251,0.9190
cuda,MegatronBertForCausalLM,16,1.0328,3.5032,0.9998
cuda,MegatronBertForQuestionAnswering,16,1.0304,3.5658,1.0000
cuda,MobileBertForMaskedLM,32,1.0532,9.4309,0.9998
cuda,MobileBertForQuestionAnswering,64,1.0130,9.5672,1.0153
cuda,OPTForCausalLM,32,1.0099,1.3145,0.9996
cuda,PLBartForCausalLM,32,1.0067,0.6531,1.0003
cuda,PLBartForConditionalGeneration,16,1.0136,1.8048,0.9983
cuda,PegasusForCausalLM,32,1.0017,1.2912,0.9749
cuda,PegasusForConditionalGeneration,16,1.0096,3.3515,0.9985
cuda,RobertaForCausalLM,64,1.0002,1.6341,0.9991
cuda,RobertaForQuestionAnswering,128,0.9997,1.6300,1.0008
cuda,Speech2Text2ForCausalLM,128,1.0035,0.7537,0.9676
cuda,T5ForConditionalGeneration,4,0.9988,2.4168,0.9996
cuda,T5Small,1,1.0257,2.3742,1.0000
cuda,TrOCRForCausalLM,32,1.0014,1.2149,1.0000
cuda,XGLMForCausalLM,8,1.0107,2.9011,0.9918
cuda,YituTechConvBert,1,1.0238,2.5675,0.9718
