dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,3.109751,11.731985,4.960857,17.103428,9.064832,3.872915,0.616740,1.751071,12.282399
cuda,beit_base_patch16_224,64,1.850545,6.013775,2.158681,9.626306,3.299201,1.994132,0.240088,1.490752,2.960715,7.364247
cuda,cait_m36_384,4,6.175707,13.314660,6.933923,25.599571,13.227665,5.614991,1.760927,13.003785,15.274768,32.595551
cuda,coat_lite_mini,128,1.717752,6.579935,3.318525,13.128842,5.682276,2.071307,0.191325,13.158586,45.808297,23.120740
cuda,convit_base,64,1.832214,5.960565,2.899592,11.757072,4.809587,2.058706,0.270554,6.380606,8.607737,15.193198
cuda,convmixer_768_32,32,2.208196,4.909455,2.553149,7.513201,2.613946,1.231879,0.269269,7.189622,12.478113,6.388703
cuda,convnext_base,64,2.412403,8.599987,4.971755,21.088431,9.410307,3.071420,0.446936,24.893615,49.377342,42.525393
cuda,crossvit_9_240,128,2.863198,8.505824,3.849108,14.248556,6.816489,2.466977,0.399419,14.289165,16.545948,24.036246
cuda,deit_base_distilled_patch16_224,64,1.504200,5.115021,2.009106,11.734102,3.696043,1.384606,0.213760,3.876786,4.672412,12.593968
cuda,dla102,128,3.326287,9.628406,4.342433,13.676099,7.174572,2.688971,0.551373,1.242353,10.241438
cuda,dm_nfnet_f0,128,2.885163,7.968913,5.985608,11.089394,6.060832,1.755726,0.259454,1.072359,10.372564
cuda,gluon_inception_v3,128,2.972183,11.724904,4.965305,16.920607,8.836212,3.847249,0.632255,1.294131,11.642028
cuda,gluon_xception65,32,3.966526,9.503118,5.073670,13.150862,6.842613,2.388034,0.684825,6.548924,15.507266,5.264940
cuda,gmixer_24_224,128,2.645050,6.776762,2.302428,12.755672,5.801753,2.300146,0.390035,7.409894,12.157476,15.825918
cuda,gmlp_s16_224,128,2.313731,10.226074,3.948701,16.670122,8.430023,2.913606,0.426812,9.165280,15.835771,19.729546
cuda,hrnet_w18,128,11.128237,30.330458,15.013243,46.429324,27.325099,9.387482,5.213578,4.035935,35.772978
cuda,inception_v3,128,2.952703,11.639818,4.895489,16.684506,8.716748,3.833754,0.610494,1.268031,11.393696
cuda,jx_nest_base,32,2.836465,11.430664,5.462837,20.572187,10.629013,3.748343,0.593945,19.712686,30.478336,34.514581
cuda,mixer_b16_224,128,1.201438,5.495559,2.328388,8.052510,2.537624,1.072784,0.146954,6.011745,9.156624,10.987870
cuda,nfnet_l0,128,2.675446,5.396843,2.485871,9.109057,4.196471,1.382187,0.258860,1.592177,7.924349,0.896441
cuda,pit_b_224,64,1.729267,5.766196,2.584509,9.135533,3.801738,1.483840,0.237616,0.248902,1.721157,6.303832
cuda,poolformer_m36,64,3.086829,14.817112,7.125000,22.874689,14.205121,4.326034,0.659970,1.662007,17.103926
cuda,res2net101_26w_4s,64,5.902003,16.779376,7.749504,23.936959,13.133464,5.884522,1.591844,2.162560,17.416225
cuda,res2net50_14w_8s,128,5.231394,15.122324,7.051836,22.785147,12.828010,4.842531,1.310042,1.860027,16.872802
cuda,res2next50,128,2.855465,8.891767,3.683671,13.533818,7.095716,2.838940,0.497890,1.074468,9.568447
cuda,resmlp_12_224,128,1.030228,3.985785,1.464365,10.266297,2.219778,1.083204,0.135653,5.851379,9.693908,13.668258
cuda,resnest101e,64,6.001818,12.819886,6.416068,21.004452,11.456690,4.357289,1.135543,12.468216,22.727968,27.400000
cuda,selecsls42b,128,1.264619,5.545680,2.158077,8.702901,3.870823,1.667000,0.178519,0.606109,6.001991
cuda,swin_base_patch4_window7_224,64,4.639206,15.622028,6.574817,27.388949,14.090666,5.242244,0.622739,33.148967,39.949742,51.725203
cuda,swsl_resnext101_32x16d,32,3.272390,7.190346,3.842216,10.812571,5.482615,1.911905,0.449338,6.484601,14.145497,5.377235
cuda,tnt_s_patch16_224,128,3.307655,9.435366,4.631947,15.601255,7.805714,2.864198,0.648552,5.455610,4.542207,16.854054
cuda,twins_pcpvt_base,64,4.863900,12.747487,6.516917,21.949401,11.441337,4.187320,1.211447,48.753115,91.100809,64.748797
cuda,visformer_small,128,1.493724,6.118692,3.137087,8.486534,3.038075,1.239026,0.194425,8.274918,13.884896,7.492539
cuda,vit_base_patch16_224,64,1.535629,5.058783,2.018943,10.982820,2.959057,1.628699,0.211463,4.079314,4.877346,12.111199
cuda,volo_d1_224,64,2.379991,9.386317,4.416029,15.745079,7.967584,2.867861,0.429933,9.021307,11.811503,19.969930
cuda,xcit_large_24_p8_224,5,5.607486,16.269788,8.958165,26.497329,15.056687,5.471948,1.470640,16.528772,22.831630,36.801411
