dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.3390
cuda,AlbertForQuestionAnswering,2,1.3428
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,1.1558
cuda,BartForConditionalGeneration,1,1.6321
cuda,BertForMaskedLM,64,1.1062
cuda,BertForQuestionAnswering,64,1.2031
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.0653
cuda,BlenderbotSmallForConditionalGeneration,32,1.4117
cuda,CamemBert,1,2.7802
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,0,0.0000
cuda,DistilBertForQuestionAnswering,0,0.0000
cuda,DistillGPT2,1,2.4162
cuda,ElectraForCausalLM,1,4.9938
cuda,ElectraForQuestionAnswering,64,1.5802
cuda,GPT2ForSequenceClassification,4,1.8312
cuda,LayoutLMForMaskedLM,16,1.1923
cuda,LayoutLMForSequenceClassification,16,1.2937
cuda,M2M100ForConditionalGeneration,2,2.9706
cuda,MBartForCausalLM,16,1.1753
cuda,MBartForConditionalGeneration,8,1.9053
cuda,MT5ForConditionalGeneration,2,4.1421
cuda,MegatronBertForCausalLM,2,3.6882
cuda,MegatronBertForQuestionAnswering,8,2.1762
cuda,MobileBertForMaskedLM,16,4.1058
cuda,MobileBertForQuestionAnswering,32,3.4982
cuda,OPTForCausalLM,0,0.0000
cuda,PLBartForCausalLM,16,1.2853
cuda,PLBartForConditionalGeneration,8,2.1613
cuda,PegasusForCausalLM,8,1.6838
cuda,PegasusForConditionalGeneration,4,2.5929
cuda,RobertaForCausalLM,4,3.7294
cuda,RobertaForQuestionAnswering,64,1.2106
cuda,Speech2Text2ForCausalLM,64,1.7001
cuda,T5ForConditionalGeneration,4,0.0022
cuda,T5Small,1,0.0278
cuda,TrOCRForCausalLM,8,1.6232
cuda,XGLMForCausalLM,1,3.4916
cuda,XLNetLMHeadModel,4,1.0451
cuda,YituTechConvBert,1,3.8444
