dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,0.9975
cuda,AlbertForQuestionAnswering,2,0.9992
cuda,AllenaiLongformerBase,1,0.5985
cuda,BartForCausalLM,2,0.9451
cuda,BartForConditionalGeneration,1,0.7368
cuda,BertForMaskedLM,64,0.9513
cuda,BertForQuestionAnswering,64,0.9754
cuda,BigBird,1,0.7844
cuda,BlenderbotSmallForCausalLM,64,0.9014
cuda,BlenderbotSmallForConditionalGeneration,32,0.7375
cuda,CamemBert,1,0.7561
cuda,DebertaForMaskedLM,4,0.6654
cuda,DebertaForQuestionAnswering,4,0.6966
cuda,DistilBertForMaskedLM,16,0.7741
cuda,DistilBertForQuestionAnswering,32,0.7776
cuda,DistillGPT2,1,0.7838
cuda,ElectraForCausalLM,1,0.7703
cuda,ElectraForQuestionAnswering,64,0.9829
cuda,GPT2ForSequenceClassification,4,0.9726
cuda,LayoutLMForMaskedLM,16,0.9661
cuda,LayoutLMForSequenceClassification,16,0.9829
cuda,M2M100ForConditionalGeneration,2,0.6932
cuda,MBartForCausalLM,16,0.8700
cuda,MBartForConditionalGeneration,8,0.7239
cuda,MT5ForConditionalGeneration,2,0.6996
cuda,MegatronBertForCausalLM,2,0.7613
cuda,MegatronBertForQuestionAnswering,8,0.7751
cuda,MobileBertForMaskedLM,16,0.7438
cuda,MobileBertForQuestionAnswering,32,0.7385
cuda,OPTForCausalLM,4,0.7427
cuda,PLBartForCausalLM,16,0.9189
cuda,PLBartForConditionalGeneration,8,0.7164
cuda,PegasusForCausalLM,8,0.7199
cuda,PegasusForConditionalGeneration,4,0.7166
cuda,RobertaForCausalLM,4,0.7608
cuda,RobertaForQuestionAnswering,64,0.9661
cuda,Speech2Text2ForCausalLM,64,0.7351
cuda,T5ForConditionalGeneration,4,0.8192
cuda,T5Small,1,0.7050
cuda,TrOCRForCausalLM,8,0.7720
cuda,XGLMForCausalLM,1,0.7023
cuda,XLNetLMHeadModel,4,0.7871
cuda,YituTechConvBert,1,0.7571
