dev,name,batch_size,speedup
cuda,adv_inception_v3,128,1.3376
cuda,beit_base_patch16_224,64,0.9494
cuda,botnet26t_256,128,1.5342
cuda,cait_m36_384,2,1.0932
cuda,coat_lite_mini,128,1.1136
cuda,convmixer_768_32,32,1.0486
cuda,convnext_base,32,0.9787
cuda,crossvit_9_240,64,1.0016
cuda,cspdarknet53,64,1.3337
cuda,deit_base_distilled_patch16_224,64,1.0257
cuda,densenet121,64,1.3360
cuda,dla102,64,1.5882
cuda,dm_nfnet_f0,128,1.0989
cuda,dpn107,32,1.2285
cuda,eca_botnext26ts_256,64,1.4840
cuda,eca_halonext26ts,64,1.4564
cuda,ecaresnet101d,64,1.3578
cuda,ese_vovnet19b_dw,128,1.4176
cuda,fbnetc_100,128,1.4877
cuda,fbnetv3_b,128,1.0534
cuda,gernet_l,128,1.3248
cuda,ghostnet_100,128,1.3748
cuda,gluon_inception_v3,128,1.3383
cuda,gluon_senet154,32,1.2510
cuda,gluon_xception65,32,1.1842
cuda,gmixer_24_224,64,1.1217
cuda,gmlp_s16_224,64,1.0286
cuda,hardcorenas_a,128,1.2740
cuda,hrnet_w18,2,1.1767
cuda,inception_v3,128,1.3385
cuda,jx_nest_base,32,1.1158
cuda,lcnet_050,128,1.0742
cuda,legacy_senet154,32,1.2572
cuda,mixer_b16_224,64,0.9898
cuda,mixnet_l,64,1.1131
cuda,mnasnet_100,128,1.5096
cuda,mobilenetv2_100,128,1.0353
cuda,mobilenetv3_large_100,128,1.3386
cuda,mobilevit_s,32,1.3073
cuda,nasnetalarge,16,1.1913
cuda,nfnet_l0,64,1.2038
cuda,pit_b_224,64,0.9752
cuda,pnasnet5large,16,1.1646
cuda,poolformer_m36,64,1.0500
cuda,regnety_002,128,1.5227
cuda,repvgg_a2,128,1.4206
cuda,res2net101_26w_4s,64,1.2375
cuda,res2net50_14w_8s,2,1.1366
cuda,res2next50,2,1.1754
cuda,resmlp_12_224,128,1.4178
cuda,resnest101e,32,1.2315
cuda,resnet18,128,1.4994
cuda,rexnet_100,128,1.2278
cuda,sebotnet33ts_256,64,1.3786
cuda,selecsls42b,128,1.5433
cuda,spnasnet_100,128,1.4803
cuda,swin_base_patch4_window7_224,64,1.0734
cuda,swsl_resnext101_32x16d,32,1.2000
cuda,tf_efficientnet_b0,128,1.3749
cuda,tf_mixnet_l,64,1.1127
cuda,tinynet_a,128,1.4144
cuda,tnt_s_patch16_224,64,1.4410
cuda,twins_pcpvt_base,32,1.0970
cuda,visformer_small,128,1.0982
cuda,vit_base_patch16_224,64,0.9549
cuda,volo_d1_224,64,1.1123
