,Compiler,torchbench,huggingface,timm_models
eager,eager,"100%, 48/48","100%, 43/43","100%, 66/66"
ts_nvfuser,ts_nvfuser,"88%, 42/48","86%, 37/43","100%, 66/66"
aot_eager,aot_eager,"96%, 46/48","100%, 43/43","100%, 66/66"
aot_cudagraphs,aot_cudagraphs,"0%, 0/48","0%, 0/43","0%, 0/66"
aot_nvfuser,aot_nvfuser,"88%, 42/48","100%, 43/43","89%, 59/66"
inductor_cudagraphs,inductor_cudagraphs,"73%, 35/48","84%, 36/43","80%, 53/66"
