dev,name,batch_size,speedup
cuda,adv_inception_v3,128,1.6683
cuda,beit_base_patch16_224,64,1.0190
cuda,botnet26t_256,128,1.5180
cuda,cait_m36_384,0,0.0000
cuda,coat_lite_mini,0,0.0000
cuda,convmixer_768_32,32,1.0909
cuda,convnext_base,0,0.0000
cuda,crossvit_9_240,64,1.3220
cuda,cspdarknet53,64,1.6800
cuda,deit_base_distilled_patch16_224,64,1.1249
cuda,densenet121,64,1.9921
cuda,dla102,64,1.6725
cuda,dm_nfnet_f0,128,1.4740
cuda,dpn107,32,1.4716
cuda,eca_botnext26ts_256,64,1.4582
cuda,eca_halonext26ts,64,1.4495
cuda,ecaresnet101d,64,1.6113
cuda,ese_vovnet19b_dw,128,1.5194
cuda,fbnetc_100,128,1.6622
cuda,fbnetv3_b,128,1.6733
cuda,gernet_l,128,1.3351
cuda,ghostnet_100,128,2.2290
cuda,gluon_inception_v3,128,1.6681
cuda,gluon_senet154,32,1.6511
cuda,gluon_xception65,32,1.2494
cuda,gmixer_24_224,0,0.0000
cuda,gmlp_s16_224,0,0.0000
cuda,hardcorenas_a,128,1.6603
cuda,hrnet_w18,2,4.5751
cuda,inception_v3,128,1.6682
cuda,jx_nest_base,0,0.0000
cuda,lcnet_050,128,2.6203
cuda,legacy_senet154,32,1.6143
cuda,mixer_b16_224,0,0.0000
cuda,mixnet_l,64,1.4151
cuda,mnasnet_100,128,1.7374
cuda,mobilenetv2_100,128,1.7967
cuda,mobilenetv3_large_100,128,1.8020
cuda,mobilevit_s,32,1.8407
cuda,nasnetalarge,0,0.0000
cuda,nfnet_l0,64,1.5346
cuda,pit_b_224,64,1.2011
cuda,pnasnet5large,0,0.0000
cuda,poolformer_m36,64,1.3153
cuda,regnety_002,128,2.4888
cuda,repvgg_a2,128,1.4384
cuda,res2net101_26w_4s,64,1.7126
cuda,res2net50_14w_8s,2,4.8776
cuda,res2next50,2,5.3027
cuda,resmlp_12_224,128,1.5955
cuda,resnest101e,32,2.2039
cuda,resnet18,128,1.5160
cuda,rexnet_100,128,1.4873
cuda,sebotnet33ts_256,64,1.2734
cuda,selecsls42b,128,1.5173
cuda,spnasnet_100,128,1.6834
cuda,swin_base_patch4_window7_224,0,0.0000
cuda,swsl_resnext101_32x16d,32,1.2628
cuda,tf_efficientnet_b0,128,1.5477
cuda,tf_mixnet_l,64,1.3421
cuda,tinynet_a,128,1.5266
cuda,tnt_s_patch16_224,0,0.0000
cuda,twins_pcpvt_base,0,0.0000
cuda,visformer_small,128,1.1812
cuda,vit_base_patch16_224,64,1.0749
cuda,volo_d1_224,0,0.0000
