dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,25.401131,19.260259,10.795340,2.504471,15.044921,4.753093,1.827991,0.296511,10.456009,6.874557
cuda,Background_Matting,4,24.835041,17.756165,10.283481,2.696374,15.401674,5.718372,2.654261,0.256143,8.148116
cuda,LearningToPaint,96,15.730620,9.570773,6.570152,1.018881,9.425145,1.567270,0.648020,0.084744,3.918647
cuda,Super_SloMo,6,24.632874,18.176317,11.616102,2.749644,16.114383,5.751886,2.487102,0.147037,7.326843
cuda,alexnet,128,8.820579,4.078071,3.687279,0.188269,6.107203,0.912100,0.278198,0.016648,2.615911
cuda,attention_is_all_you_need_pytorch,256,27.753936,21.310863,12.821881,2.434122,17.367614,5.145162,1.974828,0.355245,12.316819,7.433138
cuda,dcgan,32,8.866134,4.031673,3.504727,0.192346,5.344625,0.338198,0.092301,0.014060,2.040675
cuda,demucs,4,8.222095,2.607189,2.269912,0.129529,2.134196,0.165870,0.083965,0.013112
cuda,densenet121,4,58.975709,48.867260,29.235671,8.278811,39.086703,14.073321,4.849370,0.733692,18.423154
cuda,dlrm,1024,5.548007,1.790496,1.219580,0.156270,2.799395,0.348309,0.114917,0.014892,1.743147
cuda,drq,1,11.445416,5.758892,5.317457,0.136703,8.021325,0.356879,0.087130,0.017068,2.849307
cuda,fastNLP_Bert,6,28.358255,21.289011,14.176377,2.147826,19.656811,4.022926,1.761891,0.287112,5.344054,7.951056
cuda,functorch_dp_cifar10,64,13.205969,7.978132,5.263456,1.362939,10.393589,2.160421,0.755552,0.069251,6.540428,0.641141
cuda,hf_Albert,8,20.743711,14.784236,8.822051,2.448949,14.224222,3.000435,1.233602,0.154213,3.717004,7.934969
cuda,hf_Bart,4,30.436279,23.229585,13.192208,2.853492,20.262028,5.431042,2.250658,0.417820,3.666283,10.066639
cuda,hf_Bert,4,24.032962,17.330126,9.701028,2.501554,15.046924,4.114916,1.689843,0.290094,1.846152,7.954798
cuda,hf_Bert_large,4,39.346901,28.639594,14.725601,4.683146,23.228343,7.961389,3.224260,0.716819,1.743524,13.404364
cuda,hf_BigBird,2,73.576594,59.168978,31.747275,8.594013,52.274666,21.556193,9.602227,0.573296,10.338477,29.489708
cuda,hf_DistilBert,8,15.795906,10.967465,7.229401,1.100807,11.253262,2.094680,0.900017,0.129875,4.829755,5.182829
cuda,hf_GPT2,4,23.953012,17.445200,10.500589,2.076709,14.016953,3.949825,1.578088,0.258732,2.389641,5.687200
cuda,hf_GPT2_large,4,54.320206,40.934553,21.810924,6.318393,30.264752,12.447733,4.919810,1.205752,1.648979,15.382886
cuda,hf_Reformer,4,24.270769,18.254170,16.341694,0.824734,20.737056,1.684901,0.686368,0.063912,3.590710,5.262656
cuda,hf_T5,8,28.321170,20.894827,11.957355,2.283943,18.230285,5.106203,1.759730,0.340019,5.792596,8.684522
cuda,hf_T5_large,2,93.067266,73.500485,38.633302,10.516248,54.491178,22.633806,6.723666,2.739172,23.725662,26.869344
cuda,lennard_jones,1000,6.191272,2.412025,2.159098,0.038202,3.196714,0.089290,0.042830,0.007645,1.080481
cuda,mnasnet1_0,32,27.389616,19.601604,12.026727,2.665058,16.471129,3.902727,1.729963,0.237726,7.219616,2.783141
cuda,mobilenet_v2,96,28.961309,21.712339,13.570673,2.844411,16.818962,4.346172,1.910481,0.277189,6.212319
cuda,mobilenet_v3_large,32,29.594537,21.761910,13.613733,3.276050,20.226786,4.632688,1.903439,0.277135,10.007766,26.616960
cuda,nvidia_deeprecommender,256,6.453437,2.655957,2.243842,0.127941,5.422040,0.264594,0.065119,0.010862,3.313610,0.388793
cuda,phlippe_densenet,128,29.557619,22.690329,14.938761,2.798908,20.055056,4.818423,2.144150,0.260253,8.027246
cuda,phlippe_resnet,128,13.408228,7.847972,4.970970,0.956420,6.837679,1.120930,0.767041,0.081503,2.865895
cuda,pytorch_CycleGAN_and_pix2pix,1,12.413164,7.531062,4.402301,1.197709,7.200593,1.995316,0.786623,0.074808,4.040446
cuda,pytorch_stargan,16,15.671519,10.343371,7.069850,0.926883,11.494927,1.482863,0.465080,0.066327,37.728909,5.397555
cuda,pytorch_struct,200,9.499986,5.529089,4.831805,0.311560,8.437189,0.226748,0.132933,0.023733,17.444159,3.929039
cuda,pytorch_unet,1,16.465377,10.591233,7.001303,1.228921,9.821503,2.635812,1.073354,0.092487,4.100679
cuda,resnet152,32,54.578535,42.369015,19.369460,8.350925,23.289714,9.792323,3.974101,1.067902,12.601820,2.863443
cuda,resnet18,16,14.642367,9.148257,6.172390,1.040071,10.046879,1.890042,0.761643,0.082217,5.122373,2.684921
cuda,resnet50,32,23.893218,17.341832,9.557915,2.593046,13.699602,3.751711,1.615792,0.245109,7.056978,2.447442
cuda,resnext50_32x4d,8,24.782248,17.228206,9.094063,2.639779,13.432929,3.286434,1.633664,0.226102,7.091933,2.256131
cuda,shufflenet_v2_x1_0,128,26.806715,19.808457,11.333573,2.973787,15.428112,4.954628,2.513781,0.323308,7.191617
cuda,soft_actor_critic,256,7.363311,3.548954,3.313091,0.060244,5.092234,0.065695,0.040097,0.007485,1.844298
cuda,speech_transformer,32,30.401000,22.819870,13.806057,2.640211,19.632224,5.419305,2.216055,0.341496,8.605296
cuda,squeezenet1_1,32,10.527583,5.370737,4.393232,0.464614,7.499782,1.341087,0.763229,0.049273,3.588138
cuda,timm_efficientdet,1,90.571057,70.431088,39.444090,14.917521,57.378213,19.395755,6.652902,1.580413,45.663034,33.327696
cuda,timm_efficientnet,32,30.778139,22.563625,13.678117,3.638363,21.370347,4.949724,2.173265,0.334824,11.466538,39.619528
cuda,timm_nfnet,128,27.960651,19.381259,10.125613,4.097893,16.973309,5.493443,2.214452,0.325216,11.090184
cuda,timm_regnet,32,30.734018,21.663639,11.469236,3.743451,16.694544,4.785983,1.960680,0.395230,9.354973,21.813178
cuda,timm_resnest,32,22.062147,15.961035,12.090848,1.362313,18.951781,3.582198,1.417397,0.120761,44.579361,8.281034
cuda,timm_vision_transformer,8,21.900286,15.108589,10.198354,1.563447,16.921963,3.232351,1.416270,0.216929,19.663857,8.368234
cuda,timm_vision_transformer_large,8,45.413145,33.975194,17.581354,6.109601,26.942685,9.971625,4.332947,1.145961,13.655177,15.738904
cuda,timm_vovnet,32,22.125104,15.065997,9.325864,2.432815,14.341065,4.025967,1.681047,0.171002,7.532447,2.752900
cuda,tts_angular,64,6.885550,2.748035,2.577429,0.191931,3.549467,0.061637,0.035121,0.004404,1.167435
