dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.3032,173.8267,58.6989,0.9231
cuda,beit_base_patch16_224,64,1.0968,117.8968,34.4681,1.1986
cuda,botnet26t_256,128,1.2727,117.9341,48.9163,0.8677
cuda,cait_m36_384,4,1.1011,197.6885,97.6394,1.1988
cuda,coat_lite_mini,128,1.4015,136.0078,78.6787,0.9546
cuda,convit_base,64,1.4455,136.0592,46.9935,0.7422
cuda,convmixer_768_32,32,1.0685,341.1671,38.2257,0.9869
cuda,convnext_base,64,1.0738,244.2092,61.6775,1.0482
cuda,crossvit_9_240,128,1.3210,71.6538,61.4153,0.7011
cuda,cspdarknet53,64,1.2311,101.5111,43.8794,0.9511
cuda,deit_base_distilled_patch16_224,64,1.0748,112.4339,42.0177,1.2047
cuda,dla102,128,1.3553,198.8755,57.2126,0.9682
cuda,dm_nfnet_f0,128,1.3911,148.0159,39.7491,1.0382
cuda,dpn107,32,1.1931,153.5876,71.2270,0.9086
cuda,eca_botnext26ts_256,128,1.2463,129.1673,52.3608,1.1477
cuda,eca_halonext26ts,128,1.2357,134.9026,67.3425,1.1473
cuda,ese_vovnet19b_dw,128,1.2443,78.3802,25.9510,0.9600
cuda,fbnetc_100,128,1.2466,95.6606,43.3592,0.9160
cuda,fbnetv3_b,128,1.2863,121.8794,66.9144,1.0033
cuda,gernet_l,128,1.0575,152.1846,33.1349,0.8000
cuda,ghostnet_100,128,1.7821,64.3354,61.0828,1.0039
cuda,gluon_inception_v3,128,1.3037,173.7401,61.4736,0.9231
cuda,gluon_xception65,32,1.0584,172.7327,59.9165,0.9440
cuda,gmixer_24_224,128,1.2419,117.9660,48.0087,1.5943
cuda,gmlp_s16_224,128,1.2501,121.2457,58.5972,1.0137
cuda,hrnet_w18,128,1.3089,318.0586,136.6104,0.9436
cuda,inception_v3,128,1.3018,173.8872,56.7349,0.9231
cuda,jx_nest_base,32,1.1815,102.0962,72.7910,1.0580
cuda,lcnet_050,128,1.5592,23.5214,29.1402,0.9517
cuda,mixer_b16_224,128,1.0775,148.5283,33.4507,1.4798
cuda,mixnet_l,128,1.1675,208.7399,54.8123,0.9116
cuda,mnasnet_100,128,1.2688,75.1938,36.8744,0.9466
cuda,mobilenetv2_100,128,1.3372,70.5416,36.1540,1.1874
cuda,mobilenetv3_large_100,128,1.3329,61.9970,39.3799,0.9558
cuda,mobilevit_s,64,1.1664,98.3161,109.0485,1.1868
cuda,nfnet_l0,128,1.3343,131.7156,41.8573,1.3103
cuda,pit_b_224,64,1.1688,135.6177,39.2285,0.9617
cuda,pnasnet5large,16,1.1625,248.5120,97.0662,1.2390
cuda,poolformer_m36,64,1.0992,158.9409,63.0202,1.4741
cuda,regnety_002,128,1.2634,36.4541,34.4820,0.8886
cuda,repvgg_a2,128,1.1550,106.0976,32.9092,0.7750
cuda,res2net101_26w_4s,64,1.1541,131.9772,85.6858,0.9322
cuda,res2net50_14w_8s,128,1.2989,176.7115,81.0395,0.8865
cuda,res2next50,128,1.2449,166.1784,50.7065,0.9119
cuda,resmlp_12_224,128,0.9126,78.1390,36.6182,1.2460
cuda,resnest101e,64,1.2377,185.8704,92.7349,1.0073
cuda,rexnet_100,128,1.2074,96.1260,54.2982,1.2759
cuda,sebotnet33ts_256,64,1.2762,87.4999,55.8101,0.9984
cuda,selecsls42b,128,1.2364,72.3306,32.7592,0.9145
cuda,spnasnet_100,128,1.2411,81.9957,41.0932,0.9510
cuda,swin_base_patch4_window7_224,64,1.1267,208.8754,103.3658,1.0999
cuda,swsl_resnext101_32x16d,32,1.0505,209.1638,52.0301,0.8880
cuda,tf_efficientnet_b0,128,1.2600,103.8821,43.5316,1.2181
cuda,tf_mixnet_l,128,1.1801,214.4283,56.5102,0.9819
cuda,tinynet_a,128,1.1849,89.8043,47.3062,1.3661
cuda,tnt_s_patch16_224,128,1.5067,312.2579,55.5010,0.6097
cuda,twins_pcpvt_base,64,1.1949,112.2609,99.3359,1.3140
cuda,visformer_small,128,0.9840,130.2287,42.1961,1.2055
cuda,vit_base_patch16_224,64,1.0659,112.4244,36.1611,1.2102
cuda,volo_d1_224,64,1.3544,113.0402,54.5265,1.1293
cuda,xcit_large_24_p8_224,5,1.3123,104.5596,98.5418,1.1634
