,Compiler,torchbench,huggingface,timm_models
eager,eager,"97%, 58/60","100%, 46/46","100%, 61/61"
aot_eager,aot_eager,"92%, 55/60","100%, 46/46","95%, 58/61"
inductor,inductor,"87%, 52/60","93%, 43/46","92%, 56/61"
inductor_no_cudagraphs,inductor_no_cudagraphs,"90%, 54/60","98%, 45/46","93%, 57/61"
