dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,37.164881,33.200363,30.789512,18.476320,5.308875,23.725894,9.162816,4.842145,0.536259,45.060811,101.130895,60.169063
cuda,beit_base_patch16_224,64,21.778612,19.285765,15.484127,9.215175,1.600719,13.625771,3.314631,1.770355,0.233502,0.663384,2.872472,8.713094
cuda,botnet26t_256,128,27.434445,25.248106,21.237391,15.607782,2.705694,20.778424,6.142471,2.554793,0.125961,27.412026,54.214513,37.077201
cuda,cait_m36_384,4,51.536525,43.108451,40.115281,19.648550,6.041208,31.897328,13.052417,6.606557,1.911237,7.194331,20.326202,33.332090
cuda,coat_lite_mini,128,25.005808,22.745128,19.071630,12.846212,2.241747,23.692704,6.855686,2.686949,0.204406,13.302056,39.278936,28.345230
cuda,convit_base,64,23.417172,21.040188,17.198955,10.108145,2.270673,16.643395,4.506316,2.130742,0.254421,5.502401,8.275808,16.633922
cuda,convmixer_768_32,32,20.740882,19.266266,16.311603,7.317559,2.984760,9.670032,2.610652,2.096938,0.258825,3.105977,11.800598,2.538393
cuda,convnext_base,64,24.668834,20.322731,17.511304,9.781399,3.098119,17.341684,4.676827,2.417939,0.438496,5.410005,6.967448,19.145757
cuda,crossvit_9_240,128,29.142114,25.548656,22.217823,11.962843,2.780099,21.922682,6.290071,3.078737,0.384326,21.278899,32.605355,37.386394
cuda,cspdarknet53,64,28.702983,24.467256,21.629335,12.298808,3.582285,15.876552,4.532445,2.463699,0.312274,25.740050,54.627323,36.362573
cuda,deit_base_distilled_patch16_224,64,18.548640,16.561688,13.611772,8.027738,1.338527,13.481438,2.994878,1.785250,0.182330,2.270469,3.576610,10.861136
cuda,dla102,128,37.074794,32.747582,29.956609,16.216921,5.336267,19.469543,7.314778,3.601180,0.527162,16.372346,39.049112,30.236193
cuda,dm_nfnet_f0,128,25.250816,20.895449,18.063492,8.955783,3.907968,14.490313,4.737284,2.139184,0.254672,21.383480,26.605978,34.304128
cuda,dpn107,32,44.887551,37.705884,34.630772,18.440795,5.822294,22.697738,7.435498,4.193053,0.523048,15.709877,29.035614,31.710414
cuda,eca_botnext26ts_256,128,27.919809,25.591957,21.935102,15.763309,3.241908,20.343395,6.170825,2.555309,0.147215,30.746528,59.810169,40.652085
cuda,ese_vovnet19b_dw,128,18.512009,16.764927,13.032734,8.895961,2.032948,12.980516,3.030484,1.490720,0.109578,26.062842,47.015028,33.574898
cuda,fbnetc_100,128,29.730011,26.170095,22.344481,13.950652,3.616022,17.479334,4.715183,2.343735,0.272432,43.148674,93.010242,53.386112
cuda,fbnetv3_b,128,41.876383,36.085809,32.475401,18.453733,5.753854,22.351560,7.600252,3.839146,0.605109,52.699262,102.359891,67.917008
cuda,gernet_l,128,24.794706,21.176619,17.503857,9.740952,2.849465,12.309453,2.636075,1.745756,0.212607,23.400747,45.139646,31.534870
cuda,ghostnet_100,128,40.241614,34.717872,30.607337,18.555002,5.790342,25.555967,7.841433,3.994864,0.458684,97.555366,173.644351,114.888267
cuda,gluon_inception_v3,128,39.517976,35.564190,31.688905,19.272769,5.468442,25.145123,9.401165,4.877798,0.553745,41.731558,96.642421,57.817767
cuda,gluon_xception65,32,40.503100,35.433001,32.751423,16.443013,5.919205,17.894286,6.722409,3.282620,0.679258,14.481864,31.033583,28.095760
cuda,gmixer_24_224,128,26.492886,23.049784,19.124879,10.351022,2.234559,17.545409,5.569472,2.604460,0.384150,3.717480,6.181273,16.287117
cuda,gmlp_s16_224,128,27.365805,23.770706,20.007314,11.299905,2.733734,19.464366,5.096603,2.689129,0.365586,8.927729,12.986833,23.010824
cuda,hrnet_w18,128,103.260200,94.224518,90.733559,47.435740,17.997008,53.250693,25.584346,11.573823,5.094521,40.459564,86.476585,80.618047
cuda,inception_v3,128,37.573795,33.661543,31.206570,18.740174,5.325098,24.080842,9.146885,4.916552,0.555037,46.294444,103.309332,61.550917
cuda,jx_nest_base,32,34.059197,29.596627,27.130642,16.044668,3.978060,25.035780,8.976260,3.764289,0.540909,11.481649,19.836732,28.362600
cuda,lcnet_050,128,17.688926,16.052810,13.564048,8.407804,2.087032,11.497576,2.755837,1.407814,0.113627,39.814713,70.899635,46.565158
cuda,mixer_b16_224,128,15.588823,13.905788,11.547219,6.730792,1.403041,10.626308,1.776946,1.070039,0.131961,3.125287,5.181474,9.927402
cuda,mixnet_l,128,34.798231,28.756529,26.263501,15.257874,4.118981,20.281570,5.913834,3.481236,0.471946,65.458803,101.754860,78.960215
cuda,mnasnet_100,128,23.617769,20.935442,18.362323,11.406665,2.793992,14.401480,3.648598,1.907914,0.191194,38.829679,84.621163,47.025042
cuda,mobilenetv2_100,128,24.642467,21.900600,19.265369,11.914371,2.891993,14.496238,3.782958,1.931916,0.207463,40.592937,91.433566,48.641689
cuda,mobilenetv3_large_100,128,24.653334,21.890940,19.378967,12.104318,3.163970,16.186598,4.156963,2.473300,0.227034,66.868912,118.864149,76.681982
cuda,mobilevit_s,64,39.163655,35.604772,33.193600,24.627923,5.077208,36.488966,13.728723,6.543446,0.323904,64.395040,143.047408,84.347311
cuda,nfnet_l0,128,23.090829,19.505883,17.106562,8.330568,2.990598,14.436903,4.697653,2.043621,0.244097,28.264982,36.495582,40.406448
cuda,pit_b_224,64,19.840667,17.582872,15.047063,8.867493,1.618197,13.925627,3.714003,1.781395,0.209250,9.273306,12.625159,17.935189
cuda,pnasnet5large,16,70.190131,62.480325,59.915812,31.946792,11.858732,39.316630,18.809648,9.062338,1.769030,25.814619,47.274673,55.590456
cuda,poolformer_m36,64,37.631432,32.618010,30.145377,17.089067,5.950789,28.100261,14.258416,6.008383,0.545296,9.970448,26.997825,32.065343
cuda,regnety_002,128,22.575098,19.316094,16.832517,9.872980,2.674170,13.349545,3.366110,1.819792,0.222422,40.137453,69.072899,48.721837
cuda,repvgg_a2,128,22.803068,19.350993,16.880917,9.301048,2.661787,11.371042,3.186942,1.542000,0.191690,13.109533,26.594153,20.459684
cuda,res2net101_26w_4s,64,58.799614,52.014435,49.512320,26.159497,8.769947,29.558833,13.335693,6.698810,1.419901,28.446640,60.271464,49.590236
cuda,res2net50_14w_8s,128,53.693316,47.805777,45.320331,23.680576,7.859651,30.083879,12.963558,6.420799,1.178966,19.406217,36.316322,41.298657
cuda,res2next50,128,32.560593,29.279406,26.666334,14.875991,4.655986,18.891391,6.841912,3.623025,0.450726,16.554335,35.746868,29.497434
cuda,resmlp_12_224,128,13.821783,12.143239,9.674378,5.782475,0.906068,19.179886,1.811930,1.199917,0.119998,3.753882,7.188624,19.192621
cuda,resnest101e,64,52.349038,45.012666,42.565314,21.646906,7.129826,28.092712,10.930560,5.753722,1.094638,41.976139,75.430958,63.745514
cuda,rexnet_100,128,32.527684,28.616103,26.079043,16.725918,4.004737,24.021020,5.937616,3.264759,0.296305,138.631162,222.298676,153.337391
cuda,sebotnet33ts_256,64,32.161840,29.040735,26.712843,18.894894,3.977491,23.930101,8.306922,3.723375,0.202074,36.868340,71.479093,48.489900
cuda,selecsls42b,128,20.181357,18.602268,16.142936,10.068058,2.882330,14.677900,3.954605,1.983984,0.156089,27.702776,57.786190,37.206681
cuda,spnasnet_100,128,27.095817,23.644984,21.119439,12.890648,3.572315,15.963921,4.274743,2.530590,0.260859,44.976061,92.721967,54.624663
cuda,swin_base_patch4_window7_224,64,42.348148,36.549668,34.225529,20.392390,4.845002,34.679138,12.538499,6.330288,0.612521,19.951208,37.264255,43.773852
cuda,swsl_resnext101_32x16d,32,32.897749,28.859332,26.374552,12.937774,4.842553,14.601161,5.163418,2.720973,0.437461,7.063408,10.988583,18.551275
cuda,tf_efficientnet_b0,128,27.176911,23.661421,21.186312,12.951673,3.740382,17.469350,4.891985,2.721740,0.274487,64.955723,110.426105,76.295446
cuda,tf_mixnet_l,128,36.484059,29.870644,27.157121,15.992945,4.153132,21.919910,6.495235,3.768230,0.472445,62.782576,99.135296,76.982249
cuda,tinynet_a,128,29.848429,25.872636,23.377162,13.956038,3.963694,18.295913,5.760864,2.745409,0.339616,66.111697,109.421653,78.303156
cuda,tnt_s_patch16_224,128,31.508569,27.114915,24.652899,12.408154,3.589053,18.818277,6.444961,3.237232,0.620185,7.654969,12.751145,21.866254
cuda,twins_pcpvt_base,64,41.039412,34.830673,32.340057,17.251021,5.091177,27.477305,10.503788,4.655425,1.021762,35.428402,58.403585,56.131343
