dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,1.847390,0.000151
cuda,AlbertForQuestionAnswering,4,1.875685,0.000156
cuda,AllenaiLongformerBase,4,7.068710,0.000676
cuda,BartForCausalLM,4,3.110713,0.000166
cuda,BartForConditionalGeneration,2,7.305613,0.000414
cuda,BertForMaskedLM,16,3.468893,0.000144
cuda,BertForQuestionAnswering,16,3.442910,0.000167
cuda,BlenderbotForCausalLM,4,6.238820,0.000301
cuda,BlenderbotSmallForCausalLM,64,2.187842,0.000140
cuda,BlenderbotSmallForConditionalGeneration,64,4.948067,0.000277
cuda,CamemBert,16,3.532142,0.000150
cuda,DebertaForMaskedLM,4,5.677696,0.002331
cuda,DebertaForQuestionAnswering,8,5.417787,0.002347
cuda,DebertaV2ForMaskedLM,1,10.902333,0.004406
cuda,DebertaV2ForQuestionAnswering,2,10.473344,0.004050
cuda,DistilBertForMaskedLM,128,1.656816,0.000099
cuda,DistilBertForQuestionAnswering,256,1.659177,0.000119
cuda,DistillGPT2,16,1.752649,0.000161
cuda,ElectraForCausalLM,32,3.453899,0.000146
cuda,ElectraForQuestionAnswering,64,3.396794,0.000148
cuda,GPT2ForSequenceClassification,4,3.205204,0.000245
cuda,GoogleFnet,16,1.961599,0.000104
cuda,LayoutLMForMaskedLM,16,3.773194,0.000151
cuda,LayoutLMForSequenceClassification,16,3.684824,0.000161
cuda,M2M100ForConditionalGeneration,16,7.472378,0.000401
cuda,MBartForCausalLM,4,3.095783,0.000168
cuda,MBartForConditionalGeneration,2,7.548945,0.000453
cuda,MT5ForConditionalGeneration,16,5.798200,0.000370
cuda,MegatronBertForCausalLM,4,7.277655,0.000258
cuda,MegatronBertForQuestionAnswering,8,7.162644,0.000249
cuda,MobileBertForMaskedLM,64,14.963697,0.000624
cuda,MobileBertForQuestionAnswering,128,15.122030,0.000580
cuda,OPTForCausalLM,2,2.835654,0.000212
cuda,PLBartForCausalLM,8,1.778289,0.000103
cuda,PLBartForConditionalGeneration,4,3.748168,0.000217
cuda,PegasusForCausalLM,32,3.158020,0.000204
cuda,PegasusForConditionalGeneration,32,4.552974,0.000373
cuda,RobertaForCausalLM,16,3.452622,0.000151
cuda,RobertaForQuestionAnswering,16,3.387303,0.000149
cuda,Speech2Text2ForCausalLM,256,1.743278,0.000120
cuda,T5ForConditionalGeneration,4,3.942951,0.000268
cuda,T5Small,4,4.133154,0.000261
cuda,TrOCRForCausalLM,32,3.157318,0.000195
cuda,XGLMForCausalLM,8,5.789159,0.000298
cuda,XLNetLMHeadModel,8,7.116503,0.000374
cuda,YituTechConvBert,16,4.930672,0.000218
