dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,adv_inception_v3,128,9.834843,5.760985,5.742847
cuda,beit_base_patch16_224,64,5.969517,3.378769,3.363767
cuda,botnet26t_256,128,4.759535,2.588844,2.573962
cuda,cait_m36_384,4,21.051546,12.717748,12.695678
cuda,coat_lite_mini,128,5.642367,3.422520,3.407928
cuda,convit_base,64,6.505675,4.011811,3.996835
cuda,convmixer_768_32,32,5.528005,4.048790,4.031354
cuda,convnext_base,64,8.507907,3.995993,3.979470
cuda,crossvit_9_240,128,9.424510,5.630777,5.614028
cuda,cspdarknet53,64,8.248206,4.089748,4.073103
cuda,deit_base_distilled_patch16_224,64,4.855243,2.915777,2.900961
cuda,dla102,128,10.870420,6.400959,6.380949
cuda,dm_nfnet_f0,128,8.731395,4.370874,4.355027
cuda,dpn107,32,15.467268,8.148139,8.126748
cuda,eca_botnext26ts_256,128,5.339281,3.023941,3.008788
cuda,ese_vovnet19b_dw,128,3.499389,1.750611,1.735881
cuda,fbnetc_100,128,7.303198,3.637486,3.619806
cuda,fbnetv3_b,128,12.584809,6.633135,6.613718
cuda,gernet_l,128,7.053699,3.427502,3.411456
cuda,ghostnet_100,128,11.713956,6.316611,6.291001
cuda,gluon_inception_v3,128,9.865925,5.738974,5.721376
cuda,gluon_xception65,32,12.701246,7.647859,7.626798
cuda,gmixer_24_224,128,8.548056,5.159183,5.142573
cuda,gmlp_s16_224,128,8.213134,4.494416,4.478289
cuda,hrnet_w18,128,30.707625,21.675624,21.637373
cuda,inception_v3,128,9.730183,5.682829,5.665500
cuda,jx_nest_base,32,10.786654,6.190861,6.173527
cuda,lcnet_050,128,3.682605,2.057200,2.042633
cuda,mixer_b16_224,128,3.893800,2.196301,2.181939
cuda,mixnet_l,128,12.208874,5.994223,5.976600
cuda,mnasnet_100,128,5.706853,2.996686,2.980879
cuda,mobilenetv2_100,128,5.906119,3.163949,3.147331
cuda,mobilenetv3_large_100,128,6.258207,3.300312,3.283975
cuda,mobilevit_s,64,8.104690,4.515859,4.493186
cuda,nfnet_l0,128,8.137860,4.571776,4.555744
cuda,pit_b_224,64,5.683328,3.309988,3.294466
cuda,pnasnet5large,16,22.099803,14.371014,14.343096
cuda,poolformer_m36,64,10.113696,4.914956,4.897130
cuda,regnety_002,128,6.455279,3.044204,3.028419
cuda,repvgg_a2,128,6.868463,3.376766,3.360860
cuda,res2net101_26w_4s,64,18.841826,12.090438,12.067796
cuda,res2net50_14w_8s,128,17.496256,11.443890,11.422629
cuda,res2next50,128,9.357855,6.059280,6.040892
cuda,resmlp_12_224,128,3.564981,1.872483,1.857626
cuda,resnest101e,64,17.969893,10.679975,10.657598
cuda,rexnet_100,128,8.518253,4.562744,4.546037
cuda,sebotnet33ts_256,64,6.975677,3.852520,3.836421
cuda,selecsls42b,128,4.113413,2.539664,2.523576
cuda,spnasnet_100,128,7.211132,3.579568,3.563572
cuda,swin_base_patch4_window7_224,64,14.443815,8.390808,8.371781
cuda,swsl_resnext101_32x16d,32,10.252385,6.103749,6.083769
cuda,tf_efficientnet_b0,128,7.682411,4.153091,4.136897
cuda,tf_mixnet_l,128,13.023060,6.368556,6.349161
cuda,tinynet_a,128,8.862353,4.849617,4.831928
cuda,tnt_s_patch16_224,128,11.587736,7.213967,7.196847
cuda,twins_pcpvt_base,64,15.627421,9.158773,9.139518
cuda,visformer_small,128,4.677442,2.816655,2.800550
cuda,vit_base_patch16_224,64,4.840499,2.895412,2.880627
cuda,volo_d1_224,64,8.778150,5.381607,5.365014
cuda,xcit_large_24_p8_224,5,19.775012,11.991796,11.970041
