dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,BERT_pytorch,16,0.8887,65.2025,8.2040,0.8854,2.9107,3.2876,538,1,5,4
cuda,Background_Matting,4,0.1873,977.2262,9.3081,0.8166,11.5230,14.1103,183,1,5,4
cuda,LearningToPaint,96,0.8547,16.0130,2.1322,0.7184,0.9495,1.3218,71,1,5,4
cuda,Super_SloMo,6,0.2459,482.6415,8.0156,0.9035,6.3301,7.0063,374,1,5,4
cuda,alexnet,128,0.9967,12.3154,0.5051,0.8770,1.6092,1.8349,22,1,5,4
cuda,attention_is_all_you_need_pytorch,256,0.9712,74.3126,7.8744,0.9238,4.7293,5.1195,548,1,5,4
cuda,dcgan,32,0.7711,2.3356,0.5023,0.8428,0.0788,0.0935,13,1,5,4
cuda,demucs,4,1.0001,75.0608,1.2529,0.9982,5.1808,5.1902,83,4,7,5
cuda,densenet121,4,0.7291,68.4538,13.9459,0.7745,0.6309,0.8147,431,1,5,4
cuda,dlrm,1024,0.9349,3.8883,0.6022,0.9945,4.3721,4.3964,36,1,4,3
cuda,drq,1,0.7442,3.1211,0.6871,0.9800,0.0588,0.0600,30,2,4,3
cuda,fastNLP_Bert,6,0.9753,60.8688,7.6390,0.9109,5.3672,5.8924,445,6,9,6
cuda,functorch_dp_cifar10,64,1.0296,7.6681,1.6241,0.9209,0.1866,0.2026,69,1,5,4
cuda,gat,0,0.0000
cuda,gcn,0,0.0000
cuda,hf_Albert,8,0.9976,75.1337,5.6458,0.9487,6.5757,6.9312,436,1,4,3
cuda,hf_Bart,4,0.9335,58.6675,8.9233,0.8672,5.7607,6.6426,642,1,4,3
cuda,hf_Bert,4,0.9981,39.0785,7.4018,0.8920,4.1537,4.6563,367,1,4,3
cuda,hf_Bert_large,4,0.9853,93.2742,14.8744,0.8872,9.5187,10.7288,715,1,4,3
cuda,hf_BigBird,2,0.8124,235.7994,31.1839,0.9851,6.1191,6.2116,2905,64,60,8
cuda,hf_DistilBert,8,0.9492,41.1223,3.5927,0.8990,4.3259,4.8121,203,1,4,3
cuda,hf_GPT2,4,0.9746,51.2713,6.9831,0.8882,5.7904,6.5194,635,1,4,3
cuda,hf_GPT2_large,4,0.9772,245.5506,21.7641,0.8611,26.2394,30.4707,1883,1,4,3
cuda,hf_Longformer,2,0.6469,215.4616,26.3633,0.9645,5.5763,5.7817,1735,4,7,4
cuda,hf_Reformer,4,0.9915,82.5426,4.8482,0.7855,1.5092,1.9213,490,45,98,10
