dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,BERT_pytorch,16,3.280228,0.000226
cuda,Background_Matting,4,2.044295,0.000095
cuda,LearningToPaint,96,0.896097,0.000061
cuda,Super_SloMo,6,2.065085,0.000169
cuda,alexnet,128,0.302988,0.000045
cuda,attention_is_all_you_need_pytorch,256,2.926833,0.000183
cuda,dcgan,32,0.280846,0.000037
cuda,demucs,4,0.816204,0.000140
cuda,densenet121,4,5.084709,0.000162
cuda,dlrm,1024,0.300082,0.000061
cuda,drq,1,0.450801,0.000072
cuda,fastNLP_Bert,6,3.438791,0.000299
cuda,functorch_dp_cifar10,64,0.718039,0.000058
cuda,hf_Albert,8,1.887976,0.000174
cuda,hf_Bart,4,3.852321,0.000244
cuda,hf_Bert,4,3.468342,0.000163
cuda,hf_Bert_large,4,6.940297,0.000236
cuda,hf_BigBird,2,10.204157,0.002565
cuda,hf_DistilBert,8,1.500471,0.000134
cuda,hf_GPT2,4,3.232908,0.000258
cuda,hf_GPT2_large,4,10.328640,0.000710
cuda,hf_Longformer,2,7.196704,0.000694
cuda,hf_Reformer,4,3.354034,0.001240
cuda,hf_T5,8,4.072529,0.000299
cuda,hf_T5_large,2,20.118779,0.001140
cuda,lennard_jones,1000,0.246407,0.000038
cuda,mnasnet1_0,32,1.889352,0.000099
cuda,mobilenet_v2,96,1.930806,0.000092
cuda,mobilenet_v2_quantized_qat,96,2.899244,0.000104
cuda,mobilenet_v3_large,32,2.209091,0.000134
cuda,moco,32,32.192205,0.706477
cuda,nvidia_deeprecommender,256,0.303721,0.000041
cuda,phlippe_densenet,128,2.096809,0.000099
cuda,phlippe_resnet,128,0.848280,0.000072
cuda,pytorch_CycleGAN_and_pix2pix,1,0.777020,0.000080
cuda,pytorch_stargan,16,0.806545,0.000068
cuda,pytorch_struct,200,0.440306,0.000048
cuda,pytorch_unet,1,1.056350,0.000082
cuda,resnet152,32,5.814902,0.000200
cuda,resnet18,16,0.855854,0.000059
cuda,resnet50,32,1.958199,0.000098
cuda,resnet50_quantized_qat,32,2.526256,0.000095
cuda,resnext50_32x4d,8,1.962593,0.000086
cuda,shufflenet_v2_x1_0,128,2.127149,0.000112
cuda,soft_actor_critic,256,0.298419,0.000070
cuda,speech_transformer,32,3.712653,0.000483
cuda,squeezenet1_1,32,0.602540,0.000055
cuda,timm_efficientnet,32,3.331517,0.000349
cuda,timm_nfnet,128,4.335080,0.000316
cuda,timm_regnet,32,4.590669,0.000445
cuda,timm_resnest,32,1.175249,0.000094
cuda,timm_vision_transformer,32,1.949697,0.000178
cuda,timm_vovnet,32,2.610516,0.000257
cuda,tts_angular,64,0.263372,0.000033
cuda,vgg16,64,0.428411,0.000055
cuda,yolov3,16,3.401088,0.000132
