dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,AlbertForMaskedLM,4,1.2518,307.3317,33.2815,0.7597,17.1890,22.6252,439,1,4,3
cuda,AlbertForQuestionAnswering,4,1.2564,304.1119,29.5186,0.7772,16.7994,21.6150,439,1,4,3
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.1474,108.4783,31.2453,0.8345,11.9283,14.2939,482,1,4,3
cuda,BartForConditionalGeneration,2,1.1025,134.9661,60.6442,0.8137,13.7366,16.8819,1258,1,4,3
cuda,BertForMaskedLM,16,1.1808,114.0291,32.8496,0.9248,15.4503,16.7061,370,1,4,3
cuda,BertForQuestionAnswering,16,1.2761,87.2548,34.5855,0.9941,11.5224,11.5911,377,1,4,3
cuda,BlenderbotForCausalLM,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.0015,64.6368,25.2977,0.7233,9.8731,13.6495,327,1,4,3
cuda,BlenderbotSmallForConditionalGeneration,64,1.0767,111.0614,46.4004,0.8181,14.2441,17.4116,840,1,4,3
cuda,CamemBert,16,1.1803,115.0682,33.0284,0.9205,15.6524,17.0049,377,1,4,3
cuda,DebertaForMaskedLM,4,0.9718,62.2761,82.8089,0.5668,5.9448,10.4875,725,91,147,8
cuda,DebertaForQuestionAnswering,8,1.1621,70.8097,80.8999,0.4806,7.5693,15.7482,732,91,147,8
cuda,DebertaV2ForMaskedLM,1,0.8165,108.7789,124.1047,0.5500,12.4135,22.5704,930,175,270,8
cuda,DebertaV2ForQuestionAnswering,2,0.8428,125.4613,124.8359,0.4548,12.3927,27.2484,937,175,270,8
cuda,DistilBertForMaskedLM,128,1.0309,118.7788,29.1614,0.7997,15.0926,18.8717,206,1,4,3
cuda,DistilBertForQuestionAnswering,256,1.1519,125.5109,31.9538,0.9362,13.8149,14.7568,214,1,4,3
cuda,DistillGPT2,16,1.3803,87.3604,26.7668,0.8492,14.7986,17.4260,330,1,4,3
cuda,ElectraForCausalLM,32,1.4045,75.5694,44.1347,0.8114,15.1264,18.6423,375,1,4,3
cuda,ElectraForQuestionAnswering,64,1.4384,86.9845,36.9241,1.0201,14.2891,14.0078,378,1,4,3
cuda,GPT2ForSequenceClassification,4,1.6635,61.7439,31.2715,1.0169,11.3622,11.1732,644,1,4,3
cuda,GoogleFnet,16,1.5330,66.3892,28.2820,1.0394,12.1376,11.6779,232,1,4,3
cuda,LayoutLMForMaskedLM,16,1.1902,115.1917,34.1933,0.9249,15.4801,16.7364,396,1,4,3
cuda,LayoutLMForSequenceClassification,16,1.2984,87.7828,41.0954,0.9940,11.5557,11.6257,394,1,4,3
cuda,M2M100ForConditionalGeneration,16,1.0777,111.4514,114.9370,0.7498,12.6466,16.8658,1271,1,4,3
cuda,MBartForCausalLM,4,1.1379,108.8975,33.5047,0.8347,11.9452,14.3107,482,1,4,3
cuda,MBartForConditionalGeneration,2,1.1026,135.1636,63.5080,0.8239,13.7535,16.6929,1263,1,4,3
cuda,MT5ForConditionalGeneration,16,1.5441,57.1264,123.8810,0.7921,13.0997,16.5375,1173,1,4,3
cuda,MegatronBertForCausalLM,4,1.1624,87.6405,54.4358,0.8374,10.6300,12.6940,721,1,4,3
cuda,MegatronBertForQuestionAnswering,8,1.2116,142.8511,53.0003,0.9150,16.7231,18.2767,724,1,4,3
cuda,MobileBertForMaskedLM,64,1.6679,84.6284,119.3780,0.5643,9.4875,16.8135,1447,1,3,2
cuda,MobileBertForQuestionAnswering,128,1.3527,103.7392,112.1344,0.4677,10.5072,22.4664,1451,1,3,2
cuda,OPTForCausalLM,2,1.8235,94.1556,31.2182,1.0142,15.8984,15.6761,534,1,4,3
cuda,PLBartForCausalLM,8,1.2496,96.4965,22.2996,0.8267,15.3250,18.5366,254,1,4,3
cuda,PLBartForConditionalGeneration,4,1.2219,98.7992,40.9550,0.9018,15.6113,17.3110,658,1,4,3
cuda,PegasusForCausalLM,32,1.0055,85.1933,33.6802,0.7939,9.1097,11.4752,481,1,4,3
cuda,PegasusForConditionalGeneration,32,1.0314,167.5061,60.9839,0.8166,15.7523,19.2892,1248,1,3,2
cuda,RobertaForCausalLM,16,1.2587,113.6035,32.5778,0.9247,15.4441,16.7020,381,1,4,3
cuda,RobertaForQuestionAnswering,16,1.2802,87.0916,31.7734,0.9941,11.5225,11.5912,384,1,4,3
cuda,Speech2Text2ForCausalLM,256,1.1359,56.2359,24.1303,0.7096,9.1300,12.8663,263,1,4,3
cuda,T5ForConditionalGeneration,4,1.2821,83.0722,46.9398,0.9202,10.9163,11.8633,798,1,4,3
cuda,T5Small,4,1.2630,82.9272,46.6220,0.9202,10.9163,11.8633,798,1,4,3
cuda,TrOCRForCausalLM,32,1.0351,162.3378,30.0623,0.7827,16.9658,21.6773,481,1,4,3
cuda,XGLMForCausalLM,8,1.2991,68.9285,108.6193,0.7095,11.0691,15.6007,1001,1,4,3
cuda,XLNetLMHeadModel,8,1.6437,229.6808,83.1857,1.0737,20.6621,19.2436,764,1,6,4
cuda,YituTechConvBert,16,1.1989,129.5136,56.2133,0.8860,14.4224,16.2786,634,1,4,3
