dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,17.999631,16.149837,13.908310,7.231352,2.039462,11.858360,2.913816,1.448542,0.142827,6.807060,8.749995
cuda,AlbertForQuestionAnswering,4,17.829160,15.980688,13.753827,7.200303,1.781214,12.054022,3.106598,1.429169,0.138933,3.262517,8.695686
cuda,BartForCausalLM,4,21.147496,17.722488,15.448415,8.127565,2.101049,12.222513,2.572836,1.564392,0.252082,1.550896,8.711927
cuda,BartForConditionalGeneration,2,43.631963,36.279941,33.402614,16.571191,4.796365,21.685488,7.773305,3.892133,1.026561,0.444180,15.726468
cuda,BertForMaskedLM,16,21.837893,18.414417,16.194254,8.539804,1.941159,12.607382,3.390127,1.629490,0.264311,2.638837,8.474736
cuda,BertForQuestionAnswering,16,22.204786,18.793730,16.604332,9.026166,1.939442,13.036507,3.425715,1.625489,0.258345,2.257214,8.404329
cuda,BlenderbotForCausalLM,4,32.351021,26.250550,23.974134,11.031538,3.950917,17.092834,5.603722,3.572530,0.659900,8.648840,14.534736
cuda,BlenderbotSmallForCausalLM,64,14.908406,12.832428,10.194483,4.925118,1.237720,8.509422,2.046811,1.089236,0.149017,2.897049,6.379431
cuda,BlenderbotSmallForConditionalGeneration,64,31.653958,26.821897,23.542402,12.008730,3.268976,16.952879,5.185271,2.661048,0.557439,2.315058,12.135422
cuda,CamemBert,16,21.726706,18.270489,16.126962,8.537266,1.947240,12.079940,3.436215,1.628794,0.262534,1.259760,7.943138
cuda,DebertaForMaskedLM,4,35.357721,29.343408,26.274338,19.628397,1.877354,27.120012,3.365608,2.151946,0.254593,3.852584,12.776128
cuda,DebertaForQuestionAnswering,8,33.207517,27.558695,25.161268,18.344576,1.844367,26.395811,3.289051,2.116725,0.252100,3.538285,13.250905
cuda,DebertaV2ForMaskedLM,1,42.789191,31.599792,29.311693,17.583122,2.823384,21.897522,4.394052,2.451214,0.481854,1.393631,12.771937
cuda,DebertaV2ForQuestionAnswering,2,42.506736,31.626070,29.393577,17.205650,2.856027,23.272759,5.466453,3.147769,0.499279,0.513281,14.791644
cuda,DistilBertForMaskedLM,128,17.222074,15.671495,12.265657,7.857639,1.047543,11.815926,1.817789,0.907279,0.110343,8.869766,6.297390
cuda,DistilBertForQuestionAnswering,256,17.465431,15.922892,12.459595,8.046290,1.052384,12.562679,2.319492,0.899976,0.107151,10.007865,6.895642
cuda,DistillGPT2,16,16.843622,15.213651,11.789665,7.614370,1.107870,11.980821,1.897646,1.111891,0.098633,4.018098,6.637585
cuda,ElectraForCausalLM,32,24.261327,20.765483,17.496313,9.821256,2.045589,18.752927,3.667318,1.713380,0.267489,8.037775,13.453455
cuda,ElectraForQuestionAnswering,64,23.651239,20.201779,16.851067,9.259597,1.978244,18.313727,3.460286,1.632896,0.268330,2.675192,13.469440
cuda,GPT2ForSequenceClassification,4,23.189843,19.983171,16.617589,9.607723,2.034406,11.870432,3.094899,1.638942,0.225026,1.483011,6.543396
cuda,GoogleFnet,16,14.361540,12.390318,10.173932,5.885206,1.444251,9.640693,1.942669,0.967196,0.100208,6.288639,6.684204
cuda,LayoutLMForMaskedLM,16,22.448798,18.714160,16.546123,8.857060,1.978452,13.222625,3.486350,1.669600,0.269948,2.604477,8.844197
cuda,LayoutLMForSequenceClassification,16,23.894099,20.133332,17.193332,9.089675,2.013988,15.255156,4.405795,1.919458,0.272872,6.439433,10.745780
cuda,M2M100ForConditionalGeneration,16,46.736546,38.396592,35.714157,17.345128,4.680325,25.186502,8.892756,4.264773,1.091363,49.776120,19.162988
cuda,MBartForCausalLM,4,23.799148,20.257342,17.951717,10.523382,1.886062,14.382513,2.695656,1.649623,0.248872,1.413314,8.559273
cuda,MBartForConditionalGeneration,2,46.250039,38.836395,36.147424,19.064244,5.046210,24.454895,8.346677,4.093559,1.036026,0.388076,16.292289
cuda,MT5ForConditionalGeneration,16,35.293307,29.390942,27.119403,14.070730,4.123210,19.309048,5.363177,2.362446,0.452369,73.438893,13.788540
cuda,MegatronBertForCausalLM,4,37.482520,29.900077,27.711158,14.081116,4.246349,18.650858,6.630527,3.542674,0.691025,3.100082,13.572619
cuda,MegatronBertForQuestionAnswering,8,36.756966,29.807744,27.622845,14.202449,4.197018,19.355048,6.467083,3.234035,0.686985,2.098982,14.055751
cuda,MobileBertForMaskedLM,64,54.601460,39.624624,37.278259,15.067031,5.675271,26.800772,9.893643,5.802969,2.307733,35.026986,26.548393
cuda,MobileBertForQuestionAnswering,128,54.678883,39.634183,37.271164,14.926629,5.240563,27.733322,9.428041,6.571542,2.369821,29.508295,27.030486
cuda,OPTForCausalLM,2,22.169958,19.069401,16.014731,8.883450,2.424250,12.822725,3.193301,1.731749,0.253226,1.876695,8.726067
cuda,PLBartForCausalLM,8,15.627137,13.627110,10.965568,6.537311,1.025061,10.111427,1.694797,0.857786,0.109808,1.300950,5.865462
cuda,PLBartForConditionalGeneration,4,28.440512,24.186326,21.579365,11.973045,2.861319,16.980047,4.005204,2.164764,0.383557,1.704496,11.183283
cuda,PegasusForCausalLM,32,23.535362,19.937511,17.548617,9.926766,2.128573,13.852168,2.687150,1.641292,0.248626,2.553694,8.618956
cuda,PegasusForConditionalGeneration,32,42.737371,38.215840,35.498188,18.887191,4.493205,23.925432,8.027426,4.045127,1.020308,2.444285,16.174266
cuda,RobertaForCausalLM,16,21.832662,18.397167,16.277006,8.701554,1.966903,11.845751,3.500654,1.643948,0.264184,1.657152,7.588774
cuda,RobertaForQuestionAnswering,16,23.393419,19.840027,16.953200,8.939848,1.955123,11.723179,3.448062,1.628626,0.263217,0.931198,7.263218
cuda,Speech2Text2ForCausalLM,256,14.125470,12.463311,8.925253,4.743567,0.924560,8.902797,1.620934,0.831439,0.107315,3.229182,6.250725
cuda,T5ForConditionalGeneration,4,26.097188,22.106212,19.894610,10.565432,2.436953,13.939717,3.843757,1.710335,0.287476,9.010839,9.459737
cuda,T5Small,4,26.164132,22.230933,20.019519,10.719049,2.421025,14.028811,3.799260,1.693704,0.286221,8.815876,9.320241
cuda,TrOCRForCausalLM,32,20.788693,17.360229,15.328672,8.030199,2.056325,11.813900,2.586592,1.558430,0.252359,1.160384,8.355121
cuda,XGLMForCausalLM,8,35.981055,29.772650,27.554284,13.564508,4.018852,19.948232,6.941081,3.373364,0.722400,56.292707,15.671017
cuda,XLNetLMHeadModel,8,55.533626,48.554610,46.136460,25.176929,5.279743,29.271739,14.775635,3.963711,0.837663,11.297604,16.729519
cuda,YituTechConvBert,16,29.132508,24.393904,22.109543,11.275632,3.679266,17.734693,5.368292,2.570275,0.452650,13.349103,13.616256
