dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,26.400171,23.271902,19.961214,11.696116,2.544576,16.149852,4.352215,1.909022,0.255634,24.731082,10.249174
cuda,Background_Matting,4,22.963874,20.878984,17.330791,10.107733,2.862618,16.004471,5.360943,2.833073,0.201776,26.614690,11.244590
cuda,LearningToPaint,96,14.745351,13.848780,9.949872,6.267204,1.336563,9.515585,1.104761,0.679044,0.064203,23.303520,5.600617
cuda,Super_SloMo,6,21.751575,19.696012,17.406379,10.506359,3.139258,13.660873,5.033308,2.459225,0.119004,8.132052,8.049059
cuda,alexnet,128,7.271755,6.969177,3.796160,2.168881,0.246846,5.696370,0.731897,0.288022,0.012179,3.896654,4.470347
cuda,attention_is_all_you_need_pytorch,256,26.530832,23.709506,20.587090,11.530995,2.316743,15.902782,4.451666,2.007579,0.326756,31.167162,9.554156
cuda,dcgan,32,5.931604,5.645832,3.410918,1.679045,0.193475,2.656551,0.172888,0.101525,0.010504,1.345096
cuda,demucs,4,13.502839,12.686230,9.822573,8.599692,0.555776,12.475302,1.194539,0.551970,0.032145,8.524614,5.488737
cuda,densenet121,4,51.547255,46.629085,43.020944,25.848895,6.913208,33.451030,13.113920,5.358062,0.650248,52.326351,22.162223
cuda,dlrm,1024,5.529197,5.226417,3.175425,1.435048,0.169918,2.760688,0.341551,0.136558,0.014194,1.680489
cuda,drq,1,8.065391,7.597635,4.591671,3.039557,0.118731,4.951854,0.346601,0.073863,0.012392,2.177700
cuda,fastNLP_Bert,6,28.057824,24.770731,21.507367,14.587193,2.018058,18.330906,3.861418,1.785555,0.268472,6.559866,9.175426
cuda,functorch_dp_cifar10,64,12.049431,11.127623,8.969987,5.201398,1.304994,10.332669,2.321512,0.860420,0.052613,33.782483,7.516640
cuda,hf_Albert,8,17.649304,15.783886,13.662083,6.933996,1.778444,10.478088,2.916197,1.437471,0.143938,9.068348,7.405907
cuda,hf_Bart,4,27.685235,23.671193,21.541034,11.634109,2.844455,16.296057,4.020448,2.132082,0.377916,3.116123,10.730704
cuda,hf_Bert,4,21.156612,17.898471,15.640604,8.368788,1.922320,11.734447,2.858774,1.607442,0.273559,3.062793,8.157599
cuda,hf_Bert_large,4,35.812570,28.957974,26.784913,13.180001,4.089504,18.377527,6.053691,3.103812,0.729499,3.086740,14.027830
cuda,hf_BigBird,2,74.655596,64.156701,61.547701,32.987411,9.661798,50.040176,21.616789,10.829155,0.557740,7.814925,35.145521
cuda,hf_DistilBert,8,14.245563,12.751774,10.614736,6.231639,1.222399,9.259912,1.548089,0.877090,0.107940,5.385174,5.470388
cuda,hf_GPT2,4,23.176036,20.085294,17.351429,10.320902,2.013418,12.823608,3.596435,1.625199,0.230873,7.875307,6.831164
cuda,hf_GPT2_large,4,53.455940,43.290086,40.881888,22.846126,6.214236,28.296825,11.363435,4.807349,1.205433,14.526861,18.183984
cuda,hf_Reformer,4,26.417447,22.746319,20.520694,17.361140,0.941517,19.984935,1.261499,0.705400,0.062815,5.425217,4.562025
cuda,hf_T5,8,26.054124,22.043686,19.800659,10.531218,2.664788,14.231924,3.690142,1.667769,0.285362,6.510851,9.390759
cuda,hf_T5_large,2,91.042413,71.207047,68.518585,34.737709,9.894798,44.406189,18.767555,6.380407,2.414880,25.933271,31.762688
cuda,lennard_jones,1000,5.198356,4.951754,2.696990,1.173319,0.031164,2.013055,0.071279,0.037605,0.005936,0.933974
cuda,mnasnet1_0,32,22.711386,20.865460,18.095444,10.965639,2.884794,14.314812,3.362662,1.780975,0.186224,70.108911,8.779276
cuda,mobilenet_v2,96,24.493441,22.576921,19.859056,12.425289,2.902412,15.511247,4.024852,1.936628,0.210609,94.149414,8.688999
cuda,mobilenet_v3_large,32,23.726652,21.663095,18.785295,11.500215,2.860747,15.731309,3.750298,1.940892,0.213158,95.381089,9.950021
cuda,nvidia_deeprecommender,256,5.781637,5.468667,3.077368,1.490864,0.117315,4.284453,0.236566,0.061152,0.008569,3.047561,0.486229
