dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.119794,6.780256,2.806862,9.451145,3.834746,1.303229,0.270058,9.857871,5.578553
cuda,Background_Matting,4,1.338981,4.791659,1.998620,8.161893,4.256174,1.766331,0.186162,5.441697
cuda,LearningToPaint,96,0.576969,2.538910,0.844033,3.312126,0.956136,0.455835,0.065328,1.649287
cuda,Super_SloMo,6,1.379696,6.433762,2.151930,7.404859,3.495883,1.330038,0.094579,3.173944
cuda,alexnet,128,0.101952,1.542318,0.184910,2.222344,0.376497,0.160559,0.011637,0.870119
cuda,attention_is_all_you_need_pytorch,256,1.733450,21.511639,2.979428,24.384159,3.818747,1.441056,0.310071,14.080852,5.958366
cuda,dcgan,32,0.113717,1.912365,0.160523,2.483484,0.158279,0.075368,0.010782,2.437812,0.737677
cuda,demucs,4,0.220345
cuda,densenet121,4,3.391136,13.724241,7.249490,20.457451,12.071905,3.774527,0.569480,14.189216
cuda,dlrm,2048,0.374844,1.077316,0.154280,2.041669,0.340580,0.107799,0.013483,1.125177
cuda,drq,1,0.201269,1.677934,0.120451,2.723581,0.101288,0.050621,0.012033,1.173191
cuda,fastNLP_Bert,6,2.238385,8.681240,2.485769,12.631293,3.613820,1.364743,0.262898,6.014248,6.532739
cuda,functorch_dp_cifar10,64,0.309419,3.391469,1.554886,5.662543,1.912705,0.658171,0.055182,5.647639,3.864314
cuda,hf_Albert,8,1.609540,3.069580,2.314268,6.434124,2.587795,1.008611,0.144245,5.756820,3.845928
cuda,hf_Bart,4,2.303620,9.791398,3.853459,13.535313,4.615508,1.735571,0.377133,4.193356,7.719963
cuda,hf_Bert,4,2.046451,6.597798,3.094030,8.766823,2.856894,1.233588,0.250658,5.353627,1.795821
cuda,hf_BigBird,2,9.935561,9.535111,1.989233,12.664255,2.263148,0.963634,0.193984,5.217707,0.339019
cuda,hf_DistilBert,8,0.847952,3.190786,1.449805,5.082888,1.509603,0.667426,0.111961,3.389540,2.756830
cuda,hf_GPT2,4,2.048785,4.648038,2.007727,6.807977,2.804799,1.153163,0.214932,4.247670,2.099191
cuda,hf_GPT2_large,4,7.105336,12.519935,7.858325,17.194681,9.529422,3.318726,1.037900,12.768898,1.300124
cuda,hf_Reformer,4,2.195438,7.552831,0.693022,8.342932,1.089868,0.531312,0.050351,3.387110,1.526309
cuda,hf_T5,8,3.003753,6.848007,2.597910,11.576278,4.116429,1.287987,0.292092,5.775071,7.436071
cuda,hf_T5_large,2,16.545867,26.029306,18.469478,37.227671,21.561605,5.194817,2.457226,24.210430,31.816835
cuda,lennard_jones,1000,0.067627,0.928851,0.057667,1.486532,0.041456,0.028375,0.005465,0.618929
cuda,mnasnet1_0,32,1.325564,5.409795,2.414068,6.985085,2.733721,1.284711,0.188509,4.294428,2.584977
cuda,mobilenet_v2,96,1.382355,6.338268,2.428093,7.765772,3.660290,1.399812,0.214793,4.104671
cuda,mobilenet_v2_quantized_qat,96,2.332501,9.931388,5.149063,13.074765,6.030410,2.521112,0.565058,8.446415
cuda,mobilenet_v3_large,32,1.413413,6.048248,2.749216,8.348523,3.634000,1.411186,0.217975,5.129382,5.718896
cuda,nvidia_deeprecommender,256,0.148214,1.050787,0.106153,2.127511,0.088256,0.045487,0.008178,1.188202,0.393897
cuda,pytorch_CycleGAN_and_pix2pix,1,0.513610,2.297302,0.929761,4.353104,1.744891,0.595670,0.062380,3.022819
cuda,pytorch_stargan,16,0.551828,2.078069,0.718515,3.457764,0.850815,0.285898,0.042088,2.128447,19.028367
cuda,pytorch_struct,200,0.200213,1.166199,0.140660,2.457960,0.169880,0.096375,0.019419,1.441344,19.595174
cuda,pytorch_unet,1,0.557532,2.766253,0.791180,4.137080,1.540453,0.709783,0.064095,2.190400
cuda,resnet152,32,4.135935,11.129028,9.469328,12.669443,6.608328,2.642879,0.835305,11.252645,2.594105
cuda,resnet18,16,0.549227,3.093700,0.883159,4.504665,1.475059,0.562312,0.067331,2.323023,2.893818
cuda,resnet50,32,1.391598,4.791043,2.435948,6.216366,2.501827,1.113320,0.182983,4.164747,2.653954
cuda,resnet50_quantized_qat,32,2.216286,7.963774,5.079450,10.705956,5.177874,2.086530,0.496642,7.965911,2.857244
cuda,resnext50_32x4d,8,1.450927,4.193670,2.694991,5.769835,2.121149,1.108778,0.170245,4.355464,2.268124
cuda,shufflenet_v2_x1_0,128,1.567903,5.920863,2.316645,8.336774,3.980705,1.932703,0.265695,4.815355
cuda,soft_actor_critic,256,0.113347,1.459834,0.054766,2.348452,0.049113,0.029550,0.005681,0.947811
cuda,speech_transformer,32,2.529088,10.676383,2.501571,14.955556,3.962437,1.644268,0.305739,6.891843,7.281978
cuda,squeezenet1_1,32,0.238017,1.879921,0.385930,2.572499,0.559580,0.422183,0.030044,1.089128
cuda,tacotron2,64,19.260025,17.411062,3.356318,26.358409,6.524991,3.337768,0.536938,3.953029,12.658383
cuda,timm_efficientdet,1,21.624110,18.569312,14.518836,29.204502,16.112207,4.977642,1.289071,43.629545,25.528857
cuda,timm_efficientnet,32,2.389737,6.209201,3.373627,8.886534,3.874360,1.657444,0.270171,6.154917,2.117933
cuda,timm_nfnet,128,2.638942,10.576756,5.761931,10.940269,6.017606,1.795757,0.298002,6.267041,0.708833
cuda,timm_regnet,32,3.088521,5.445581,3.895575,7.202165,2.985914,1.375567,0.324922,5.766312,2.753986
cuda,timm_resnest,32,0.771160,5.007663,1.331905,7.851338,2.912205,1.373898,0.090430,28.005112,4.215728
cuda,timm_vision_transformer,8,1.124156,4.789730,1.838483,7.764876,2.615198,1.601172,0.188736,17.139105,4.885709
cuda,timm_vision_transformer_large,8,3.628088,12.546837,7.037209,17.077460,9.262510,3.308444,1.049995,12.049593,12.619056
cuda,timm_vovnet,32,1.839928,4.710400,1.716748,7.566612,3.506816,1.311838,0.137118,4.633240,2.711681
cuda,tts_angular,64,0.129664,0.968589,0.045764,1.470073,0.026789,0.014463,0.001543,0.549124
cuda,vgg16,64,0.154798,1.478101,0.254851,2.455281,0.654958,0.221105,0.019234,1.240155
cuda,yolov3,16,3.656892,23.838597,5.022516,344.173914,13.079957,4.987015,0.332842,325.469507
