dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.0929,42.1134,8.8593,0.3503
cuda,Background_Matting,4,0.8677,215.1943,5.0976,0.3596
cuda,LearningToPaint,96,0.8621,18.0522,2.3289,0.3385
cuda,Super_SloMo,6,0.8663,135.6844,4.7039,0.3631
cuda,alexnet,128,0.8028,15.4893,0.5502,0.4163
cuda,attention_is_all_you_need_pytorch,256,0.7558,95.6736,8.9397,0.2962
cuda,dcgan,32,1.2627,2.1257,0.5928,0.4581
cuda,demucs,4,0.9997,77.6806,0.2966,0.9886
cuda,densenet121,4,2.3741,27.8453,15.6345,0.3439
cuda,dlrm,0,0.0000
cuda,drq,1,1.6752,1.7830,0.8567,0.4252
cuda,fastNLP_Bert,6,0.7523,79.2911,8.6825,0.3384
cuda,functorch_dp_cifar10,64,2.0443,5.5113,1.6800,0.4445
cuda,hf_Albert,8,0.7515,99.9826,7.4353,0.2846
cuda,hf_Bart,4,0.7375,74.8379,10.1463,0.3388
cuda,hf_Bert,4,0.7326,53.6255,7.7395,0.3525
cuda,hf_BigBird,2,0.9521,195.0048,25.3005,0.4299
cuda,hf_DistilBert,8,0.6872,56.7846,4.7272,0.3213
cuda,hf_GPT2,4,0.7386,68.3040,7.4283,0.3702
cuda,hf_GPT2_large,0,0.0000
cuda,hf_Longformer,2,0.8098,171.4078,55.8205,0.2945
cuda,hf_Reformer,4,0.9879,84.2938,5.5035,0.5793
cuda,hf_T5,0,0.0000
cuda,hf_T5_large,0,0.0000
cuda,lennard_jones,1000,1.0593,1.0238,0.3836,0.3711
cuda,mnasnet1_0,32,0.8581,33.3723,5.1593,0.3330
cuda,mobilenet_v2,96,0.7314,97.8088,5.7557,0.3062
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.0365,30.5895,5.7224,0.3279
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.5853,14.6015,0.6506,0.4624
cuda,pytorch_CycleGAN_and_pix2pix,1,1.3121,12.6936,2.2666,0.3920
cuda,pytorch_stargan,16,0.9363,25.9596,2.5058,0.4129
cuda,pytorch_struct,200,0.8864,4.2336,1.1619,0.4824
cuda,pytorch_unet,1,0.8466,69.2648,2.1535,0.3441
cuda,resnet152,32,0.7926,113.8394,17.5442,0.3424
cuda,resnet18,16,1.1654,10.3688,2.1234,0.3589
cuda,resnet50,32,0.7612,51.0693,5.4958,0.3368
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,1.2032,22.3391,5.4740,0.3595
cuda,shufflenet_v2_x1_0,128,0.8098,46.1197,6.1929,0.3499
cuda,soft_actor_critic,256,1.0753,1.0884,0.4622,0.4355
cuda,speech_transformer,32,1.5222,31.9414,25.3417,0.2705
cuda,squeezenet1_1,32,1.0631,12.1124,1.0148,0.3373
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,1.8455,75.1521,68.1158,0.2889
cuda,timm_efficientnet,32,0.6929,60.9980,13.5732,0.2635
cuda,timm_nfnet,0,0.0000
cuda,timm_regnet,32,0.7763,126.1496,17.2159,0.3327
cuda,timm_resnest,32,0.8050,39.3436,3.0162,0.3236
cuda,timm_vision_transformer,8,1.5337,15.6484,4.8845,0.3310
cuda,timm_vision_transformer_large,0,0.0000
cuda,timm_vovnet,32,0.7153,54.0397,8.8097,0.3202
cuda,tts_angular,64,0.9995,9.4855,0.3730,0.9829
cuda,vgg16,64,0.8588,123.7838,0.8220,0.3214
cuda,yolov3,16,0.7903,129.5454,9.8330,0.3340
