dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,0.9823,46.1708,96.0506,1.1278
cuda,Background_Matting,4,1.0794,172.8196,66.5103,0.9682
cuda,LearningToPaint,96,0.9794,16.1058,39.0035,0.6268
cuda,Super_SloMo,6,0.9926,118.3344,27.5598,0.9891
cuda,alexnet,128,1.0049,12.3795,3.1065,0.7457
cuda,attention_is_all_you_need_pytorch,256,0.9538,75.4923,130.4515,0.9678
cuda,dcgan,32,0.8040,3.3574,4.3795,0.7634
cuda,demucs,4,0.9996,77.6657,0.2992,0.9886
cuda,densenet121,4,0.7747,83.2850,167.0712,0.8558
cuda,dlrm,0,0.0000
cuda,drq,1,0.7006,4.3297,4.3879,0.8777
cuda,fastNLP_Bert,6,1.1918,49.7967,96.8199,1.2131
cuda,functorch_dp_cifar10,0,0.0000
cuda,hf_Albert,8,1.5532,48.3875,114.7225,1.0621
cuda,hf_Bart,4,0.9081,60.1491,144.6346,1.0866
cuda,hf_Bert,4,0.9002,43.2119,108.6693,1.0016
cuda,hf_BigBird,2,0.9033,203.0990,94.5784,1.1745
cuda,hf_DistilBert,8,0.5254,74.0614,48.7732,1.0216
cuda,hf_GPT2,4,0.4025,125.0170,82.7120,1.1237
cuda,hf_GPT2_large,0,0.0000
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.7337,113.5173,15.9133,0.9862
cuda,hf_T5,8,1.2264,149.2200,88.0503,0.9326
cuda,hf_T5_large,0,0.0000
cuda,lennard_jones,1000,0.6737,1.5855,1.3655,0.9995
cuda,mnasnet1_0,32,0.9104,31.7050,71.9948,0.8259
cuda,mobilenet_v2,96,1.3379,53.4315,98.9400,0.9872
cuda,mobilenet_v2_quantized_qat,96,1.4579,100.9000,182.6628,1.1946
cuda,mobilenet_v3_large,32,0.8734,35.5072,98.9735,0.8098
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9770,8.7627,4.8961,0.5598
cuda,pytorch_CycleGAN_and_pix2pix,1,0.8607,19.5103,32.4929,0.8945
cuda,pytorch_stargan,0,0.0000
cuda,pytorch_struct,200,0.7807,4.8250,4.7574,0.5097
cuda,pytorch_unet,1,1.0904,53.7198,30.3451,0.8497
cuda,resnet152,32,0.9097,100.0840,185.7562,0.8736
cuda,resnet18,16,0.8806,13.8785,29.5814,0.6948
cuda,resnet50,32,0.9644,40.8710,76.9499,0.7968
cuda,resnet50_quantized_qat,32,1.1630,79.8207,169.0541,1.2260
cuda,resnext50_32x4d,8,0.8090,33.4243,66.9706,0.8196
cuda,shufflenet_v2_x1_0,128,0.9048,42.3331,88.1512,0.8683
cuda,soft_actor_critic,256,0.6858,1.4897,1.6098,0.9636
cuda,speech_transformer,32,0.8282,58.4907,150.3390,1.0207
cuda,squeezenet1_1,32,0.8704,14.6956,4.5851,0.9761
cuda,tacotron2,64,0.7552,3621.3749,63.5156,1.0844
cuda,timm_efficientdet,1,0.7712,180.1633,486.8779,1.1375
cuda,timm_efficientnet,32,0.8214,51.7613,105.9398,0.9880
cuda,timm_nfnet,128,1.1339,181.8145,155.8210,0.7594
cuda,timm_regnet,32,1.0945,89.2581,113.1101,0.8784
cuda,timm_resnest,32,1.1661,27.1827,60.3604,0.7921
cuda,timm_vision_transformer,8,0.6534,35.4207,71.2431,1.0652
cuda,timm_vision_transformer_large,0,0.0000
cuda,timm_vovnet,32,0.9025,42.7579,57.2962,0.7737
cuda,tts_angular,64,0.9737,9.4565,1.1235,0.9884
cuda,vgg16,64,0.9980,106.6273,3.1343,0.6640
cuda,yolov3,16,1.1526,89.0427,108.8135,0.8549
