dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AllenaiLongformerBase,1,7.968474
cuda,BartForCausalLM,4,1.804989
cuda,BertForMaskedLM,64,2.219325
cuda,BigBird,1,10.078748
cuda,BlenderbotSmallForCausalLM,64,1.273347
cuda,CamemBert,1,2.184792
cuda,DebertaForMaskedLM,4,6.068994
cuda,DebertaForQuestionAnswering,8,6.155383
cuda,DistilBertForMaskedLM,64,0.973482
cuda,DistilBertForQuestionAnswering,64,1.009410
cuda,DistillGPT2,1,1.114778
cuda,GoogleFnet,1,1.274979
cuda,LayoutLMForSequenceClassification,16,2.544579
cuda,M2M100ForConditionalGeneration,8,4.383600
cuda,MBartForCausalLM,32,1.768472
cuda,MBartForConditionalGeneration,16,4.637858
cuda,MT5ForConditionalGeneration,8,4.610250
cuda,MegatronBertForCausalLM,16,4.463970
cuda,MegatronBertForQuestionAnswering,16,4.449910
cuda,MobileBertForMaskedLM,32,10.655480
cuda,MobileBertForQuestionAnswering,64,10.853039
cuda,OPTForCausalLM,32,1.873978
cuda,PLBartForCausalLM,32,1.039996
cuda,PLBartForConditionalGeneration,16,2.476096
cuda,PegasusForCausalLM,32,1.927433
cuda,PegasusForConditionalGeneration,16,4.327572
cuda,RobertaForCausalLM,64,2.243725
cuda,Speech2Text2ForCausalLM,128,1.069394
cuda,T5ForConditionalGeneration,4,3.246009
cuda,T5Small,1,3.191674
cuda,TrOCRForCausalLM,32,1.806927
cuda,XGLMForCausalLM,8,3.701970
cuda,YituTechConvBert,1,3.242909
