dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,24.515382,21.536462,19.083961,11.582230,7.792461,14.805357,4.101393,1.816084,0.266015,10.073153,24.036404,21.266931
cuda,Background_Matting,4,20.635472,18.616227,15.011439,8.403147,2.415432,15.067915,5.120982,2.735971,0.216453,11.369291,27.070494,20.633059
cuda,LearningToPaint,96,12.538177,11.673011,8.264805,5.614005,1.110869,9.408168,1.107304,0.666583,0.070768,13.312433,25.258247,18.290534
cuda,Super_SloMo,6,20.124970,18.125725,15.144653,8.753764,2.425117,13.918723,4.938195,2.635728,0.128091,8.611795,16.331834,8.310690
cuda,alexnet,128,5.630611,5.336273,2.368914,2.045521,0.685105,5.518972,0.848643,0.281290,0.012264,5.126540,9.294158,4.971117
cuda,attention_is_all_you_need_pytorch,256,25.920128,23.160676,20.312720,12.478402,9.624236,16.436846,4.336912,1.936445,0.348311,14.383527,31.093025,28.166118
cuda,dcgan,32,5.222758,4.945254,1.974237,1.514725,0.306638,2.329489,0.163146,0.096542,0.010966,0.115285,1.250098
cuda,demucs,4,11.203533,10.411534,7.376136,6.621829,0.408768,11.698014,0.899275,0.527092,0.032376,6.426986,9.473147,11.936456
cuda,densenet121,4,46.354605,41.847970,38.739183,21.774773,6.439554,32.657863,12.692312,5.261926,0.672547,30.456131,59.564084,48.265230
cuda,dlrm,1024,4.847532,4.558312,1.895839,1.456094,1.242481,2.447579,0.337101,0.133077,0.015416,0.128464,2.374435
cuda,drq,1,6.995478,6.537497,2.797660,2.426168,0.712713,3.803202,0.115678,0.069923,0.013145,0.406935,2.508709
cuda,fastNLP_Bert,6,25.462474,22.320043,19.563782,13.138736,7.580170,16.324436,3.517020,1.731045,0.281132,0.352414,6.567635,11.286745
cuda,functorch_dp_cifar10,64,10.946328,10.245403,7.312912,4.848977,1.348038,10.295954,1.941351,0.845219,0.057320,27.602226,36.958185,34.465256
cuda,hf_Albert,8,23.614271,21.700602,18.904127,13.473463,7.484236,18.846984,3.140931,1.429676,0.152220,2.567912,9.685119,15.564847
