dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,34.594546,30.827032,28.021906,15.943205,5.069117,24.268036,8.540740,4.815424,0.571893,101.572373,13.736221
cuda,beit_base_patch16_224,64,21.646279,19.144991,15.619084,10.364280,6.052554,14.948153,3.509458,1.762211,0.254013,2.876772,10.781544
cuda,botnet26t_256,128,23.628258,21.449312,18.580250,13.795720,4.132497,19.281877,5.854253,2.410804,0.136233,54.738536,9.753496
cuda,cait_m36_384,4,51.316462,43.349185,40.491584,21.547831,21.755572,31.548554,12.824981,6.747527,1.968012,21.035244,33.142576
cuda,coat_lite_mini,128,24.149182,21.919945,18.963122,13.812060,7.007362,23.873517,6.828043,2.743928,0.221234,39.991900,17.205559
cuda,convit_base,64,23.215274,20.843468,17.750991,11.762644,8.462825,17.130632,4.550850,2.194301,0.277736,9.512042,13.994158
cuda,convmixer_768_32,32,19.178114,17.722076,14.710326,6.270822,3.294047,10.698597,2.842788,1.824846,0.278607,7.959178,3.397158
cuda,convnext_base,64,24.264448,19.907849,16.931998,10.411978,7.710279,19.056068,4.719228,2.484634,0.477606,16.456217,16.555482
cuda,crossvit_9_240,128,29.336928,25.891525,22.877093,14.176501,11.354639,23.020801,6.030288,3.075794,0.416933,34.468430,20.424096
cuda,cspdarknet53,64,26.685903,22.513637,19.572004,10.677792,3.579787,16.750469,4.216897,2.404424,0.339201,58.156947,9.907432
cuda,deit_base_distilled_patch16_224,64,18.948964,16.993436,13.948388,9.162642,5.916722,13.581049,3.007482,1.514483,0.199416,3.590472,10.460330
cuda,dla102,128,35.027999,30.267880,27.325211,13.813738,4.787525,20.872521,7.174815,3.592988,0.565398,42.533749,12.228534
cuda,dm_nfnet_f0,128,24.077111,19.216771,16.261008,8.163719,3.830010,15.950418,4.735461,2.082590,0.272842,29.086095,12.091030
cuda,dpn107,32,42.933868,35.469397,32.198221,16.125222,5.377469,24.736737,7.315104,4.113018,0.564879,30.714433,14.430166
cuda,eca_botnext26ts_256,128,25.404560,23.062034,20.266377,14.893444,4.540372,20.136660,5.947212,2.449490,0.157550,62.331143,9.936694
cuda,eca_halonext26ts,128,29.908067,27.503711,24.684348,19.137698,4.780908,28.396060,11.459812,4.231762,0.167552,67.099661,14.200550
cuda,ese_vovnet19b_dw,128,15.623502,13.864571,11.068974,7.814780,1.707002,13.062004,3.164822,1.475356,0.113780,52.441996,7.049086
cuda,fbnetc_100,128,25.300571,21.985550,19.137082,11.375597,3.248377,17.384793,4.494893,2.347515,0.290827,97.910223,9.482613
cuda,fbnetv3_b,128,37.887603,31.986361,29.237111,15.392851,5.894738,23.158119,7.213897,3.808316,0.651022,105.283354,14.042667
