dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,4,6.509000,4.416966,4.401028
cuda,AlbertForQuestionAnswering,4,6.340196,4.313663,4.299225
cuda,AllenaiLongformerBase,4,28.904483,19.991471,19.820622
cuda,BartForCausalLM,4,7.790673,4.333963,4.317783
cuda,BartForConditionalGeneration,2,18.159936,11.132524,11.114053
cuda,BertForMaskedLM,16,8.908934,4.504187,4.489023
cuda,BertForQuestionAnswering,16,8.699933,4.413541,4.398585
cuda,BlenderbotForCausalLM,4,14.308091,8.113920,8.093560
cuda,BlenderbotSmallForCausalLM,64,5.217058,2.774934,2.759685
cuda,BlenderbotSmallForConditionalGeneration,64,11.991334,7.355794,7.340808
cuda,CamemBert,16,8.669162,4.398238,4.383377
cuda,DebertaForMaskedLM,4,10.647975,5.097425,5.070859
cuda,DebertaForQuestionAnswering,8,10.804149,5.197375,5.170628
cuda,DebertaV2ForMaskedLM,1,18.554063,8.338435,8.298035
cuda,DebertaV2ForQuestionAnswering,2,18.819550,8.471674,8.430592
cuda,DistilBertForMaskedLM,128,3.778422,2.296573,2.282848
cuda,DistilBertForQuestionAnswering,256,3.837995,2.351855,2.337855
cuda,DistillGPT2,16,3.874811,2.253864,2.240427
cuda,ElectraForCausalLM,32,8.863566,4.505027,4.489911
cuda,ElectraForQuestionAnswering,64,8.864477,4.514965,4.499902
cuda,GPT2ForSequenceClassification,4,7.314901,4.169839,4.156199
cuda,GoogleFnet,16,4.261969,2.097407,2.079539
cuda,LayoutLMForMaskedLM,16,8.743048,4.574486,4.559366
cuda,LayoutLMForSequenceClassification,16,8.598673,4.488446,4.473372
cuda,M2M100ForConditionalGeneration,16,17.397425,10.267640,10.247948
cuda,MBartForCausalLM,4,7.563539,4.083020,4.066977
cuda,MBartForConditionalGeneration,2,18.209723,11.182682,11.166921
cuda,MT5ForConditionalGeneration,16,14.989493,8.885728,8.869749
cuda,MegatronBertForCausalLM,4,17.057397,8.751731,8.736241
cuda,MegatronBertForQuestionAnswering,8,17.238052,8.845536,8.829779
cuda,MobileBertForMaskedLM,64,34.728002,17.204399,17.184791
cuda,MobileBertForQuestionAnswering,128,35.071210,17.271557,17.251623
cuda,OPTForCausalLM,2,7.414415,4.271325,4.254041
cuda,PLBartForCausalLM,8,4.312383,2.234660,2.219590
cuda,PLBartForConditionalGeneration,4,11.009578,5.728863,5.711110
cuda,PegasusForCausalLM,32,7.485898,4.227329,4.209616
cuda,PegasusForConditionalGeneration,32,14.909231,10.677711,10.659009
cuda,RobertaForCausalLM,16,8.867534,4.489039,4.473915
cuda,RobertaForQuestionAnswering,16,8.702099,4.423377,4.408508
cuda,Speech2Text2ForCausalLM,256,4.039832,2.289534,2.274003
cuda,T5ForConditionalGeneration,4,10.712761,6.208950,6.192893
cuda,T5Small,4,10.654916,6.171147,6.155407
cuda,TrOCRForCausalLM,32,7.794271,4.310728,4.292648
cuda,XGLMForCausalLM,8,14.438552,8.849038,8.828124
cuda,XLNetLMHeadModel,8,22.389240,14.444716,14.425674
cuda,YituTechConvBert,16,12.994291,6.927895,6.912709
