dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,23.063008,21.113949,18.564867,13.049412,7.768916,20.143734,3.170995,1.454413,0.153548,3.368828,7.432324,18.377617
cuda,AlbertForQuestionAnswering,4,21.523393,19.609554,17.035135,11.588193,7.458381,17.738618,3.098061,1.421255,0.149718,1.185880,3.550399,14.945438
cuda,BartForCausalLM,4,23.416044,20.164156,17.369417,11.773846,7.108138,15.812347,2.617693,1.688563,0.200111,3.469073,1.885155,14.784749
cuda,BartForConditionalGeneration,2,43.802849,36.781054,34.111284,18.693212,18.452973,21.116807,7.283246,4.352215,1.071209,0.603464,0.467685,22.178751
cuda,BertForMaskedLM,16,24.336156,20.331365,17.624756,11.211263,7.344298,16.338462,3.190809,1.818882,0.280684,0.558622,6.279708,13.193004
cuda,BertForQuestionAnswering,16,24.385985,20.364243,17.622555,11.199568,7.243198,15.435688,3.171426,1.815874,0.272515,0.197908,6.019003,11.839655
cuda,BlenderbotSmallForCausalLM,64,17.527851,15.167575,12.373435,8.524456,5.020254,13.868839,1.879521,1.163035,0.138097,3.463600,2.423399,13.944352
cuda,BlenderbotSmallForConditionalGeneration,64,30.353423,25.693640,23.018991,12.841836,12.091890,15.662486,5.094912,2.563097,0.578493,1.520610,2.298427,16.696844
cuda,CamemBert,16,25.112684,20.871937,18.063542,11.253456,7.327647,15.055140,3.396307,1.597767,0.275954,0.560380,5.055230,11.858636
cuda,DebertaForMaskedLM,4,28.820617,23.372501,20.200190,14.262147,6.245193,20.149499,3.073768,1.771754,0.264510,16.664009,3.157319,29.066295
cuda,DebertaForQuestionAnswering,8,28.873097,23.443357,20.250158,14.294973,6.190258,20.907546,3.067933,1.768413,0.263592,17.983847,3.019640,31.056823
cuda,DebertaV2ForMaskedLM,1,40.367497,30.014133,27.173074,16.764454,12.509680,19.205071,3.428039,2.360890,0.507102,36.833984,1.379162,52.285816
cuda,DebertaV2ForQuestionAnswering,2,40.268580,29.390636,26.541665,15.226790,13.456901,18.120623,4.494151,3.021638,0.578183,37.566009,54.437119
cuda,DistilBertForMaskedLM,128,16.412587,14.841229,11.406749,8.210041,4.179109,11.350277,1.747336,0.873056,0.118744,3.466135,8.050080,10.867691
cuda,DistilBertForQuestionAnswering,256,16.784493,15.201141,11.769815,8.342739,4.139312,11.779169,1.816106,0.879705,0.117100,3.563277,9.543478,11.223469
cuda,DistillGPT2,16,15.249995,13.625432,10.726741,7.660885,3.746528,10.790443,1.925792,0.888070,0.105071,1.018823,2.060299,7.974366
cuda,ElectraForCausalLM,32,29.602888,25.541693,22.597368,16.101330,7.646809,26.536135,3.655272,1.704714,0.280496,1.935827,12.915386,20.182832
cuda,ElectraForQuestionAnswering,64,25.248440,21.220160,18.293683,11.798836,7.471456,19.659941,3.452177,1.622929,0.278556,0.199291,6.759748,15.695757
cuda,GPT2ForSequenceClassification,4,21.642044,18.465488,15.632208,9.813857,6.621175,11.598865,3.334718,1.820190,0.244628,0.355084,1.473899,8.914644
cuda,GoogleFnet,16,17.049364,14.967537,12.008799,8.975909,2.942460,15.335271,1.665666,0.910050,0.115095,3.966600,2.077827,13.381529
cuda,LayoutLMForMaskedLM,16,27.014493,23.109530,20.179655,13.694092,7.681828,18.877172,3.231596,1.663042,0.278911,3.039998,6.361078,16.074521
cuda,LayoutLMForSequenceClassification,16,26.855938,23.011866,20.116246,13.687326,7.624574,19.778878,3.208576,1.633097,0.273773,5.560455,8.756978,19.446191
cuda,M2M100ForConditionalGeneration,16,49.231776,40.335463,37.318845,22.341118,18.312665,28.987833,7.078865,4.356595,0.600140,16.656896,21.569533,42.039556
cuda,MBartForCausalLM,4,23.841469,20.576969,17.594214,11.965027,7.252872,17.164104,2.712596,1.752782,0.203297,3.504483,1.884527,16.126848
cuda,MBartForConditionalGeneration,2,47.231197,39.835502,37.114404,20.730030,18.736192,23.084936,7.824485,4.561970,1.076217,0.604064,0.419989,22.422880
cuda,MT5ForConditionalGeneration,16,42.241709,36.368751,33.415823,21.761179,13.508416,27.967022,4.982743,2.242171,0.390596,39.468510,75.973570,59.492767
cuda,MegatronBertForCausalLM,4,42.205241,33.987050,31.127396,18.635468,14.193423,22.256035,6.568253,3.502447,0.735085,1.880209,11.792067,20.020567
cuda,MegatronBertForQuestionAnswering,8,41.965985,33.839635,31.004498,18.518080,14.017666,22.592763,6.398398,3.428811,0.721676,2.336676,9.794938,20.755590
cuda,MobileBertForMaskedLM,64,63.733409,46.445955,43.513124,22.750725,26.811574,30.953542,9.101303,6.062857,2.444475,19.935589,41.362965,55.511149
cuda,MobileBertForQuestionAnswering,128,64.220971,47.059988,44.129818,23.399039,26.647912,32.339610,9.078407,6.039870,2.449576,16.109391,34.801805,52.253383
cuda,PLBartForCausalLM,8,18.398846,16.459646,13.643510,10.386749,4.038185,14.761952,1.528333,0.919668,0.105774,2.166211,1.637607,10.672084
cuda,PLBartForConditionalGeneration,4,31.759998,26.808080,23.817822,16.008871,9.612756,21.124878,3.534628,2.382354,0.285969,3.037736,2.217589,17.987068
cuda,PegasusForCausalLM,32,22.453964,19.347395,16.559688,10.851402,7.167445,15.454345,2.679298,1.729490,0.199362,3.995235,2.296350,15.937092
cuda,PegasusForConditionalGeneration,32,42.808974,38.821125,35.941249,20.897770,17.750407,24.674547,7.422233,3.914295,0.732866,2.312357,1.871927,24.234526
cuda,RobertaForCausalLM,16,26.277255,22.254745,19.681696,13.208489,7.281799,16.418564,3.491740,1.643684,0.276903,0.570103,5.440004,11.225905
cuda,RobertaForQuestionAnswering,16,24.196476,20.229103,17.600154,11.229546,7.200210,13.804013,3.380950,1.581961,0.272772,0.196114,4.717897,10.132486
cuda,Speech2Text2ForCausalLM,256,17.881619,16.072159,13.008943,10.105594,3.887018,14.349750,1.484254,0.891033,0.106541,3.044666,3.650589,11.266922
cuda,T5ForConditionalGeneration,4,33.997101,29.753200,26.142341,17.888026,9.443176,22.325908,3.636330,1.684717,0.262178,4.529388,10.973447,18.636943
cuda,T5Small,4,33.883797,29.638652,26.033804,17.808314,9.286566,22.091235,3.600690,1.657418,0.265027,4.642448,11.104861,18.431822
cuda,XGLMForCausalLM,8,37.500692,31.929885,28.822618,16.874205,14.174230,22.303942,6.098329,3.720367,0.425297,9.472118,5.480127,29.435636
cuda,YituTechConvBert,16,34.979441,29.139979,25.637620,15.648514,10.928330,24.529645,5.274938,2.545713,0.472685,1.063297,16.419817,21.120477
