dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,1.043786,15.629936,9.189894,1.381735,27.148731,2.696903,1.009652,0.133981,8.737229,28.178237
cuda,AlbertForQuestionAnswering,2,1.041781,11.924671,5.466185,1.341941,8.484024,2.668094,1.005056,0.130143,0.652375,5.110864
cuda,BartForCausalLM,2,0.979198,25.551739,18.552827,1.641881,37.307113,2.801511,1.192692,0.154973,8.631762,29.140092
cuda,BartForConditionalGeneration,1,2.672621,61.983250,42.090885,2.687104,79.180035,8.173134,2.545647,0.386211,1.065881,41.129364
cuda,BertForMaskedLM,64,1.212802,34.440937,27.022294,1.501839,38.638453,3.612115,1.333557,0.186384,5.303601,18.542874
cuda,BertForQuestionAnswering,64,1.201946,12.748102,5.415705,1.493715,8.421192,3.239175,1.623106,0.181189,0.497261,5.119355
cuda,BlenderbotSmallForCausalLM,64,0.678485,17.148888,12.420853,0.999728,28.412348,2.025492,0.868798,0.114123,12.354505,29.422638
cuda,BlenderbotSmallForConditionalGeneration,32,1.689135,38.727274,26.288779,2.656801,56.365215,5.564090,2.122768,0.292011,19.627858,52.554881
cuda,CamemBert,1,1.197893,31.207319,23.892040,1.291420,33.876724,2.894086,1.131624,0.174357,3.447481,14.844057
cuda,DistillGPT2,1,0.633299,14.512149,11.603545,0.687984,20.778004,1.494757,0.601810,0.083382,0.000012,9.918512
cuda,ElectraForCausalLM,1,1.215895,31.278056,24.079914,1.288183,36.091501,2.988831,1.128075,0.205518,3.819193,17.491922
cuda,ElectraForQuestionAnswering,64,1.227016,40.132065,32.645083,1.507704,47.036417,3.584703,1.314698,0.183473,3.581170,19.602707
cuda,GPT2ForSequenceClassification,4,1.251929,33.062279,26.956466,1.554574,38.384736,3.841504,1.266353,0.165203,6.045033,19.134806
cuda,LayoutLMForMaskedLM,16,1.318580,29.738968,22.182856,1.539412,27.068500,3.638478,1.321936,0.181054,0.000009,6.550529
cuda,LayoutLMForSequenceClassification,16,1.304467,14.721622,7.262449,1.505107,15.406140,4.294249,1.384160,0.185268,0.000012,9.773036
cuda,M2M100ForConditionalGeneration,2,2.601339,68.152262,50.765484,3.737895,125.934112,9.374713,3.427469,0.448764,43.610512,122.799764
cuda,MBartForCausalLM,16,0.992318,24.599810,17.577935,1.888584,37.350730,3.686532,1.380264,0.164603,8.677905,30.456183
cuda,MBartForConditionalGeneration,8,2.639355,60.197969,40.293285,3.738701,84.530322,9.863786,3.189711,0.404935,14.169852,62.453801
cuda,MT5ForConditionalGeneration,2,3.024527,65.260306,52.008099,2.357383,80.952137,6.288580,1.808451,0.307482,45.720564,77.225665
cuda,MegatronBertForCausalLM,2,2.774175,71.861917,56.832863,3.789436,71.086919,7.909133,2.714187,0.358494,6.241109,24.532342
cuda,MegatronBertForQuestionAnswering,8,2.789117,69.893404,54.918221,3.477937,65.585721,7.669909,2.499120,0.338568,0.899842,15.295061
cuda,MobileBertForMaskedLM,16,6.953156,66.018462,36.558310,4.855663,67.297012,11.339750,4.404036,0.741171,20.013010,56.032489
cuda,MobileBertForQuestionAnswering,32,6.931518,67.754611,38.285160,4.939874,61.483872,11.776302,4.341727,0.725160,10.640873,39.229378
cuda,OPTForCausalLM,4,1.036393,24.330875,17.781136,1.704228,38.065646,4.065506,1.414779,0.157506,16.537134,38.630940
cuda,PLBartForCausalLM,16,0.543770,16.596990,12.863675,0.823622,25.062946,1.585826,0.668855,0.084592,9.723473,22.807055
cuda,PLBartForConditionalGeneration,8,1.343638,41.005835,31.256098,2.207736,65.821468,4.351470,1.670208,0.225612,27.955305,64.881648
cuda,PegasusForCausalLM,8,1.054158,13.533484,6.426097,1.548624,16.815675,3.629591,1.297924,0.162980,13.274119,25.335935
cuda,PegasusForConditionalGeneration,4,2.505785,45.616289,27.630758,3.845328,69.311856,9.273217,3.406801,0.441147,21.964480,68.041477
cuda,RobertaForCausalLM,4,1.226998,34.667956,26.948063,1.630961,33.588402,3.794752,1.374108,0.180697,16.995561,25.392421
cuda,RobertaForQuestionAnswering,64,1.219227,11.752243,4.433550,1.471666,6.727932,3.200545,1.609720,0.187959,0.484761,4.370015
cuda,Speech2Text2ForCausalLM,64,0.589668,17.334457,14.089783,0.709815,28.024222,1.457762,0.667673,0.085128,9.517119,24.218818
cuda,T5ForConditionalGeneration,4,2.116909,48.350894,39.639594,1.621640,62.012279,4.031916,1.310780,0.219280,17.463243,41.598833
cuda,T5Small,1,2.064364,45.780791,37.051390,1.298381,57.126930,3.644657,1.112852,0.208174,17.145492,38.662514
cuda,TrOCRForCausalLM,8,0.959534,13.255758,6.069169,1.354229,9.942527,2.789870,1.145234,0.150946,0.439126,5.777454
cuda,XGLMForCausalLM,1,2.071058,56.060664,40.828365,2.877969,169.304441,6.805743,2.257384,0.308719,28.885165,160.481625
