dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,1.550390,7.369935
cuda,beit_base_patch16_224,64,1.445159,5.234855
cuda,botnet26t_256,128,1.382046,3.209325
cuda,cait_m36_384,2,4.047276,22.464871
cuda,coat_lite_mini,128,1.446224,5.564148
cuda,convmixer_768_32,32,1.273188,5.093171
cuda,convnext_base,32,1.811438,7.897575
cuda,crossvit_9_240,64,1.879346,8.177690
cuda,cspdarknet53,64,2.342193,5.628227
cuda,deit_base_distilled_patch16_224,64,1.239027,4.602047
cuda,dla102,64,1.633548,8.158874
cuda,dm_nfnet_f0,128,2.232783,7.073032
cuda,dpn107,32,3.819144,10.526673
cuda,eca_botnext26ts_256,64,1.464206,3.710673
cuda,eca_halonext26ts,64,1.502610,3.912065
cuda,ese_vovnet19b_dw,128,1.107932,2.562943
cuda,fbnetc_100,128,2.017694,4.441608
cuda,fbnetv3_b,128,3.133391,9.469343
cuda,gernet_l,128,1.959247,4.195815
cuda,ghostnet_100,128,2.187703,6.905458
cuda,gluon_inception_v3,128,1.525309,7.232480
cuda,gluon_xception65,32,1.777374,8.682380
cuda,gmixer_24_224,64,1.785400,7.694598
cuda,gmlp_s16_224,64,1.710347,7.442696
cuda,hrnet_w18,2,5.603418,28.376492
cuda,inception_v3,128,1.532933,7.242919
cuda,jx_nest_base,32,2.440639,10.632179
cuda,lcnet_050,128,1.105009,2.690864
cuda,mixer_b16_224,64,0.998280,3.606801
cuda,mixnet_l,64,5.513943,8.692344
cuda,mnasnet_100,128,1.638683,3.604496
cuda,mobilenetv2_100,128,1.641685,3.742847
cuda,mobilenetv3_large_100,128,1.645319,4.428423
cuda,mobilevit_s,32,1.937861,5.854926
cuda,nfnet_l0,64,1.929123,6.626507
cuda,pit_b_224,64,1.319959,5.089264
cuda,pnasnet5large,16,4.643064,22.157313
cuda,regnety_002,128,1.668150,4.721977
cuda,repvgg_a2,128,1.921147,3.503396
cuda,res2net101_26w_4s,64,2.826880,15.230810
cuda,res2net50_14w_8s,2,2.402745,13.442643
cuda,res2next50,2,1.537021,7.023864
cuda,resnest101e,32,3.228561,15.306818
cuda,rexnet_100,128,1.962236,5.611645
cuda,sebotnet33ts_256,64,1.777291,4.727194
cuda,selecsls42b,128,0.818912,3.026418
cuda,spnasnet_100,128,2.003793,4.394206
cuda,swin_base_patch4_window7_224,64,3.507838,13.805040
cuda,swsl_resnext101_32x16d,32,1.818134,8.108477
cuda,tf_efficientnet_b0,128,1.962583,5.346328
cuda,tf_mixnet_l,64,5.880663,8.784089
cuda,tinynet_a,128,2.192129,6.354376
cuda,tnt_s_patch16_224,64,2.334009,11.360635
cuda,twins_pcpvt_base,32,3.149808,16.074628
cuda,visformer_small,128,1.074440,4.022654
cuda,vit_base_patch16_224,64,1.161133,4.359935
cuda,volo_d1_224,64,1.836764,8.204690
