dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,1.284560,49.628068,41.622009,1.713434,53.216070,5.267367,1.419077,0.197578,10.133559,23.584149
cuda,Background_Matting,4,0.511537,38.963985,32.854885,1.226543,74.267211,4.147352,1.802750,0.143459,0.000011,42.732711
cuda,LearningToPaint,96,0.282610,25.398276,23.121738,0.544177,53.050428,1.286633,0.471407,0.064331,0.278938,30.793504
cuda,alexnet,128,0.162383,9.678635,9.244914,0.127019,18.074676,0.442638,0.188273,0.014674,0.152756,9.117263
cuda,attention_is_all_you_need_pytorch,256,1.028874,61.484986,53.406373,1.933057,77.132187,4.362902,1.531041,0.231140,19.994812,45.795318
cuda,dcgan,32,0.161005,6.368769,5.933558,0.115363,10.971090,0.179072,0.069913,0.013367,0.126184,5.288031
cuda,densenet121,4,1.207715,141.333618,123.587365,2.983657,246.515611,12.500929,3.733713,0.363953,0.000020,126.194092
cuda,drq,1,0.235904,11.504225,11.008903,0.093566,19.269203,0.150753,0.064721,0.015001,0.418654,8.784669
cuda,fastNLP_Bert,6,1.268277,68.476880,61.661567,1.615719,75.021902,4.532910,1.509980,0.191021,12.828313,27.928770
cuda,functorch_dp_cifar10,64,0.284142,15.244172,12.703676,0.613651,32.108210,2.060804,0.593002,0.063846,3.369400,23.436286
cuda,hf_Albert,8,1.044542,16.011404,9.516569,1.339030,26.160526,2.703513,1.018064,0.130958,7.709071,25.789365
cuda,hf_Bart,4,1.333425,55.916520,45.981255,1.810939,91.417669,4.713892,1.645978,0.222745,21.463105,68.862856
cuda,hf_Bert,4,1.192119,33.502479,26.381294,1.495153,33.791930,3.511587,1.294538,0.179420,1.749510,10.775154
cuda,hf_GPT2,4,1.247430,38.736941,32.613257,1.473937,46.386256,3.549034,1.276288,0.163659,9.601056,24.955336
cuda,hf_GPT2_large,4,4.509600,108.873348,89.766327,4.035361,113.284388,11.721206,3.610759,0.475338,8.484624,36.361849
cuda,hf_T5,8,1.922646,64.578190,55.703518,1.516122,87.417046,3.947715,1.302249,0.217718,12.892917,46.279324
cuda,hf_T5_large,2,11.765487,258.290642,218.098772,5.482258,299.365662,21.433954,4.896908,0.846387,27.689275,115.000376
cuda,lennard_jones,1000,0.161117,1.359244,1.112167,0.054595,2.878782,0.069381,0.037444,0.006225,0.115594,1.942136
cuda,mnasnet1_0,32,0.450266,48.126139,42.364270,1.266576,95.747840,3.237138,1.294708,0.156520,13.765886,68.514634
cuda,mobilenet_v2,96,0.455958,41.458085,35.557601,1.649263,77.959374,3.375654,1.655044,0.169254,0.431145,44.584785
cuda,mobilenet_v3_large,32,0.525041,49.068441,42.789860,1.595199,91.662900,3.403738,1.770257,0.181467,13.699612,64.274521
cuda,nvidia_deeprecommender,256,0.171782,2.840961,2.524286,0.082305,6.727585,0.125714,0.057676,0.008919,1.579367,5.872607
cuda,pytorch_CycleGAN_and_pix2pix,1,0.285392,10.446914,7.399848,0.587599,16.326612,1.537098,0.719610,0.067298,0.241288,9.804621
cuda,pytorch_stargan,16,0.282462,6.717545,4.187076,0.449630,19.818704,0.810155,0.289497,0.050765,112.435215,128.557267
cuda,pytorch_unet,1,0.300765,18.302131,15.850165,0.553060,31.373338,1.730980,0.573281,0.063571,0.254403,16.373376
cuda,resnet18,16,0.277888,15.407890,13.182724,0.548407,30.202564,1.585452,0.573523,0.062619,14.848707,32.456308
cuda,resnet50,32,0.505337,10.372708,4.223916,1.226491,30.393991,2.749191,1.169509,0.153966,0.411814,27.912380
cuda,resnext50_32x4d,8,0.509363,28.320940,22.132303,1.119643,55.782121,2.649348,1.045991,0.145209,14.457957,49.326913
cuda,shufflenet_v2_x1_0,128,0.572148,33.868392,27.361217,1.606331,63.590979,4.191185,1.721197,0.181064,0.000010,38.168943
cuda,soft_actor_critic,256,0.198041,2.080921,1.852365,0.056033,4.609913,0.069235,0.035943,0.006436,0.177601,3.000973
cuda,squeezenet1_1,32,0.248704,9.859754,8.432684,0.235046,18.525739,0.715134,0.369869,0.040649,0.184003,10.530427
cuda,timm_efficientnet,32,1.320561,39.234802,31.815719,1.530176,77.141660,4.590615,1.682715,0.206270,0.526063,47.749481
cuda,timm_nfnet,128,1.520856,46.757765,34.980076,2.425720,66.369364,5.574364,1.470721,0.209512,0.717512,34.731369
cuda,timm_regnet,32,1.679071,39.978627,30.290994,1.786631,70.432339,3.360150,1.840214,0.224802,0.618681,42.702870
cuda,timm_resnest,32,0.364602,29.494439,26.450137,0.904119,58.095554,3.106679,1.180586,0.088283,57.776227,90.377893
cuda,timm_vovnet,32,1.207527,25.038094,20.430525,1.253919,70.780100,3.444353,1.475780,0.123115,0.000007,51.687078
cuda,vgg16,64,0.191305,8.351541,7.554533,0.268256,13.839235,0.605160,0.244221,0.025702,0.215288,6.780367
