dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,BERT_pytorch,16,2.1065,26.0306,56.8644,1.0964,2.5823,2.3553,542,2,15,7
cuda,Background_Matting,4,1.2087,103.9856,69.5398,1.0406,6.0323,5.7969,187,2,13,7
cuda,LearningToPaint,96,1.0716,10.6711,46.4171,0.7463,0.6671,0.8940,75,2,13,7
cuda,Super_SloMo,6,1.2351,64.1987,43.2733,1.2080,3.7536,3.1073,378,2,13,7
cuda,alexnet,128,1.1360,8.6434,14.7929,0.9386,1.3373,1.4247,26,2,13,7
cuda,attention_is_all_you_need_pytorch,256,1.5071,35.8921,58.1014,1.0692,3.5980,3.3651,552,2,13,7
cuda,dcgan,32,0.8131,2.6220,8.5196,0.9645,0.0573,0.0594,17,2,13,7
cuda,demucs,4,1.0381,51.3779,30.7429,0.9656,4.3409,4.4953,89,7,16,8
cuda,densenet121,4,1.0696,49.9268,139.3178,0.8034,0.5013,0.6240,435,2,13,7
cuda,dlrm,1024,1.1332,3.9574,8.2644,1.0009,4.3716,4.3678,40,2,7,5
cuda,drq,1,0.9480,4.1393,11.0962,0.9573,0.0620,0.0647,34,3,12,7
cuda,fastNLP_Bert,6,1.5126,34.0751,47.2251,1.0834,4.1226,3.8051,451,9,18,9
cuda,functorch_dp_cifar10,64,1.3689,7.5759,56.8193,0.4424,0.1920,0.4338,73,2,13,7
cuda,gat,0,0.0000
cuda,gcn,0,0.0000
cuda,hf_Albert,8,2.3172,30.0064,41.5474,1.2557,5.8962,4.6955,440,2,12,7
cuda,hf_Bart,4,1.6282,37.2984,49.2991,0.8605,4.8273,5.6102,646,2,12,7
cuda,hf_Bert,4,1.6599,24.5621,37.6502,0.9695,3.3479,3.4534,371,2,12,7
cuda,hf_Bert_large,4,1.6364,57.8874,64.8919,1.0041,7.9635,7.9309,719,2,12,7
cuda,hf_BigBird,2,1.6860,113.8571,127.6640,1.1043,5.2433,4.7480,2911,67,69,12
cuda,hf_DistilBert,8,1.4897,21.1002,31.2453,0.9434,3.1594,3.3492,207,2,12,7
cuda,hf_GPT2,4,1.8713,26.1930,41.1989,1.0239,4.6124,4.5050,639,2,12,7
cuda,hf_GPT2_large,4,1.7781,117.7414,103.7238,1.0770,22.5399,20.9292,1887,2,12,7
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,1.0682,75.7710,42.3152,0.8007,1.4973,1.8700,502,48,107,14
cuda,hf_T5,8,1.9283,93.8916,51.4465,1.0425,14.3347,13.7505,811,2,12,7
cuda,hf_T5_large,2,1.9986,112.4752,164.4825,1.0929,15.8642,14.5157,2935,2,12,7
