dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,adv_inception_v3,128,12.939234,6.927150,6.778842
cuda,beit_base_patch16_224,64,8.864629,4.624649,4.609377
cuda,botnet26t_256,128,6.134352,3.067732,3.053010
cuda,cait_m36_384,4,30.896165,16.791144,16.772677
cuda,coat_lite_mini,128,8.289911,4.624123,4.609239
cuda,convit_base,64,9.238628,5.368445,5.353175
cuda,convmixer_768_32,32,6.790817,5.069515,5.053349
cuda,convnext_base,64,12.995675,5.806900,5.786619
cuda,crossvit_9_240,128,13.319517,7.544893,7.528908
cuda,cspdarknet53,64,11.199678,5.088842,5.073875
cuda,deit_base_distilled_patch16_224,64,7.365079,3.989106,3.974579
cuda,dla102,128,14.507856,7.691973,7.675040
cuda,dm_nfnet_f0,128,11.820692,5.445724,5.430888
cuda,dpn107,32,19.725506,9.688196,9.669429
cuda,eca_botnext26ts_256,128,7.152268,3.732378,3.717864
cuda,ese_vovnet19b_dw,128,4.827743,2.210247,2.195916
cuda,fbnetc_100,128,9.709263,4.528042,4.512149
cuda,fbnetv3_b,128,17.745569,8.863698,8.847363
cuda,gernet_l,128,9.179905,4.083937,4.069106
cuda,ghostnet_100,128,15.369412,7.350924,7.333457
cuda,gluon_inception_v3,128,13.126470,6.905274,6.888916
cuda,gluon_xception65,32,17.356723,9.080802,9.062854
cuda,gmixer_24_224,128,13.261385,7.275861,7.260085
cuda,gmlp_s16_224,128,12.683398,6.664093,6.646898
cuda,hrnet_w18,128,35.896933,26.103954,26.076123
cuda,inception_v3,128,12.879610,6.879877,6.735617
cuda,jx_nest_base,32,14.877515,8.034650,8.018854
cuda,lcnet_050,128,5.065581,2.618199,2.603846
cuda,mixer_b16_224,128,6.322986,3.217956,3.203581
cuda,mixnet_l,128,16.944645,7.757389,7.741341
cuda,mnasnet_100,128,7.846486,3.676584,3.661438
cuda,mobilenetv2_100,128,8.091991,3.869154,3.854450
cuda,mobilenetv3_large_100,128,8.653586,4.229463,4.214280
cuda,mobilevit_s,64,11.609664,6.000579,5.983981
cuda,nfnet_l0,128,11.346101,5.625693,5.610929
cuda,pit_b_224,64,8.396674,4.530939,4.514421
cuda,pnasnet5large,16,26.618824,18.173362,18.149685
cuda,poolformer_m36,64,14.139042,6.153125,6.136503
cuda,regnety_002,128,8.856873,4.043109,4.028033
cuda,repvgg_a2,128,8.974550,4.015895,4.001759
cuda,res2net101_26w_4s,64,25.283320,14.245051,14.225135
cuda,res2net50_14w_8s,128,22.877303,13.327128,13.308534
cuda,res2next50,128,12.529864,7.174397,7.157933
cuda,resmlp_12_224,128,5.629024,2.587425,2.572720
cuda,resnest101e,64,24.958579,13.544945,13.524590
cuda,rexnet_100,128,11.573583,5.575062,5.559362
cuda,sebotnet33ts_256,64,9.177756,4.792943,4.777672
cuda,selecsls42b,128,5.563928,3.036629,3.021676
cuda,spnasnet_100,128,9.585913,4.462557,4.446482
cuda,swin_base_patch4_window7_224,64,19.393459,10.605235,10.588765
cuda,swsl_resnext101_32x16d,32,14.066372,7.664843,7.647622
cuda,tf_efficientnet_b0,128,10.752973,5.471066,5.455835
cuda,tf_mixnet_l,128,17.608111,7.875224,7.858144
cuda,tinynet_a,128,12.470187,6.216534,6.201431
cuda,tnt_s_patch16_224,128,17.184494,9.746886,9.729580
cuda,twins_pcpvt_base,64,23.521010,12.794208,12.777566
cuda,visformer_small,128,6.424159,3.458915,3.443731
cuda,vit_base_patch16_224,64,7.484586,4.053670,4.037851
cuda,volo_d1_224,64,12.063420,6.788144,6.772736
cuda,xcit_large_24_p8_224,5,28.237638,15.627514,15.608488
