dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,adv_inception_v3,128,1.5281,104.9566,158.3682,1.0171,7.4412,7.3164,317,2,13,7
cuda,beit_base_patch16_224,64,1.3552,74.7255,37.4712,0.9890,8.0382,8.1275,472,2,13,7
cuda,botnet26t_256,128,1.4290,69.5185,90.0145,0.9779,6.5538,6.7019,340,2,15,7
cuda,cait_m36_384,4,1.3545,123.6320,115.2238,0.9890,13.2405,13.3873,1345,2,13,7
cuda,coat_lite_mini,128,1.9267,58.6050,91.1927,1.0202,7.4215,7.2746,463,2,13,7
cuda,convit_base,64,1.6126,100.9472,48.6019,1.1570,11.7728,10.1751,501,2,13,7
cuda,convmixer_768_32,32,1.0037,299.2593,38.2153,0.9854,6.9724,7.0759,234,2,7,5
cuda,convnext_base,64,1.5066,81.1495,60.6746,1.0338,9.3938,9.0869,498,2,13,7
cuda,crossvit_9_240,128,1.6391,49.8918,89.1364,0.9898,6.2898,6.3549,603,2,13,7
cuda,cspdarknet53,64,1.2767,69.3714,101.3185,1.0328,5.7233,5.5413,442,2,15,7
cuda,deit_base_distilled_patch16_224,64,1.2598,67.1119,43.4797,0.9528,7.6517,8.0309,380,2,13,7
cuda,dla102,128,1.5326,112.2408,97.2761,1.0325,9.7714,9.4634,419,2,13,7
cuda,dm_nfnet_f0,128,1.4558,86.9911,75.9435,1.0845,7.5870,6.9956,619,2,13,7
cuda,dpn107,32,1.1491,92.3321,100.9684,0.9642,6.1719,6.4009,746,2,15,7
cuda,eca_botnext26ts_256,128,1.4331,73.9992,96.8123,1.0072,8.7111,8.6487,370,2,15,7
cuda,ese_vovnet19b_dw,128,1.3843,44.7713,79.0975,0.9903,5.5337,5.5880,161,3,15,8
cuda,fbnetc_100,128,1.4042,56.1126,137.8800,0.9535,3.7569,3.9400,384,3,15,8
cuda,fbnetv3_b,128,1.3193,83.1680,173.7269,0.9793,5.8569,5.9806,610,2,15,7
cuda,gernet_l,128,1.0773,67.6139,81.7800,0.9706,4.6338,4.7741,409,2,15,7
cuda,ghostnet_100,128,1.5968,56.4458,237.4810,0.9770,2.9281,2.9971,328,2,15,7
cuda,gluon_inception_v3,128,1.5299,104.8216,160.6689,1.0171,7.4412,7.3164,317,2,13,7
cuda,gluon_xception65,32,1.0878,90.9832,94.7826,0.9705,7.2849,7.5062,356,2,13,7
cuda,gmixer_24_224,128,1.7595,66.9177,53.3339,1.1596,9.0260,7.7838,635,2,13,7
cuda,gmlp_s16_224,128,1.8489,74.0390,61.3143,1.2049,12.2402,10.1587,491,2,13,7
cuda,hrnet_w18,128,1.3552,206.6066,250.8190,0.9900,8.6762,8.7638,1373,2,7,5
cuda,inception_v3,128,1.5289,104.7801,154.8970,1.0171,7.4412,7.3164,317,2,13,7
cuda,jx_nest_base,32,1.3791,72.9372,87.2848,0.9604,8.8309,9.1948,862,2,13,7
cuda,lcnet_050,128,1.4516,20.6181,101.0657,0.8840,1.3628,1.5416,168,2,15,7
cuda,mixer_b16_224,128,1.3659,85.1634,35.0728,0.9948,9.5366,9.5865,227,2,13,7
cuda,mixnet_l,128,1.1876,152.7543,164.2811,0.9902,7.8238,7.9010,677,2,15,7
cuda,mnasnet_100,128,1.4942,40.8721,126.8910,0.9403,3.1775,3.3792,305,3,15,8
cuda,mobilenetv2_100,128,1.4489,43.0001,130.9770,1.1179,5.3429,4.7796,304,2,15,7
cuda,mobilenetv3_large_100,128,1.4506,40.1743,163.1994,0.9361,3.1753,3.3919,315,2,15,7
cuda,mobilevit_s,64,1.4614,55.7259,162.5136,1.0057,7.1866,7.1461,520,3,15,8
cuda,nfnet_l0,128,1.4547,76.8952,77.9950,0.9952,6.5084,6.5395,550,2,13,7
cuda,pit_b_224,64,1.4371,82.3155,45.7235,1.0242,10.8027,10.5477,426,2,13,7
cuda,pnasnet5large,16,1.1440,171.7257,165.7258,1.2836,10.5997,8.2580,958,2,9,5
cuda,poolformer_m36,64,1.3425,107.8501,102.0034,1.1871,10.7806,9.0813,699,2,13,7
cuda,regnety_002,128,1.2521,30.0320,106.0543,0.8966,1.5587,1.7385,368,2,15,7
cuda,repvgg_a2,128,1.1307,64.3519,59.4211,0.9611,3.1051,3.2307,397,2,15,7
cuda,res2net101_26w_4s,64,1.0881,89.9747,153.9093,0.9483,5.9741,6.3001,807,2,13,7
cuda,res2net50_14w_8s,128,1.3576,103.9580,125.4573,0.9607,8.2633,8.6011,703,2,13,7
cuda,res2next50,128,1.3659,92.2105,86.8994,0.9547,8.4846,8.8872,399,2,13,7
cuda,resmlp_12_224,128,1.2673,42.0045,41.5649,1.0351,4.3940,4.2451,203,2,13,7
cuda,resnest101e,64,1.3664,119.8700,168.4266,1.0876,9.8296,9.0377,1022,2,13,7
